genome_name	ncbi_acc
PRJNA386568_0049	GCA_003135775.1
PRJNA386568_0050	GCA_003135715.1
PRJNA386568_0051	GCA_003135595.1
PRJNA386568_0052	GCA_003135355.1
PRJNA386568_0053	GCA_003135295.1
PRJNA386568_0054	GCA_003135215.1
PRJNA386568_0055	GCA_003135195.1
PRJNA386568_0056	GCA_003135115.1
PRJNA386568_0057	GCA_003134495.1
PRJNA386568_0058	GCA_003134515.1
PRJNA386568_0059	GCA_003142685.1
PRJNA386568_0060	GCA_003142175.1
PRJNA386568_0061	GCA_003142115.1
PRJNA386568_0062	GCA_003142095.1
PRJNA386568_0063	GCA_003141995.1
PRJNA386568_0064	GCA_003141815.1
PRJNA386568_0065	GCA_003141095.1
PRJNA386568_0066	GCA_003141055.1
PRJNA386568_0067	GCA_003137115.1
PRJNA386568_0068	GCA_003136955.1
PRJNA386568_0069	GCA_003138155.1
PRJNA386568_0070	GCA_003136715.1
PRJNA386568_0071	GCA_003136695.1
PRJNA386568_0072	GCA_003136535.1
PRJNA386568_0073	GCA_003136495.1
PRJNA386568_0074	GCA_003138335.1
PRJNA386568_0075	GCA_003138275.1
PRJNA386568_0076	GCA_003138195.1
PRJNA386568_0077	GCA_003138095.1
PRJNA386568_0078	GCA_003139915.1
PRJNA386568_0079	GCA_003140005.1
PRJNA386568_0080	GCA_003140055.1
PRJNA386568_0081	GCA_003139595.1
PRJNA386568_0082	GCA_003140515.1
PRJNA386568_0083	GCA_003140595.1
PRJNA386568_0084	GCA_003140555.1
PRJNA386568_0085	GCA_003140425.1
PRJNA386568_0086	GCA_003140415.1
PRJNA386568_0087	GCA_003140395.1
PRJNA386568_0088	GCA_003139355.1
PRJNA386568_0089	GCA_003139315.1
PRJNA386568_0090	GCA_003139245.1
PRJNA386568_0091	GCA_003139255.1
PRJNA386568_0092	GCA_003139215.1
PRJNA386568_0093	GCA_003139155.1
PRJNA386568_0094	GCA_003139135.1
PRJNA386568_0095	GCA_003139075.1
PRJNA386568_0096	GCA_003139055.1
PRJNA386568_0097	GCA_003138935.1
PRJNA386568_0098	GCA_003138915.1
PRJNA386568_0099	GCA_003138895.1
PRJNA386568_0100	GCA_003138815.1
PRJNA386568_0101	GCA_003138855.1
PRJNA386568_0102	GCA_003138655.1
PRJNA386568_0103	GCA_003138615.1
PRJNA386568_0104	GCA_003138575.1
PRJNA386568_0105	GCA_003138525.1
PRJNA386568_0106	GCA_003138415.1
PRJNA386568_0107	GCA_003151475.1
PRJNA386568_0108	GCA_003151555.1
PRJNA386568_0109	GCA_003151955.1
PRJNA386568_0110	GCA_003152675.1
PRJNA386568_0111	GCA_003152555.1
PRJNA386568_0112	GCA_003152475.1
PRJNA386568_0113	GCA_003152215.1
PRJNA386568_0114	GCA_003152015.1
PRJNA386568_0115	GCA_003151235.1
PRJNA386568_0116	GCA_003151195.1
PRJNA386568_0117	GCA_003164195.1
PRJNA386568_0118	GCA_003164015.1
PRJNA386568_0119	GCA_003163975.1
PRJNA386568_0120	GCA_003164095.1
PRJNA386568_0121	GCA_003164105.1
PRJNA386568_0122	GCA_003164275.1
PRJNA386568_0123	GCA_003164235.1
PRJNA386568_0124	GCA_003164435.1
PRJNA386568_0125	GCA_003164355.1
PRJNA386568_0126	GCA_003165255.1
PRJNA386568_0127	GCA_003165215.1
PRJNA386568_0128	GCA_003166355.1
PRJNA386568_0129	GCA_003166255.1
PRJNA386568_0130	GCA_003166235.1
PRJNA386568_0131	GCA_003166135.1
PRJNA386568_0132	GCA_003166095.1
PRJNA386568_0133	GCA_003166065.1
PRJNA386568_0134	GCA_003166025.1
PRJNA386568_0135	GCA_003166615.1
PRJNA386568_0136	GCA_003166625.1
PRJNA386568_0137	GCA_003166555.1
PRJNA386568_0138	GCA_003166495.1
PRJNA386568_0139	GCA_003166455.1
PRJNA386568_0140	GCA_003166375.1
PRJNA386568_0141	GCA_003165955.1
PRJNA386568_0142	GCA_003165875.1
PRJNA386568_0143	GCA_003165695.1
PRJNA386568_0144	GCA_003165735.1
PRJNA386568_0145	GCA_003165395.1
PRJNA386568_0146	GCA_003168075.1
PRJNA386568_0147	GCA_003167915.1
PRJNA386568_0148	GCA_003167835.1
PRJNA386568_0149	GCA_003167805.1
PRJNA386568_0150	GCA_003167775.1
PRJNA386568_0151	GCA_003167715.1
PRJNA386568_0152	GCA_003167615.1
PRJNA386568_0153	GCA_003167415.1
PRJNA386568_0154	GCA_003167335.1
PRJNA386568_0155	GCA_003166735.1
PRJNA386568_0156	GCA_003166715.1
PRJNA386568_0157	GCA_003166655.1
PRJNA386568_0158	GCA_003169455.1
PRJNA386568_0159	GCA_003169435.1
PRJNA386568_0160	GCA_003169415.1
PRJNA386568_0161	GCA_003169395.1
PRJNA386568_0162	GCA_003169375.1
PRJNA386568_0163	GCA_003169355.1
PRJNA386568_0164	GCA_003169335.1
PRJNA386568_0165	GCA_003169595.1
PRJNA386568_0166	GCA_003169495.1
PRJNA386568_0167	GCA_003169235.1
PRJNA386568_0168	GCA_003169205.1
PRJNA386568_0169	GCA_003169175.1
PRJNA386568_0170	GCA_003169155.1
PRJNA386568_0171	GCA_003169115.1
PRJNA386568_0172	GCA_003169085.1
PRJNA386568_0173	GCA_003168975.1
PRJNA386568_0174	GCA_003168915.1
PRJNA386568_0175	GCA_003168895.1
PRJNA386568_0176	GCA_003168835.1
PRJNA386568_0177	GCA_003168815.1
PRJNA386568_0178	GCA_003168775.1
PRJNA386568_0179	GCA_003168755.1
PRJNA386568_0180	GCA_003168675.1
PRJNA386568_0181	GCA_003168585.1
PRJNA386568_0182	GCA_003168555.1
PRJNA386568_0183	GCA_003168575.1
PRJNA386568_0184	GCA_003168455.1
PRJNA386568_0185	GCA_003168155.1
PRJNA386568_0186	GCA_003168135.1
PRJNA386568_0187	GCA_003171055.1
PRJNA386568_0188	GCA_003170715.1
PRJNA386568_0189	GCA_003170375.1
PRJNA386568_0190	GCA_003170315.1
PRJNA386568_0191	GCA_003169915.1
PRJNA386568_0192	GCA_003169675.1
PRJNA386568_0193	GCA_003169555.1
PRJNA386568_0194	GCA_003169635.1
PRJNA386568_0195	GCA_003156135.1
PRJNA386568_0196	GCA_003156095.1
PRJNA386568_0197	GCA_003156055.1
PRJNA386568_0198	GCA_003156015.1
PRJNA386568_0199	GCA_003156435.1
PRJNA386568_0200	GCA_003156415.1
PRJNA386568_0201	GCA_003156395.1
PRJNA386568_0202	GCA_003156335.1
PRJNA386568_0203	GCA_003156355.1
PRJNA386568_0204	GCA_003156345.1
PRJNA386568_0205	GCA_003156275.1
PRJNA386568_0206	GCA_003155995.1
PRJNA386568_0207	GCA_003155935.1
PRJNA386568_0208	GCA_003155915.1
PRJNA386568_0209	GCA_003155815.1
PRJNA386568_0210	GCA_003156795.1
PRJNA386568_0211	GCA_003156655.1
PRJNA386568_0212	GCA_003156595.1
PRJNA386568_0213	GCA_003156555.1
PRJNA386568_0214	GCA_003156515.1
PRJNA386568_0215	GCA_003158315.1
PRJNA386568_0216	GCA_003158095.1
PRJNA386568_0217	GCA_003158015.1
PRJNA386568_0218	GCA_003157975.1
PRJNA386568_0219	GCA_003157945.1
PRJNA386568_0220	GCA_003157695.1
PRJNA386568_0221	GCA_003157615.1
PRJNA386568_0222	GCA_003157215.1
PRJNA386568_0223	GCA_003155305.1
PRJNA386568_0224	GCA_003155255.1
PRJNA386568_0225	GCA_003155195.1
PRJNA386568_0226	GCA_003155135.1
PRJNA386568_0227	GCA_003155045.1
PRJNA386568_0228	GCA_003155035.1
PRJNA386568_0229	GCA_003154995.1
PRJNA386568_0230	GCA_003154965.1
PRJNA386568_0231	GCA_003154915.1
PRJNA386568_0232	GCA_003154805.1
PRJNA386568_0233	GCA_003154135.1
PRJNA386568_0234	GCA_003153575.1
PRJNA386568_0235	GCA_003160295.1
PRJNA386568_0236	GCA_003160255.1
PRJNA386568_0237	GCA_003160225.1
PRJNA386568_0238	GCA_003160175.1
PRJNA386568_0239	GCA_003160415.1
PRJNA386568_0240	GCA_003160425.1
PRJNA386568_0241	GCA_003160335.1
PRJNA386568_0242	GCA_003160505.1
PRJNA386568_0243	GCA_003160475.1
PRJNA386568_0244	GCA_003160455.1
PRJNA386568_0245	GCA_003160375.1
PRJNA386568_0246	GCA_003160635.1
PRJNA386568_0247	GCA_003160665.1
PRJNA386568_0248	GCA_003161385.1
PRJNA386568_0249	GCA_003161275.1
PRJNA386568_0250	GCA_003161255.1
PRJNA386568_0251	GCA_003161135.1
PRJNA386568_0252	GCA_003161095.1
PRJNA386568_0253	GCA_003161005.1
PRJNA386568_0254	GCA_003160975.1
PRJNA386568_0255	GCA_003160885.1
PRJNA386568_0256	GCA_003160145.1
PRJNA386568_0257	GCA_003160115.1
PRJNA386568_0258	GCA_003160075.1
PRJNA386568_0259	GCA_003160065.1
PRJNA386568_0260	GCA_003160055.1
PRJNA386568_0261	GCA_003160135.1
PRJNA386568_0262	GCA_003160015.1
PRJNA386568_0263	GCA_003159935.1
PRJNA386568_0264	GCA_003159805.1
PRJNA386568_0265	GCA_003159795.1
PRJNA386568_0266	GCA_003159775.1
PRJNA386568_0267	GCA_003159615.1
PRJNA386568_0268	GCA_003159595.1
PRJNA386568_0269	GCA_003159445.1
PRJNA386568_0270	GCA_003159395.1
PRJNA386568_0271	GCA_003159315.1
PRJNA386568_0272	GCA_003159165.1
PRJNA386568_0273	GCA_003159155.1
PRJNA386568_0274	GCA_003158975.1
PRJNA386568_0275	GCA_003158835.1
PRJNA386568_0276	GCA_003158855.1
PRJNA386568_0277	GCA_003163895.1
PRJNA386568_0278	GCA_003163875.1
PRJNA386568_0279	GCA_003163935.1
PRJNA386568_0280	GCA_003163795.1
PRJNA386568_0281	GCA_003163775.1
PRJNA386568_0282	GCA_003163695.1
PRJNA386568_0283	GCA_003163675.1
PRJNA386568_0284	GCA_003163655.1
PRJNA386568_0285	GCA_003163625.1
PRJNA386568_0286	GCA_003163495.1
PRJNA386568_0287	GCA_003163395.1
PRJNA386568_0288	GCA_003163355.1
PRJNA386568_0289	GCA_003163335.1
PRJNA386568_0290	GCA_003163295.1
PRJNA386568_0291	GCA_003163275.1
PRJNA386568_0292	GCA_003163215.1
PRJNA386568_0293	GCA_003163095.1
PRJNA386568_0294	GCA_003163035.1
PRJNA386568_0295	GCA_003163075.1
PRJNA386568_0296	GCA_003162955.1
PRJNA386568_0297	GCA_003162965.1
PRJNA386568_0298	GCA_003163005.1
PRJNA386568_0299	GCA_003162835.1
PRJNA386568_0300	GCA_003162815.1
PRJNA386568_0301	GCA_003162775.1
PRJNA386568_0302	GCA_003162475.1
PRJNA386568_0303	GCA_003162395.1
PRJNA386568_0304	GCA_003162315.1
PRJNA386568_0305	GCA_003161775.1
PRJNA386568_0306	GCA_003161715.1
PRJNA386568_0307	GCA_003161575.1
PRJNA386568_0308	GCA_003161495.1
PRJNA386568_0309	GCA_003158745.1
PRJNA386568_0310	GCA_003161195.1
PRJNA386568_0311	GCA_003153585.1
PRJNA386568_0312	GCA_003154505.1
PRJNA386568_0313	GCA_003154775.1
PRJNA386568_0314	GCA_003155355.1
PRJNA386568_0315	GCA_003155335.1
PRJNA386568_0316	GCA_003157625.1
PRJNA386568_0317	GCA_003157675.1
PRJNA386568_0318	GCA_003158205.1
PRJNA386568_0319	GCA_003158325.1
PRJNA386568_0320	GCA_003158215.1
PRJNA386568_0321	GCA_003156635.1
PRJNA386568_0322	GCA_003156775.1
PRJNA386568_0323	GCA_003170135.1
PRJNA386568_0324	GCA_003170435.1
PRJNA386568_0325	GCA_003170815.1
PRJNA386568_0326	GCA_003171295.1
PRJNA386568_0327	GCA_003171275.1
PRJNA386568_0328	GCA_003166795.1
PRJNA386568_0329	GCA_003166775.1
PRJNA386568_0330	GCA_003166995.1
PRJNA386568_0331	GCA_003167215.1
PRJNA386568_0332	GCA_003165465.1
PRJNA386568_0333	GCA_003165705.1
PRJNA386568_0334	GCA_003165615.1
PRJNA386568_0335	GCA_003165315.1
PRJNA386568_0336	GCA_003152095.1
PRJNA386568_0337	GCA_003152355.1
PRJNA386568_0338	GCA_003140295.1
PRJNA386568_0339	GCA_003139635.1
PRJNA386568_0340	GCA_003141135.1
PRJNA386568_0341	GCA_003142415.1
PRJNA386568_0342	GCA_003142675.1
PRJNA386568_0343	GCA_003142885.1
PRJNA386568_0344	GCA_003135085.1
PRJNA386568_0345	GCA_003133525.1
PRJNA386568_0346	GCA_003133505.1
PRJNA386568_0347	GCA_003133645.1
PRJNA386568_0348	GCA_003132545.1
PRJNA386568_0349	GCA_003132885.1
PRJNA386568_0350	GCA_003132965.1
PRJNA386568_0351	GCA_003131705.1
PRJNA386568_0352	GCA_003131985.1
PRJNA386568_0353	GCA_003132465.1
PRJNA386568_0354	GCA_003132485.1
PRJNA386568_0355	GCA_003132445.1
PRJNA386568_0356	GCA_003132405.1
PRJNA386568_0357	GCA_003132365.1
PRJNA386568_0358	GCA_003132375.1
PRJNA386568_0359	GCA_003132325.1
PRJNA386568_0360	GCA_003131635.1
PRJNA386568_0361	GCA_003131585.1
PRJNA386568_0362	GCA_003131545.1
PRJNA386568_0363	GCA_003131305.1
PRJNA386568_0364	GCA_003131315.1
PRJNA386568_0365	GCA_003132985.1
PRJNA386568_0366	GCA_003132845.1
PRJNA386568_0367	GCA_003132825.1
PRJNA386568_0368	GCA_003132745.1
PRJNA386568_0369	GCA_003133445.1
PRJNA386568_0370	GCA_003133425.1
PRJNA386568_0371	GCA_003133145.1
PRJNA386568_0372	GCA_003133595.1
PRJNA386568_0373	GCA_003134095.1
PRJNA386568_0374	GCA_003134295.1
PRJNA386568_0375	GCA_003134435.1
PRJNA386568_0376	GCA_003135315.1
PRJNA386568_0377	GCA_003134995.1
PRJNA386568_0378	GCA_003135275.1
PRJNA386568_0379	GCA_003134655.1
PRJNA386568_0380	GCA_003134895.1
PRJNA386568_0381	GCA_003134855.1
PRJNA386568_0382	GCA_003134815.1
PRJNA386568_0383	GCA_003135495.1
PRJNA386568_0384	GCA_003135475.1
PRJNA386568_0385	GCA_003135815.1
PRJNA386568_0386	GCA_003135955.1
PRJNA386568_0387	GCA_003135875.1
PRJNA386568_0388	GCA_003136115.1
PRJNA386568_0389	GCA_003136055.1
PRJNA386568_0390	GCA_003136375.1
PRJNA386568_0391	GCA_003136335.1
PRJNA386568_0392	GCA_003142935.1
PRJNA386568_0393	GCA_003142135.1
PRJNA386568_0394	GCA_003142015.1
PRJNA386568_0395	GCA_003139795.1
PRJNA386568_0396	GCA_003139875.1
PRJNA386568_0397	GCA_003139815.1
PRJNA386568_0398	GCA_003139755.1
PRJNA386568_0399	GCA_003140035.1
PRJNA386568_0400	GCA_003139995.1
PRJNA386568_0401	GCA_003139975.1
PRJNA386568_0402	GCA_003140235.1
PRJNA386568_0403	GCA_003140195.1
PRJNA386568_0404	GCA_003140355.1
PRJNA386568_0405	GCA_003140575.1
PRJNA386568_0406	GCA_003140995.1
PRJNA386568_0407	GCA_003140875.1
PRJNA386568_0408	GCA_003140755.1
PRJNA386568_0409	GCA_003140725.1
PRJNA386568_0410	GCA_003140705.1
PRJNA386568_0411	GCA_003140695.1
PRJNA386568_0412	GCA_003140655.1
PRJNA386568_0413	GCA_003140785.1
PRJNA386568_0414	GCA_003138555.1
PRJNA386568_0415	GCA_003138365.1
PRJNA386568_0416	GCA_003138435.1
PRJNA386568_0417	GCA_003138515.1
PRJNA386568_0418	GCA_003138695.1
PRJNA386568_0419	GCA_003138975.1
PRJNA386568_0420	GCA_003138955.1
PRJNA386568_0421	GCA_003139095.1
PRJNA386568_0422	GCA_003139195.1
PRJNA386568_0423	GCA_003139335.1
PRJNA386568_0424	GCA_003139395.1
PRJNA386568_0425	GCA_003139375.1
PRJNA386568_0426	GCA_003139495.1
PRJNA386568_0427	GCA_003140075.1
PRJNA386568_0428	GCA_003139435.1
PRJNA386568_0429	GCA_003138175.1
PRJNA386568_0430	GCA_003138215.1
PRJNA386568_0431	GCA_003136775.1
PRJNA386568_0432	GCA_003136855.1
PRJNA386568_0433	GCA_003136835.1
PRJNA386568_0434	GCA_003136815.1
PRJNA386568_0435	GCA_003138295.1
PRJNA386568_0436	GCA_003152365.1
PRJNA386568_0437	GCA_003152605.1
PRJNA386568_0438	GCA_003151985.1
PRJNA386568_0439	GCA_003152195.1
PRJNA386568_0440	GCA_003151875.1
PRJNA386568_0441	GCA_003151435.1
PRJNA386568_0442	GCA_003151355.1
PRJNA386568_0443	GCA_003151335.1
PRJNA386568_0444	GCA_003151155.1
PRJNA386568_0445	GCA_003165095.1
PRJNA386568_0446	GCA_003165075.1
PRJNA386568_0447	GCA_003165035.1
PRJNA386568_0448	GCA_003165005.1
PRJNA386568_0449	GCA_003164855.1
PRJNA386568_0450	GCA_003164635.1
PRJNA386568_0451	GCA_003164605.1
PRJNA386568_0452	GCA_003164255.1
PRJNA386568_0453	GCA_003163995.1
PRJNA386568_0454	GCA_003165575.1
PRJNA386568_0455	GCA_003165555.1
PRJNA386568_0456	GCA_003165535.1
PRJNA386568_0457	GCA_003165455.1
PRJNA386568_0458	GCA_003165795.1
PRJNA386568_0459	GCA_003165755.1
PRJNA386568_0460	GCA_003165855.1
PRJNA386568_0461	GCA_003165935.1
PRJNA386568_0462	GCA_003166385.1
PRJNA386568_0463	GCA_003166415.1
PRJNA386568_0464	GCA_003166525.1
PRJNA386568_0465	GCA_003166055.1
PRJNA386568_0466	GCA_003166115.1
PRJNA386568_0467	GCA_003166155.1
PRJNA386568_0468	GCA_003167095.1
PRJNA386568_0469	GCA_003167075.1
PRJNA386568_0470	GCA_003167305.1
PRJNA386568_0471	GCA_003167225.1
PRJNA386568_0472	GCA_003166975.1
PRJNA386568_0473	GCA_003166935.1
PRJNA386568_0474	GCA_003166855.1
PRJNA386568_0475	GCA_003166815.1
PRJNA386568_0476	GCA_003166675.1
PRJNA386568_0477	GCA_003166695.1
PRJNA386568_0478	GCA_003167725.1
PRJNA386568_0479	GCA_003167545.1
PRJNA386568_0480	GCA_003167855.1
PRJNA386568_0481	GCA_003167655.1
PRJNA386568_0482	GCA_003167755.1
PRJNA386568_0483	GCA_003167875.1
PRJNA386568_0484	GCA_003167955.1
PRJNA386568_0485	GCA_003168015.1
PRJNA386568_0486	GCA_003168695.1
PRJNA386568_0487	GCA_003168235.1
PRJNA386568_0488	GCA_003168355.1
PRJNA386568_0489	GCA_003168655.1
PRJNA386568_0490	GCA_003168935.1
PRJNA386568_0491	GCA_003169715.1
PRJNA386568_0492	GCA_003169015.1
PRJNA386568_0493	GCA_003169465.1
PRJNA386568_0494	GCA_003169605.1
PRJNA386568_0495	GCA_003169535.1
PRJNA386568_0496	GCA_003169515.1
PRJNA386568_0497	GCA_003169315.1
PRJNA386568_0498	GCA_003171315.1
PRJNA386568_0499	GCA_003171495.1
PRJNA386568_0500	GCA_003171475.1
PRJNA386568_0501	GCA_003170825.1
PRJNA386568_0502	GCA_003170495.1
PRJNA386568_0503	GCA_003156785.1
PRJNA386568_0504	GCA_003156805.1
PRJNA386568_0505	GCA_003156615.1
PRJNA386568_0506	GCA_003156565.1
PRJNA386568_0507	GCA_003156495.1
PRJNA386568_0508	GCA_003156475.1
PRJNA386568_0509	GCA_003156935.1
PRJNA386568_0510	GCA_003157135.1
PRJNA386568_0511	GCA_003156235.1
PRJNA386568_0512	GCA_003156155.1
PRJNA386568_0513	GCA_003158125.1
PRJNA386568_0514	GCA_003158075.1
PRJNA386568_0515	GCA_003157545.1
PRJNA386568_0516	GCA_003155295.1
PRJNA386568_0517	GCA_003154935.1
PRJNA386568_0518	GCA_003155015.1
PRJNA386568_0519	GCA_003155215.1
PRJNA386568_0520	GCA_003155155.1
PRJNA386568_0521	GCA_003153635.1
PRJNA386568_0522	GCA_003153695.1
PRJNA386568_0523	GCA_003154055.1
PRJNA386568_0524	GCA_003153175.1
PRJNA386568_0525	GCA_003152795.1
PRJNA386568_0526	GCA_003152695.1
PRJNA386568_0527	GCA_003161105.1
PRJNA386568_0528	GCA_003161455.1
PRJNA386568_0529	GCA_003160955.1
PRJNA386568_0530	GCA_003160995.1
PRJNA386568_0531	GCA_003161355.1
PRJNA386568_0532	GCA_003161045.1
PRJNA386568_0533	GCA_003160385.1
PRJNA386568_0534	GCA_003160555.1
PRJNA386568_0535	GCA_003160595.1
PRJNA386568_0536	GCA_003160495.1
PRJNA386568_0537	GCA_003160215.1
PRJNA386568_0538	GCA_003159325.1
PRJNA386568_0539	GCA_003159365.1
PRJNA386568_0540	GCA_003159355.1
PRJNA386568_0541	GCA_003159785.1
PRJNA386568_0542	GCA_003159755.1
PRJNA386568_0543	GCA_003159995.1
PRJNA386568_0544	GCA_003159945.1
PRJNA386568_0545	GCA_003159895.1
PRJNA386568_0546	GCA_003159975.1
PRJNA386568_0547	GCA_003160025.1
PRJNA386568_0548	GCA_003161595.1
PRJNA386568_0549	GCA_003162255.1
PRJNA386568_0550	GCA_003162515.1
PRJNA386568_0551	GCA_003162495.1
PRJNA386568_0552	GCA_003162895.1
PRJNA386568_0553	GCA_003162935.1
PRJNA386568_0554	GCA_003163235.1
PRJNA386568_0555	GCA_003163195.1
PRJNA386568_0556	GCA_003163175.1
PRJNA386568_0557	GCA_003163505.1
PRJNA386568_0558	GCA_003163575.1
PRJNA386568_0559	GCA_003163735.1
PRJNA386568_0560	GCA_003163715.1
PRJNA386568_0561	GCA_003163615.1
PRJNA386568_0562	GCA_003153615.1
PRJNA386568_0563	GCA_003167515.1
PRJNA386568_0564	GCA_003166955.1
PRJNA386568_0565	GCA_003152595.1
PRJNA386568_0566	GCA_003152415.1
PRJNA386568_0567	GCA_003140635.1
PRJNA386568_0568	GCA_003140155.1
PRJNA386568_0569	GCA_003140775.1
PRJNA386568_0570	GCA_003131625.1
PRJNA386568_0571	GCA_003136275.1
PRJNA386568_0572	GCA_003136255.1
PRJNA386568_0573	GCA_003135755.1
PRJNA386568_0574	GCA_003134755.1
PRJNA386568_0575	GCA_003134505.1
PRJNA386568_0576	GCA_003134555.1
PRJNA386568_0577	GCA_003132585.1
PRJNA386568_0578	GCA_003132665.1
PRJNA386568_0579	GCA_003132645.1
PRJNA386568_0580	GCA_003152565.1
PRJNA386568_0581	GCA_003152275.1
PRJNA386568_0582	GCA_003151395.1
PRJNA386568_0583	GCA_003140175.1
PRJNA386568_0584	GCA_003140115.1
PRJNA386568_0585	GCA_003139575.1
PRJNA386568_0586	GCA_003139545.1
PRJNA386568_0587	GCA_003138385.1
PRJNA386568_0588	GCA_003136795.1
PRJNA386568_0589	GCA_003167535.1
PRJNA386568_0590	GCA_003168215.1
PRJNA386568_0591	GCA_003168295.1
PRJNA386568_0592	GCA_003168255.1
PRJNA386568_0593	GCA_003168195.1
PRJNA386568_0594	GCA_003166175.1
PRJNA386568_0595	GCA_003165915.1
PRJNA386568_0596	GCA_003164655.1
PRJNA386568_0597	GCA_003164955.1
PRJNA386568_0598	GCA_003170995.1
PRJNA386568_0599	GCA_003170895.1
PRJNA386568_0600	GCA_003170155.1
PRJNA386568_0601	GCA_003153095.1
PRJNA386568_0602	GCA_003155275.1
PRJNA386568_0603	GCA_003154635.1
PRJNA386568_0604	GCA_003154475.1
PRJNA386568_0605	GCA_003157435.1
PRJNA386568_0606	GCA_003157415.1
PRJNA386568_0607	GCA_003157385.1
PRJNA386568_0608	GCA_003157715.1
PRJNA386568_0609	GCA_003157275.1
PRJNA386568_0610	GCA_003157225.1
PRJNA386568_0611	GCA_003156755.1
PRJNA386568_0612	GCA_003162355.1
PRJNA386568_0613	GCA_003162235.1
PRJNA386568_0614	GCA_003162125.1
PRJNA386568_0615	GCA_003161615.1
PRJNA386568_0616	GCA_003162055.1
PRJNA386568_0617	GCA_003159035.1
PRJNA386568_0618	GCA_003158955.1
PRJNA386568_0619	GCA_003158705.1
PRJNA386568_0620	GCA_003161165.1
PRJNA386568_0621	GCA_003161205.1
PRJNA386568_0622	GCA_003139455.1
PRJNA386568_0623	GCA_003139615.1
PRJNA386568_0624	GCA_003158585.1
PRJNA386568_0625	GCA_003167975.1
PRJNA386568_0626	GCA_003131965.1
PRJNA386568_0627	GCA_003131925.1
PRJNA386568_0628	GCA_003136235.1
PRJNA386568_0629	GCA_003158355.1
PRJNA386568_0630	GCA_003154115.1
PRJNA386568_0631	GCA_003154575.1
PRJNA386568_0632	GCA_003158885.1
PRJNA386568_0633	GCA_003141915.1
PRJNA386568_0634	GCA_003141675.1
PRJNA386568_0635	GCA_003170595.1
PRJNA386568_0636	GCA_003134215.1
PRJNA386568_0637	GCA_003141715.1
PRJNA386568_0638	GCA_003141595.1
PRJNA386568_0639	GCA_003141575.1
PRJNA386568_0640	GCA_003141475.1
PRJNA386568_0641	GCA_003141525.1
PRJNA386568_0642	GCA_003141495.1
PRJNA386568_0643	GCA_003141415.1
PRJNA386568_0644	GCA_003141895.1
PRJNA386568_0645	GCA_003141755.1
PRJNA386568_0646	GCA_003142255.1
PRJNA386568_0647	GCA_003142515.1
PRJNA386568_0648	GCA_003170015.1
PRJNA386568_0649	GCA_003161895.1
PRJNA386568_0650	GCA_003162595.1
PRJNA386568_0651	GCA_003154675.1
PRJNA386568_0652	GCA_003154725.1
PRJNA386568_0653	GCA_003152835.1
PRJNA386568_0654	GCA_003152935.1
PRJNA386568_0655	GCA_003157015.1
PRJNA386568_0656	GCA_003157075.1
PRJNA386568_0657	GCA_003157055.1
PRJNA386568_0658	GCA_003155705.1
PRJNA386568_0659	GCA_003155675.1
PRJNA386568_0660	GCA_003151415.1
PRJNA386568_0661	GCA_003151815.1
PRJNA386568_0662	GCA_003151745.1
PRJNA386568_0663	GCA_003153315.1
PRJNA386568_0664	GCA_003153435.1
