genome_name	ncbi_acc
GTDB_00306	GCF_000015345.1
GTDB_00307	GCF_000015365.1
GTDB_00308	GCF_000015405.1
GTDB_00309	GCF_000015505.1
GTDB_00310	GCF_000015545.1
GTDB_00311	GCF_000015565.1
GTDB_00312	GCF_000015585.1
GTDB_00313	GCF_000015645.1
GTDB_00314	GCF_000015665.1
GTDB_00315	GCF_000015685.1
GTDB_00316	GCF_000015725.1
GTDB_00317	GCF_000015745.1
GTDB_00318	GCF_000015765.1
GTDB_00319	GCF_000015825.1
GTDB_00320	GCF_000015865.1
GTDB_00321	GCF_000015885.1
GTDB_00322	GCF_000015945.1
GTDB_00323	GCF_000015965.1
GTDB_00324	GCF_000016065.1
GTDB_00325	GCF_000016085.1
GTDB_00326	GCF_000016125.1
GTDB_00327	GCF_000016165.1
GTDB_00328	GCF_000016185.1
GTDB_00329	GCF_000016245.1
GTDB_00330	GCF_000016265.1
GTDB_00331	GCF_000016285.1
GTDB_00332	GCF_000016325.1
GTDB_00333	GCF_000016345.1
GTDB_00334	GCF_000016365.1
GTDB_00335	GCF_000016405.1
GTDB_00336	GCF_000016425.1
GTDB_00337	GCF_000016505.1
GTDB_00338	GCF_000016525.1
GTDB_00339	GCF_000016545.1
GTDB_00340	GCF_000016565.1
GTDB_00341	GCF_000016585.1
GTDB_00342	GCF_000016605.1
GTDB_00343	GCF_000016625.1
GTDB_00344	GCF_000016645.1
GTDB_00345	GCF_000016665.1
GTDB_00346	GCF_000016685.1
GTDB_00347	GCF_000016725.1
GTDB_00348	GCF_000016745.1
GTDB_00349	GCF_000016765.1
GTDB_00350	GCF_000016785.1
GTDB_00351	GCF_000016825.1
GTDB_00352	GCF_000016845.1
GTDB_00353	GCF_000016885.1
GTDB_00354	GCF_000016905.1
GTDB_00355	GCF_000016965.1
GTDB_00356	GCF_000016985.1
GTDB_00357	GCF_000017005.1
GTDB_00358	GCF_000017045.1
GTDB_00359	GCF_000017105.1
GTDB_00360	GCF_000017145.1
GTDB_00361	GCF_000017165.1
GTDB_00362	GCF_000017185.1
GTDB_00363	GCF_000017205.1
GTDB_00364	GCF_000017225.1
GTDB_00365	GCF_000017245.1
GTDB_00366	GCF_000017265.1
GTDB_00367	GCF_000017285.1
GTDB_00368	GCF_000017305.1
GTDB_00369	GCF_000017405.1
GTDB_00370	GCF_000017425.1
GTDB_00371	GCF_000017445.4
GTDB_00372	GCF_000017465.2
GTDB_00373	GCF_000017505.1
GTDB_00374	GCF_000017545.1
GTDB_00375	GCF_000017565.1
GTDB_00376	GCF_000017585.1
GTDB_00377	GCF_000017605.1
GTDB_00378	GCF_000017625.1
GTDB_00379	GCF_000017645.1
GTDB_00380	GCF_000017685.1
GTDB_00381	GCF_000017705.1
GTDB_00382	GCF_000017725.2
GTDB_00383	GCF_000017805.1
GTDB_00384	GCF_000017845.1
GTDB_00385	GCF_000017865.1
GTDB_00386	GCF_000017945.1
GTDB_00387	GCF_000018005.1
GTDB_00388	GCF_000018025.1
GTDB_00389	GCF_000018045.1
GTDB_00390	GCF_000018065.1
GTDB_00391	GCF_000018085.1
GTDB_00392	GCF_000018105.1
GTDB_00393	GCF_000018145.1
GTDB_00394	GCF_000018205.1
GTDB_00395	GCF_000018245.1
GTDB_00396	GCF_000018265.1
GTDB_00397	GCF_000018285.1
GTDB_00398	GCF_000018305.1
GTDB_00399	GCF_000018325.1
GTDB_00400	GCF_000018345.1
GTDB_00401	GCF_000018365.1
GTDB_00402	GCF_000018405.1
GTDB_00403	GCF_000018425.1
GTDB_00404	GCF_000018485.1
GTDB_00405	GCF_000018505.1
GTDB_00406	GCF_000018525.1
GTDB_00407	GCF_000018545.1
GTDB_00408	GCF_000018585.1
GTDB_00409	GCF_000018605.1
GTDB_00410	GCF_000018665.1
GTDB_00411	GCF_000018685.1
GTDB_00412	GCF_000018785.1
GTDB_00413	GCF_000018825.1
GTDB_00414	GCF_000018845.1
GTDB_00415	GCF_000018865.1
GTDB_00416	GCF_000018885.1
GTDB_00417	GCF_000018945.1
GTDB_00418	GCF_000019045.1
GTDB_00419	GCF_000019085.1
GTDB_00420	GCF_000019125.1
GTDB_00421	GCF_000019145.1
GTDB_00422	GCF_000019165.1
GTDB_00423	GCF_000019185.1
GTDB_00424	GCF_000019205.1
GTDB_00425	GCF_000019225.1
GTDB_00426	GCF_000019285.1
GTDB_00427	GCF_000019345.1
GTDB_00428	GCF_000019365.1
GTDB_00429	GCF_000019405.1
GTDB_00430	GCF_000019445.1
GTDB_00431	GCF_000019485.1
GTDB_00432	GCF_000019505.1
GTDB_00433	GCF_000019525.1
GTDB_00434	GCF_000019605.1
GTDB_00435	GCF_000019625.1
GTDB_00436	GCF_000019665.1
GTDB_00437	GCF_000019685.1
GTDB_00438	GCF_000019705.1
GTDB_00439	GCF_000019725.1
GTDB_00440	GCF_000019745.1
GTDB_00441	GCF_000019785.1
GTDB_00442	GCF_000019845.1
GTDB_00443	GCF_000019905.1
GTDB_00444	GCF_000019925.1
GTDB_00445	GCF_000019945.1
GTDB_00446	GCF_000019965.1
GTDB_00447	GCF_000020005.1
GTDB_00448	GCF_000020025.1
GTDB_00449	GCF_000020045.1
GTDB_00450	GCF_000020065.1
GTDB_00451	GCF_000020105.1
GTDB_00452	GCF_000020125.1
GTDB_00453	GCF_000020145.1
GTDB_00454	GCF_000020165.1
GTDB_00455	GCF_000020205.1
GTDB_00456	GCF_000020225.1
GTDB_00457	GCF_000020265.1
GTDB_00458	GCF_000020305.1
GTDB_00459	GCF_000020325.1
GTDB_00460	GCF_000020365.1
GTDB_00461	GCF_000020385.1
GTDB_00462	GCF_000020425.1
GTDB_00463	GCF_000020445.1
GTDB_00464	GCF_000020465.1
GTDB_00465	GCF_000020485.1
GTDB_00466	GCF_000020505.1
GTDB_00467	GCF_000020525.1
GTDB_00468	GCF_000020545.1
GTDB_00469	GCF_000020565.1
GTDB_00470	GCF_000020605.1
GTDB_00471	GCF_000020625.1
GTDB_00472	GCF_000020645.1
GTDB_00473	GCF_000020665.1
GTDB_00474	GCF_000020685.1
GTDB_00475	GCF_000020725.1
GTDB_00476	GCF_000020765.1
GTDB_00477	GCF_000020785.1
GTDB_00478	GCF_000020805.1
GTDB_00479	GCF_000020825.1
GTDB_00480	GCF_000020905.1
GTDB_00481	GCF_000020945.1
GTDB_00482	GCF_000020965.1
GTDB_00483	GCF_000020985.1
GTDB_00484	GCF_000021005.1
GTDB_00485	GCF_000021025.1
GTDB_00486	GCF_000021065.1
GTDB_00487	GCF_000021205.1
GTDB_00488	GCF_000021265.1
GTDB_00489	GCF_000021285.1
GTDB_00490	GCF_000021325.1
GTDB_00491	GCF_000021345.1
GTDB_00492	GCF_000021365.1
GTDB_00493	GCF_000021385.1
GTDB_00494	GCF_000021485.1
GTDB_00495	GCF_000021525.1
GTDB_00496	GCF_000021545.1
GTDB_00497	GCF_000021565.1
GTDB_00498	GCF_000021645.1
GTDB_00499	GCF_000021685.1
GTDB_00500	GCF_000021705.1
GTDB_00501	GCF_000021725.1
GTDB_00502	GCF_000021745.1
GTDB_00503	GCF_000021765.1
GTDB_00504	GCF_000021785.1
GTDB_00505	GCF_000021805.1
GTDB_00506	GCF_000021825.1
GTDB_00507	GCF_000021845.1
GTDB_00508	GCF_000021865.1
GTDB_00509	GCF_000021885.1
GTDB_00510	GCF_000021905.1
GTDB_00511	GCF_000021925.1
GTDB_00512	GCF_000021945.1
GTDB_00513	GCF_000021965.1
GTDB_00514	GCF_000021985.1
GTDB_00515	GCF_000022005.1
GTDB_00516	GCF_000022025.1
GTDB_00517	GCF_000022045.1
GTDB_00518	GCF_000022065.1
GTDB_00519	GCF_000022085.1
GTDB_00520	GCF_000022105.1
GTDB_00521	GCF_000022125.1
GTDB_00522	GCF_000022145.1
GTDB_00523	GCF_000022185.1
GTDB_00524	GCF_000022205.1
GTDB_00525	GCF_000022265.1
GTDB_00526	GCF_000022325.1
GTDB_00527	GCF_000022365.1
GTDB_00528	GCF_000022385.1
GTDB_00529	GCF_000022485.1
GTDB_00530	GCF_000022505.1
GTDB_00531	GCF_000022525.1
GTDB_00532	GCF_000022545.1
GTDB_00533	GCF_000022565.1
GTDB_00534	GCF_000022605.2
GTDB_00535	GCF_000022625.1
GTDB_00536	GCF_000022645.2
GTDB_00537	GCF_000022725.1
GTDB_00538	GCF_000022745.1
GTDB_00539	GCF_000022885.2
GTDB_00540	GCF_000022905.1
GTDB_00541	GCF_000022965.1
GTDB_00542	GCF_000023005.1
GTDB_00543	GCF_000023025.1
GTDB_00544	GCF_000023045.1
GTDB_00545	GCF_000023065.1
GTDB_00546	GCF_000023105.1
GTDB_00547	GCF_000023125.1
GTDB_00548	GCF_000023145.1
GTDB_00549	GCF_000023185.1
GTDB_00550	GCF_000023205.1
GTDB_00551	GCF_000023225.1
GTDB_00552	GCF_000023245.1
GTDB_00553	GCF_000023265.1
GTDB_00554	GCF_000023285.1
GTDB_00555	GCF_000023325.1
GTDB_00556	GCF_000023345.1
GTDB_00557	GCF_000023405.1
GTDB_00558	GCF_000023425.1
GTDB_00559	GCF_000023445.1
GTDB_00560	GCF_000023465.1
GTDB_00561	GCF_000023585.1
GTDB_00562	GCF_000023605.1
GTDB_00563	GCF_000023645.1
GTDB_00564	GCF_000023705.1
GTDB_00565	GCF_000023725.1
GTDB_00566	GCF_000023745.1
GTDB_00567	GCF_000023765.2
GTDB_00568	GCF_000023785.1
GTDB_00569	GCF_000023825.1
GTDB_00570	GCF_000023845.1
GTDB_00571	GCF_000023865.1
GTDB_00572	GCF_000023885.1
GTDB_00573	GCF_000023905.1
GTDB_00574	GCF_000023925.1
GTDB_00575	GCF_000023945.1
GTDB_00576	GCF_000023965.1
GTDB_00577	GCF_000023985.1
GTDB_00578	GCF_000024005.1
GTDB_00579	GCF_000024025.1
GTDB_00580	GCF_000024045.1
GTDB_00581	GCF_000024065.1
GTDB_00582	GCF_000024085.1
GTDB_00583	GCF_000024105.1
GTDB_00584	GCF_000024125.1
GTDB_00585	GCF_000024165.1
GTDB_00586	GCF_000024185.1
GTDB_00587	GCF_000024205.1
GTDB_00588	GCF_000024225.1
GTDB_00589	GCF_000024265.1
GTDB_00590	GCF_000024285.1
GTDB_00591	GCF_000024325.1
GTDB_00592	GCF_000024345.1
GTDB_00593	GCF_000024365.1
GTDB_00594	GCF_000024385.1
GTDB_00595	GCF_000024405.1
GTDB_00596	GCF_000024425.1
GTDB_00597	GCF_000024445.1
GTDB_00598	GCF_000024465.1
GTDB_00599	GCF_000024505.1
GTDB_00600	GCF_000024545.1
GTDB_00601	GCF_000024565.1
GTDB_00602	GCF_000024605.1
GTDB_00603	GCF_000024625.1
GTDB_00604	GCF_000024645.1
GTDB_00605	GCF_000024665.1
GTDB_00606	GCF_000024685.1
GTDB_00607	GCF_000024725.1
GTDB_00608	GCF_000024765.1
GTDB_00609	GCF_000024785.1
GTDB_00610	GCF_000024805.1
GTDB_00611	GCF_000024825.1
GTDB_00612	GCF_000024845.1
GTDB_00613	GCF_000024865.1
GTDB_00614	GCF_000024885.1
GTDB_00615	GCF_000024905.1
GTDB_00616	GCF_000024925.1
GTDB_00617	GCF_000024945.1
GTDB_00618	GCF_000024965.1
GTDB_00619	GCF_000024985.1
GTDB_00620	GCF_000025005.1
GTDB_00621	GCF_000025065.1
GTDB_00622	GCF_000025085.1
GTDB_00623	GCF_000025105.1
GTDB_00624	GCF_000025125.1
GTDB_00625	GCF_000025185.1
GTDB_00626	GCF_000025205.1
GTDB_00627	GCF_000025225.2
GTDB_00628	GCF_000025265.1
GTDB_00629	GCF_000025285.1
GTDB_00630	GCF_000025305.1
GTDB_00631	GCF_000025325.1
GTDB_00632	GCF_000025345.1
GTDB_00633	GCF_000025405.2
GTDB_00634	GCF_000025485.1
GTDB_00635	GCF_000025505.1
GTDB_00636	GCF_000025525.1
GTDB_00637	GCF_000025545.1
GTDB_00638	GCF_000025565.1
GTDB_00639	GCF_000025605.1
GTDB_00640	GCF_000025625.1
GTDB_00641	GCF_000025645.1
GTDB_00642	GCF_000025665.1
GTDB_00643	GCF_000025685.1
GTDB_00644	GCF_000025705.1
GTDB_00645	GCF_000025725.1
GTDB_00646	GCF_000025805.1
GTDB_00647	GCF_000025845.1
GTDB_00648	GCF_000025865.1
GTDB_00649	GCF_000025885.1
GTDB_00650	GCF_000025905.1
GTDB_00651	GCF_000025925.1
GTDB_00652	GCF_000025945.1
GTDB_00653	GCF_000025965.1
GTDB_00654	GCF_000025985.1
GTDB_00655	GCF_000026005.1
GTDB_00656	GCF_000026025.1
GTDB_00657	GCF_000026045.1
GTDB_00658	GCF_000026065.1
GTDB_00659	GCF_000026085.1
GTDB_00660	GCF_000026105.1
GTDB_00661	GCF_000026125.1
GTDB_00662	GCF_000026145.1
GTDB_00663	GCF_000026185.1
GTDB_00664	GCF_000026205.1
GTDB_00665	GCF_000026225.1
GTDB_00666	GCF_000026325.1
GTDB_00667	GCF_000026345.1
GTDB_00668	GCF_000026405.1
GTDB_00669	GCF_000026445.2
GTDB_00670	GCF_000026505.1
GTDB_00671	GCF_000026605.1
GTDB_00672	GCF_000026685.1
GTDB_00673	GCF_000026745.1
GTDB_00674	GCF_000026765.1
GTDB_00675	GCF_000027065.2
GTDB_00676	GCF_000027085.1
GTDB_00677	GCF_000027145.1
GTDB_00678	GCF_000027165.1
GTDB_00679	GCF_000027205.1
GTDB_00680	GCF_000027225.1
GTDB_00681	GCF_000027265.1
GTDB_00682	GCF_000027305.1
GTDB_00683	GCF_000027325.1
GTDB_00684	GCF_000027345.1
GTDB_00685	GCF_000043285.1
GTDB_00686	GCF_000046685.1
GTDB_00687	GCF_000046705.1
GTDB_00688	GCF_000046845.1
