genome_name	ncbi_acc
PRJNA417962_0202	GCA_003534875.1
PRJNA417962_0203	GCA_003453995.1
PRJNA417962_0204	GCA_003514405.1
PRJNA417962_0205	GCA_003514945.1
PRJNA417962_0206	GCA_003509105.1
PRJNA417962_0207	GCA_003512475.1
PRJNA417962_0208	GCA_003513905.1
PRJNA417962_0209	GCA_003504165.1
PRJNA417962_0210	GCA_003487065.1
PRJNA417962_0211	GCA_003489785.1
PRJNA417962_0212	GCA_003491935.1
PRJNA417962_0213	GCA_003447395.1
PRJNA417962_0214	GCA_003454485.1
PRJNA417962_0215	GCA_003447495.1
PRJNA417962_0216	GCA_003446865.1
PRJNA417962_0217	GCA_003448745.1
PRJNA417962_0218	GCA_003450955.1
PRJNA417962_0219	GCA_003450915.1
PRJNA417962_0220	GCA_003451645.1
PRJNA417962_0221	GCA_003446135.1
PRJNA417962_0222	GCA_003446405.1
PRJNA417962_0223	GCA_003454435.1
PRJNA417962_0224	GCA_003454415.1
PRJNA417962_0225	GCA_003456425.1
PRJNA417962_0226	GCA_003457395.1
PRJNA417962_0227	GCA_003489285.1
PRJNA417962_0228	GCA_003489245.1
PRJNA417962_0229	GCA_003483605.1
PRJNA417962_0230	GCA_003497735.1
PRJNA417962_0231	GCA_003498105.1
PRJNA417962_0232	GCA_003500035.1
PRJNA417962_0233	GCA_003512815.1
PRJNA417962_0234	GCA_003509625.1
PRJNA417962_0235	GCA_003516345.1
PRJNA417962_0236	GCA_003517255.1
PRJNA417962_0237	GCA_003516585.1
PRJNA417962_0238	GCA_003516505.1
PRJNA417962_0239	GCA_003536735.1
PRJNA417962_0240	GCA_003533965.1
PRJNA417962_0241	GCA_003532335.1
PRJNA417962_0242	GCA_003532815.1
PRJNA417962_0243	GCA_003532675.1
PRJNA417962_0244	GCA_003531345.1
PRJNA417962_0245	GCA_003527085.1
PRJNA417962_0246	GCA_003526805.1
PRJNA417962_0247	GCA_003523765.1
PRJNA417962_0248	GCA_003523885.1
PRJNA417962_0249	GCA_003523795.1
PRJNA417962_0250	GCA_003520265.1
PRJNA417962_0251	GCA_003519925.1
PRJNA417962_0252	GCA_003521475.1
PRJNA417962_0253	GCA_003521465.1
PRJNA417962_0254	GCA_003542415.1
PRJNA417962_0255	GCA_003540235.1
PRJNA417962_0256	GCA_003537705.1
PRJNA417962_0257	GCA_003538355.1
PRJNA417962_0258	GCA_003451335.1
PRJNA417962_0259	GCA_003543695.1
PRJNA417962_0260	GCA_003509205.1
PRJNA417962_0261	GCA_003500945.1
PRJNA417962_0262	GCA_003484945.1
PRJNA417962_0263	GCA_003487705.1
PRJNA417962_0264	GCA_003489025.1
PRJNA417962_0265	GCA_003507795.1
PRJNA417962_0266	GCA_003455815.1
PRJNA417962_0267	GCA_003453115.1
PRJNA417962_0268	GCA_003545575.1
PRJNA417962_0269	GCA_003538845.1
PRJNA417962_0270	GCA_003521985.1
PRJNA417962_0271	GCA_003525145.1
PRJNA417962_0272	GCA_003451095.1
PRJNA417962_0273	GCA_003447095.1
PRJNA417962_0274	GCA_003445365.1
PRJNA417962_0275	GCA_003506925.1
PRJNA417962_0276	GCA_003513035.1
PRJNA417962_0277	GCA_003518915.1
PRJNA417962_0278	GCA_003484825.1
PRJNA417962_0279	GCA_003520065.1
PRJNA417962_0280	GCA_003519825.1
PRJNA417962_0281	GCA_003535135.1
PRJNA417962_0282	GCA_003542165.1
PRJNA417962_0283	GCA_003519735.1
PRJNA417962_0284	GCA_003456065.1
PRJNA417962_0285	GCA_003525565.1
PRJNA417962_0286	GCA_003516895.1
PRJNA417962_0287	GCA_003501835.1
PRJNA417962_0288	GCA_003499715.1
PRJNA417962_0289	GCA_003489205.1
PRJNA417962_0290	GCA_003453955.1
PRJNA417962_0291	GCA_003524305.1
PRJNA417962_0292	GCA_003532515.1
PRJNA417962_0293	GCA_003542325.1
PRJNA417962_0294	GCA_003445515.1
PRJNA417962_0295	GCA_003445715.1
PRJNA417962_0296	GCA_003446605.1
PRJNA417962_0297	GCA_003448875.1
PRJNA417962_0298	GCA_003446435.1
PRJNA417962_0299	GCA_003535795.1
PRJNA417962_0300	GCA_003526495.1
PRJNA417962_0301	GCA_003524705.1
PRJNA417962_0302	GCA_003519565.1
PRJNA417962_0303	GCA_003484265.1
PRJNA417962_0304	GCA_003486425.1
PRJNA417962_0305	GCA_003499965.1
PRJNA417962_0306	GCA_003518405.1
PRJNA417962_0307	GCA_003529445.1
PRJNA417962_0308	GCA_003476655.1
PRJNA417962_0309	GCA_003477205.1
PRJNA417962_0310	GCA_003525505.1
PRJNA417962_0311	GCA_003445875.1
PRJNA417962_0312	GCA_003534055.1
PRJNA417962_0313	GCA_003484445.1
PRJNA417962_0314	GCA_003447995.1
PRJNA417962_0315	GCA_003533615.1
PRJNA417962_0316	GCA_003497545.1
PRJNA417962_0317	GCA_003516955.1
PRJNA417962_0318	GCA_003485665.1
PRJNA417962_0319	GCA_003487645.1
PRJNA417962_0320	GCA_003535995.1
PRJNA417962_0321	GCA_003519655.1
PRJNA417962_0322	GCA_003542955.1
PRJNA417962_0323	GCA_003450055.1
PRJNA417962_0324	GCA_003450575.1
PRJNA417962_0325	GCA_003523585.1
PRJNA417962_0326	GCA_003517795.1
PRJNA417962_0327	GCA_003519085.1
PRJNA417962_0328	GCA_003508735.1
PRJNA417962_0329	GCA_003457365.1
PRJNA417962_0330	GCA_003517785.1
PRJNA417962_0331	GCA_003521085.1
PRJNA417962_0332	GCA_003457145.1
PRJNA417962_0333	GCA_003512935.1
PRJNA417962_0334	GCA_003539945.1
PRJNA417962_0335	GCA_003536665.1
PRJNA417962_0336	GCA_003534265.1
PRJNA417962_0337	GCA_003530875.1
PRJNA417962_0338	GCA_003542975.1
PRJNA417962_0339	GCA_003542595.1
PRJNA417962_0340	GCA_003538645.1
PRJNA417962_0341	GCA_003538195.1
PRJNA417962_0342	GCA_003531065.1
PRJNA417962_0343	GCA_003531155.1
PRJNA417962_0344	GCA_003526815.1
PRJNA417962_0345	GCA_003528105.1
PRJNA417962_0346	GCA_003536475.1
PRJNA417962_0347	GCA_003520925.1
PRJNA417962_0348	GCA_003520805.1
PRJNA417962_0349	GCA_003521565.1
PRJNA417962_0350	GCA_003520485.1
PRJNA417962_0351	GCA_003518945.1
PRJNA417962_0352	GCA_003518245.1
PRJNA417962_0353	GCA_003512225.1
PRJNA417962_0354	GCA_003508665.1
PRJNA417962_0355	GCA_003508755.1
PRJNA417962_0356	GCA_003511105.1
PRJNA417962_0357	GCA_003499665.1
PRJNA417962_0358	GCA_003499605.1
PRJNA417962_0359	GCA_003501665.1
PRJNA417962_0360	GCA_003503875.1
PRJNA417962_0361	GCA_003507995.1
PRJNA417962_0362	GCA_003506275.1
PRJNA417962_0363	GCA_003487905.1
PRJNA417962_0364	GCA_003486745.1
PRJNA417962_0365	GCA_003488885.1
PRJNA417962_0366	GCA_003491665.1
PRJNA417962_0367	GCA_003491575.1
PRJNA417962_0368	GCA_003456315.1
PRJNA417962_0369	GCA_003454055.1
PRJNA417962_0370	GCA_003453755.1
PRJNA417962_0371	GCA_003452425.1
PRJNA417962_0372	GCA_003477065.1
PRJNA417962_0373	GCA_003446015.1
PRJNA417962_0374	GCA_003445975.1
PRJNA417962_0375	GCA_003449995.1
PRJNA417962_0376	GCA_003451785.1
PRJNA417962_0377	GCA_003538875.1
PRJNA417962_0378	GCA_003541775.1
PRJNA417962_0379	GCA_003526605.1
PRJNA417962_0380	GCA_003486625.1
PRJNA417962_0381	GCA_003526655.1
PRJNA417962_0382	GCA_003452545.1
PRJNA417962_0383	GCA_003486545.1
PRJNA417962_0384	GCA_003487465.1
PRJNA417962_0385	GCA_003482925.1
PRJNA417962_0386	GCA_003489705.1
PRJNA417962_0387	GCA_003512905.1
PRJNA417962_0388	GCA_003508245.1
PRJNA417962_0389	GCA_003507255.1
PRJNA417962_0390	GCA_003527745.1
PRJNA417962_0391	GCA_003545565.1
PRJNA417962_0392	GCA_003450235.1
PRJNA417962_0393	GCA_003486395.1
PRJNA417962_0394	GCA_003526425.1
PRJNA417962_0395	GCA_003539015.1
PRJNA417962_0396	GCA_003487475.1
PRJNA417962_0397	GCA_003539055.1
PRJNA417962_0398	GCA_003539575.1
PRJNA417962_0399	GCA_003534475.1
PRJNA417962_0400	GCA_003531795.1
PRJNA417962_0401	GCA_003448415.1
PRJNA417962_0402	GCA_003448375.1
PRJNA417962_0403	GCA_003448835.1
PRJNA417962_0404	GCA_003447535.1
PRJNA417962_0405	GCA_003447155.1
PRJNA417962_0406	GCA_003453835.1
PRJNA417962_0407	GCA_003456055.1
PRJNA417962_0408	GCA_003455275.1
PRJNA417962_0409	GCA_003486465.1
PRJNA417962_0410	GCA_003486965.1
PRJNA417962_0411	GCA_003486905.1
PRJNA417962_0412	GCA_003485825.1
PRJNA417962_0413	GCA_003485005.1
PRJNA417962_0414	GCA_003484585.1
PRJNA417962_0415	GCA_003488525.1
PRJNA417962_0416	GCA_003503705.1
PRJNA417962_0417	GCA_003497465.1
PRJNA417962_0418	GCA_003512685.1
PRJNA417962_0419	GCA_003516975.1
PRJNA417962_0420	GCA_003531305.1
PRJNA417962_0421	GCA_003536035.1
PRJNA417962_0422	GCA_003531115.1
PRJNA417962_0423	GCA_003529815.1
PRJNA417962_0424	GCA_003519545.1
PRJNA417962_0425	GCA_003519765.1
PRJNA417962_0426	GCA_003519375.1
PRJNA417962_0427	GCA_003523425.1
PRJNA417962_0428	GCA_003522815.1
PRJNA417962_0429	GCA_003525585.1
PRJNA417962_0430	GCA_003541875.1
PRJNA417962_0431	GCA_003543555.1
PRJNA417962_0432	GCA_003543395.1
PRJNA417962_0433	GCA_003520705.1
PRJNA417962_0434	GCA_003530815.1
PRJNA417962_0435	GCA_003491885.1
PRJNA417962_0436	GCA_003449875.1
PRJNA417962_0437	GCA_003517495.1
PRJNA417962_0438	GCA_003513135.1
PRJNA417962_0439	GCA_003529025.1
PRJNA417962_0440	GCA_003533425.1
PRJNA417962_0441	GCA_003507695.1
PRJNA417962_0442	GCA_003448915.1
PRJNA417962_0443	GCA_003512465.1
PRJNA417962_0444	GCA_003489685.1
PRJNA417962_0445	GCA_003524165.1
PRJNA417962_0446	GCA_003524445.1
PRJNA417962_0447	GCA_003545485.1
PRJNA417962_0448	GCA_003485645.1
PRJNA417962_0449	GCA_003476005.1
PRJNA417962_0450	GCA_003450695.1
PRJNA417962_0451	GCA_003455595.1
PRJNA417962_0452	GCA_003485335.1
PRJNA417962_0453	GCA_003483505.1
PRJNA417962_0454	GCA_003522245.1
PRJNA417962_0455	GCA_003520625.1
PRJNA417962_0456	GCA_003519965.1
PRJNA417962_0457	GCA_003508295.1
PRJNA417962_0458	GCA_003531035.1
PRJNA417962_0459	GCA_003454445.1
PRJNA417962_0460	GCA_003534355.1
PRJNA417962_0461	GCA_003519465.1
PRJNA417962_0462	GCA_003522205.1
PRJNA417962_0463	GCA_003449855.1
PRJNA417962_0464	GCA_003445815.1
PRJNA417962_0465	GCA_003445755.1
PRJNA417962_0466	GCA_003519605.1
PRJNA417962_0467	GCA_003539435.1
PRJNA417962_0468	GCA_003501905.1
PRJNA417962_0469	GCA_003511985.1
PRJNA417962_0470	GCA_003487805.1
PRJNA417962_0471	GCA_003488005.1
PRJNA417962_0472	GCA_003488505.1
PRJNA417962_0473	GCA_003526705.1
PRJNA417962_0474	GCA_003512085.1
PRJNA417962_0475	GCA_003476985.1
PRJNA417962_0476	GCA_003476565.1
PRJNA417962_0477	GCA_003476535.1
PRJNA417962_0478	GCA_003521185.1
PRJNA417962_0479	GCA_003476365.1
PRJNA417962_0480	GCA_003522405.1
PRJNA417962_0481	GCA_003525245.1
PRJNA417962_0482	GCA_003451235.1
PRJNA417962_0483	GCA_003448735.1
PRJNA417962_0484	GCA_003447065.1
PRJNA417962_0485	GCA_003446915.1
PRJNA417962_0486	GCA_003541475.1
PRJNA417962_0487	GCA_003453395.1
PRJNA417962_0488	GCA_003515025.1
PRJNA417962_0489	GCA_003514045.1
PRJNA417962_0490	GCA_003507675.1
PRJNA417962_0491	GCA_003484285.1
PRJNA417962_0492	GCA_003538445.1
PRJNA417962_0493	GCA_003537455.1
PRJNA417962_0494	GCA_003538745.1
PRJNA417962_0495	GCA_003514345.1
PRJNA417962_0496	GCA_003514625.1
PRJNA417962_0497	GCA_003452125.1
PRJNA417962_0498	GCA_003452115.1
PRJNA417962_0499	GCA_003457115.1
PRJNA417962_0500	GCA_003545215.1
PRJNA417962_0501	GCA_003453915.1
PRJNA417962_0502	GCA_003522985.1
PRJNA417962_0503	GCA_003454935.1
PRJNA417962_0504	GCA_003449695.1
PRJNA417962_0505	GCA_003449225.1
PRJNA417962_0506	GCA_003487615.1
PRJNA417962_0507	GCA_003510725.1
PRJNA417962_0508	GCA_003487685.1
PRJNA417962_0509	GCA_003538495.1
PRJNA417962_0510	GCA_003542235.1
PRJNA417962_0511	GCA_003535635.1
PRJNA417962_0512	GCA_003535305.1
PRJNA417962_0513	GCA_003545155.1
PRJNA417962_0514	GCA_003485545.1
PRJNA417962_0515	GCA_003485525.1
PRJNA417962_0516	GCA_003445465.1
PRJNA417962_0517	GCA_003488165.1
PRJNA417962_0518	GCA_003524335.1
PRJNA417962_0519	GCA_003501005.1
PRJNA417962_0520	GCA_003488705.1
PRJNA417962_0521	GCA_003451435.1
PRJNA417962_0522	GCA_003451675.1
PRJNA417962_0523	GCA_003486325.1
PRJNA417962_0524	GCA_003513845.1
PRJNA417962_0525	GCA_003527405.1
PRJNA417962_0526	GCA_003542295.1
PRJNA417962_0527	GCA_003531695.1
PRJNA417962_0528	GCA_003512535.1
PRJNA417962_0529	GCA_003518965.1
PRJNA417962_0530	GCA_003487225.1
PRJNA417962_0531	GCA_003489225.1
PRJNA417962_0532	GCA_003489825.1
PRJNA417962_0533	GCA_003491755.1
PRJNA417962_0534	GCA_003453635.1
PRJNA417962_0535	GCA_003457475.1
PRJNA417962_0536	GCA_003455995.1
PRJNA417962_0537	GCA_003451455.1
PRJNA417962_0538	GCA_003445575.1
PRJNA417962_0539	GCA_003484145.1
PRJNA417962_0540	GCA_003510465.1
PRJNA417962_0541	GCA_003534915.1
PRJNA417962_0542	GCA_003525205.1
PRJNA417962_0543	GCA_003545475.1
PRJNA417962_0544	GCA_003509005.1
PRJNA417962_0545	GCA_003505255.1
PRJNA417962_0546	GCA_003489565.1
PRJNA417962_0547	GCA_003457415.1
PRJNA417962_0548	GCA_003456895.1
PRJNA417962_0549	GCA_003456755.1
PRJNA417962_0550	GCA_003539315.1
PRJNA417962_0551	GCA_003538215.1
PRJNA417962_0552	GCA_003527465.1
PRJNA417962_0553	GCA_003531665.1
PRJNA417962_0554	GCA_003539025.1
PRJNA417962_0555	GCA_003541555.1
PRJNA417962_0556	GCA_003453575.1
PRJNA417962_0557	GCA_003488215.1
PRJNA417962_0558	GCA_003483145.1
PRJNA417962_0559	GCA_003497165.1
PRJNA417962_0560	GCA_003508865.1
PRJNA417962_0561	GCA_003512045.1
PRJNA417962_0562	GCA_003449395.1
PRJNA417962_0563	GCA_003483185.1
PRJNA417962_0564	GCA_003455755.1
PRJNA417962_0565	GCA_003527885.1
PRJNA417962_0566	GCA_003528385.1
PRJNA417962_0567	GCA_003519445.1
PRJNA417962_0568	GCA_003516415.1
PRJNA417962_0569	GCA_003477045.1
PRJNA417962_0570	GCA_003511635.1
PRJNA417962_0571	GCA_003511165.1
PRJNA417962_0572	GCA_003512985.1
PRJNA417962_0573	GCA_003506475.1
PRJNA417962_0574	GCA_003484685.1
PRJNA417962_0575	GCA_003520785.1
PRJNA417962_0576	GCA_003542475.1
PRJNA417962_0577	GCA_003520765.1
PRJNA417962_0578	GCA_003447165.1
PRJNA417962_0579	GCA_003487185.1
PRJNA417962_0580	GCA_003489845.1
PRJNA417962_0581	GCA_003508365.1
PRJNA417962_0582	GCA_003509605.1
PRJNA417962_0583	GCA_003518055.1
PRJNA417962_0584	GCA_003514005.1
PRJNA417962_0585	GCA_003453605.1
PRJNA417962_0586	GCA_003510385.1
PRJNA417962_0587	GCA_003488655.1
PRJNA417962_0588	GCA_003519425.1
PRJNA417962_0589	GCA_003519505.1
PRJNA417962_0590	GCA_003531545.1
PRJNA417962_0591	GCA_003485785.1
PRJNA417962_0592	GCA_003508685.1
PRJNA417962_0593	GCA_003516225.1
PRJNA417962_0594	GCA_003517985.1
PRJNA417962_0595	GCA_003531405.1
PRJNA417962_0596	GCA_003545515.1
PRJNA417962_0597	GCA_003535835.1
PRJNA417962_0598	GCA_003527115.1
PRJNA417962_0599	GCA_003512175.1
PRJNA417962_0600	GCA_003518145.1
PRJNA417962_0601	GCA_003514775.1
PRJNA417962_0602	GCA_003528665.1
PRJNA417962_0603	GCA_003450745.1
PRJNA417962_0604	GCA_003444455.1
PRJNA417962_0605	GCA_003526745.1
PRJNA417962_0606	GCA_003529325.1
PRJNA417962_0607	GCA_003533365.1
PRJNA417962_0608	GCA_003533805.1
PRJNA417962_0609	GCA_003542115.1
PRJNA417962_0610	GCA_003488235.1
PRJNA417962_0611	GCA_003488405.1
PRJNA417962_0612	GCA_003485625.1
PRJNA417962_0613	GCA_003482855.1
PRJNA417962_0614	GCA_003514455.1
PRJNA417962_0615	GCA_003518365.1
PRJNA417962_0616	GCA_003512565.1
PRJNA417962_0617	GCA_003513545.1
PRJNA417962_0618	GCA_003510435.1
PRJNA417962_0619	GCA_003501255.1
PRJNA417962_0620	GCA_003455055.1
PRJNA417962_0621	GCA_003536515.1
PRJNA417962_0622	GCA_003537615.1
PRJNA417962_0623	GCA_003542625.1
PRJNA417962_0624	GCA_003475905.1
PRJNA417962_0625	GCA_003503735.1
PRJNA417962_0626	GCA_003510205.1
PRJNA417962_0627	GCA_003512065.1
PRJNA417962_0628	GCA_003538075.1
PRJNA417962_0629	GCA_003535775.1
PRJNA417962_0630	GCA_003527965.1
PRJNA417962_0631	GCA_003523025.1
PRJNA417962_0632	GCA_003445695.1
PRJNA417962_0633	GCA_003512415.1
PRJNA417962_0634	GCA_003512165.1
PRJNA417962_0635	GCA_003510165.1
PRJNA417962_0636	GCA_003510405.1
PRJNA417962_0637	GCA_003510565.1
PRJNA417962_0638	GCA_003510895.1
PRJNA417962_0639	GCA_003510795.1
PRJNA417962_0640	GCA_003508985.1
PRJNA417962_0641	GCA_003508935.1
PRJNA417962_0642	GCA_003507495.1
PRJNA417962_0643	GCA_003507475.1
PRJNA417962_0644	GCA_003507445.1
PRJNA417962_0645	GCA_003482885.1
PRJNA417962_0646	GCA_003483065.1
PRJNA417962_0647	GCA_003484185.1
PRJNA417962_0648	GCA_003489455.1
PRJNA417962_0649	GCA_003475885.1
PRJNA417962_0650	GCA_003530595.1
PRJNA417962_0651	GCA_003534085.1
PRJNA417962_0652	GCA_003543115.1
PRJNA417962_0653	GCA_003545005.1
PRJNA417962_0654	GCA_003450775.1
PRJNA417962_0655	GCA_003446925.1
PRJNA417962_0656	GCA_003543255.1
PRJNA417962_0657	GCA_003537895.1
PRJNA417962_0658	GCA_003539105.1
PRJNA417962_0659	GCA_003542455.1
PRJNA417962_0660	GCA_003542535.1
PRJNA417962_0661	GCA_003457295.1
PRJNA417962_0662	GCA_003489445.1
PRJNA417962_0663	GCA_003489545.1
PRJNA417962_0664	GCA_003488805.1
