genome_name	ncbi_acc
PRJNA445865_0137	GCA_003283395.1
PRJNA445865_0138	GCA_003283385.1
PRJNA445865_0139	GCA_003283365.1
PRJNA445865_0140	GCA_003283345.1
PRJNA445865_0141	GCA_003283315.1
PRJNA445865_0142	GCA_003283305.1
PRJNA445865_0143	GCA_003283285.1
PRJNA445865_0144	GCA_003283235.1
PRJNA445865_0145	GCA_003283225.1
PRJNA445865_0146	GCA_003282785.1
PRJNA445865_0147	GCA_003282755.1
PRJNA445865_0148	GCA_003282745.1
PRJNA445865_0149	GCA_003282725.1
PRJNA445865_0150	GCA_003282695.1
PRJNA445865_0151	GCA_003282665.1
PRJNA445865_0152	GCA_003282645.1
PRJNA445865_0153	GCA_003282595.1
PRJNA445865_0154	GCA_003282615.1
PRJNA445865_0155	GCA_003282585.1
PRJNA445865_0156	GCA_003282565.1
PRJNA445865_0157	GCA_003282535.1
PRJNA445865_0158	GCA_003282515.1
PRJNA445865_0159	GCA_003282425.1
PRJNA445865_0160	GCA_003282385.1
PRJNA445865_0161	GCA_003282405.1
PRJNA445865_0162	GCA_003282325.1
PRJNA445865_0163	GCA_003282305.1
PRJNA445865_0164	GCA_003282345.1
PRJNA445865_0165	GCA_003282355.1
PRJNA445865_0166	GCA_003282285.1
PRJNA445865_0167	GCA_003282225.1
PRJNA445865_0168	GCA_003279415.1
PRJNA445865_0169	GCA_003279405.1
PRJNA445865_0170	GCA_003279365.1
PRJNA445865_0171	GCA_003279335.1
PRJNA445865_0172	GCA_003282265.1
PRJNA445865_0173	GCA_003282235.1
PRJNA445865_0174	GCA_003282045.1
PRJNA445865_0175	GCA_003279325.1
PRJNA445865_0176	GCA_003282025.1
PRJNA445865_0177	GCA_003282005.1
PRJNA445865_0178	GCA_003281965.1
PRJNA445865_0179	GCA_003279285.1
PRJNA445865_0180	GCA_003281955.1
PRJNA445865_0181	GCA_003281925.1
PRJNA445865_0182	GCA_003279265.1
PRJNA445865_0183	GCA_003279215.1
PRJNA445865_0184	GCA_003279125.1
PRJNA445865_0185	GCA_003281715.1
PRJNA445865_0186	GCA_003281705.1
PRJNA445865_0187	GCA_003279115.1
PRJNA445865_0188	GCA_003281685.1
PRJNA445865_0189	GCA_003279085.1
PRJNA445865_0190	GCA_003281645.1
PRJNA445865_0191	GCA_003281635.1
PRJNA445865_0192	GCA_003281625.1
PRJNA445865_0193	GCA_003281605.1
PRJNA445865_0194	GCA_003281585.1
PRJNA445865_0195	GCA_003279105.1
PRJNA445865_0196	GCA_003279055.1
PRJNA445865_0197	GCA_003281565.1
PRJNA445865_0198	GCA_003279045.1
PRJNA445865_0199	GCA_003281545.1
PRJNA445865_0200	GCA_003281525.1
PRJNA445865_0201	GCA_003281505.1
PRJNA445865_0202	GCA_003279015.1
PRJNA445865_0203	GCA_003281485.1
PRJNA445865_0204	GCA_003281455.1
PRJNA445865_0205	GCA_003279005.1
PRJNA445865_0206	GCA_003278965.1
PRJNA445865_0207	GCA_003281445.1
PRJNA445865_0208	GCA_003278955.1
PRJNA445865_0209	GCA_003281415.1
PRJNA445865_0210	GCA_003281405.1
PRJNA445865_0211	GCA_003281385.1
PRJNA445865_0212	GCA_003281365.1
PRJNA445865_0213	GCA_003281335.1
PRJNA445865_0214	GCA_003281315.1
PRJNA445865_0215	GCA_003281305.1
PRJNA445865_0216	GCA_003281285.1
PRJNA445865_0217	GCA_003278945.1
PRJNA445865_0218	GCA_003281255.1
PRJNA445865_0219	GCA_003281235.1
PRJNA445865_0220	GCA_003278925.1
PRJNA445865_0221	GCA_003278895.1
PRJNA445865_0222	GCA_003281225.1
PRJNA445865_0223	GCA_003278875.1
PRJNA445865_0224	GCA_003281205.1
PRJNA445865_0225	GCA_003281185.1
PRJNA445865_0226	GCA_003281165.1
PRJNA445865_0227	GCA_003278855.1
PRJNA445865_0228	GCA_003281145.1
PRJNA445865_0229	GCA_003281125.1
PRJNA445865_0230	GCA_003278845.1
PRJNA445865_0231	GCA_003278775.1
PRJNA445865_0232	GCA_003280995.1
PRJNA445865_0233	GCA_003280985.1
PRJNA445865_0234	GCA_003280965.1
PRJNA445865_0235	GCA_003280935.1
PRJNA445865_0236	GCA_003278765.1
PRJNA445865_0237	GCA_003280915.1
PRJNA445865_0238	GCA_003280895.1
PRJNA445865_0239	GCA_003280885.1
PRJNA445865_0240	GCA_003278735.1
PRJNA445865_0241	GCA_003280855.1
PRJNA445865_0242	GCA_003278725.1
PRJNA445865_0243	GCA_003278705.1
PRJNA445865_0244	GCA_003278685.1
PRJNA445865_0245	GCA_003278665.1
PRJNA445865_0246	GCA_003278635.1
PRJNA445865_0247	GCA_003278625.1
PRJNA445865_0248	GCA_003280835.1
PRJNA445865_0249	GCA_003280815.1
PRJNA445865_0250	GCA_003280805.1
PRJNA445865_0251	GCA_003280775.1
PRJNA445865_0252	GCA_003280765.1
PRJNA445865_0253	GCA_003280735.1
PRJNA445865_0254	GCA_003278605.1
PRJNA445865_0255	GCA_003280725.1
PRJNA445865_0256	GCA_003278585.1
PRJNA445865_0257	GCA_003278545.1
PRJNA445865_0258	GCA_003278535.1
PRJNA445865_0259	GCA_003280695.1
PRJNA445865_0260	GCA_003280685.1
PRJNA445865_0261	GCA_003280645.1
PRJNA445865_0262	GCA_003280655.1
PRJNA445865_0263	GCA_003280615.1
PRJNA445865_0264	GCA_003280575.1
PRJNA445865_0265	GCA_003280565.1
PRJNA445865_0266	GCA_003280545.1
PRJNA445865_0267	GCA_003278525.1
PRJNA445865_0268	GCA_003280515.1
PRJNA445865_0269	GCA_003278505.1
PRJNA445865_0270	GCA_003280445.1
PRJNA445865_0271	GCA_003278455.1
PRJNA445865_0272	GCA_003280405.1
PRJNA445865_0273	GCA_003280415.1
PRJNA445865_0274	GCA_003280375.1
PRJNA445865_0275	GCA_003280345.1
PRJNA445865_0276	GCA_003278465.1
PRJNA445865_0277	GCA_003278445.1
PRJNA445865_0278	GCA_003278425.1
PRJNA445865_0279	GCA_003280335.1
PRJNA445865_0280	GCA_003280325.1
PRJNA445865_0281	GCA_003278345.1
PRJNA445865_0282	GCA_003280295.1
PRJNA445865_0283	GCA_003280265.1
PRJNA445865_0284	GCA_003278385.1
PRJNA445865_0285	GCA_003278325.1
PRJNA445865_0286	GCA_003280255.1
PRJNA445865_0287	GCA_003280245.1
PRJNA445865_0288	GCA_003280225.1
PRJNA445865_0289	GCA_003280185.1
PRJNA445865_0290	GCA_003280165.1
PRJNA445865_0291	GCA_003278375.1
PRJNA445865_0292	GCA_003278365.1
PRJNA445865_0293	GCA_003280175.1
PRJNA445865_0294	GCA_003278305.1
PRJNA445865_0295	GCA_003278285.1
PRJNA445865_0296	GCA_003280135.1
PRJNA445865_0297	GCA_003280105.1
PRJNA445865_0298	GCA_003280085.1
PRJNA445865_0299	GCA_003278255.1
PRJNA445865_0300	GCA_003280095.1
PRJNA445865_0301	GCA_003278245.1
PRJNA445865_0302	GCA_003278225.1
PRJNA445865_0303	GCA_003280025.1
PRJNA445865_0304	GCA_003278195.1
PRJNA445865_0305	GCA_003278175.1
PRJNA445865_0306	GCA_003280055.1
PRJNA445865_0307	GCA_003279945.1
PRJNA445865_0308	GCA_003279935.1
PRJNA445865_0309	GCA_003279925.1
PRJNA445865_0310	GCA_003279875.1
PRJNA445865_0311	GCA_003279855.1
PRJNA445865_0312	GCA_003279845.1
PRJNA445865_0313	GCA_003279865.1
PRJNA445865_0314	GCA_003279785.1
PRJNA445865_0315	GCA_003279745.1
PRJNA445865_0316	GCA_003279795.1
PRJNA445865_0317	GCA_003278045.1
PRJNA445865_0318	GCA_003279585.1
PRJNA445865_0319	GCA_003279655.1
PRJNA445865_0320	GCA_003278015.1
PRJNA445865_0321	GCA_003279635.1
PRJNA445865_0322	GCA_003278005.1
PRJNA445865_0323	GCA_003279615.1
PRJNA445865_0324	GCA_003279565.1
PRJNA445865_0325	GCA_003279535.1
PRJNA445865_0326	GCA_003279505.1
PRJNA445865_0327	GCA_003279485.1
PRJNA445865_0328	GCA_003277985.1
PRJNA445865_0329	GCA_003279495.1
PRJNA445865_0330	GCA_003279445.1
PRJNA445865_0331	GCA_003279455.1
PRJNA445865_0332	GCA_003217035.1
PRJNA445865_0333	GCA_003217005.1
PRJNA445865_0334	GCA_003216995.1
PRJNA445865_0335	GCA_003216975.1
PRJNA445865_0336	GCA_003216955.1
PRJNA445865_0337	GCA_003216935.1
PRJNA445865_0338	GCA_003216915.1
PRJNA445865_0339	GCA_003216875.1
PRJNA445865_0340	GCA_003216895.1
PRJNA445865_0341	GCA_003216855.1
PRJNA445865_0342	GCA_003216835.1
PRJNA445865_0343	GCA_003216815.1
PRJNA445865_0344	GCA_003216795.1
PRJNA445865_0345	GCA_003216775.1
PRJNA445865_0346	GCA_003216755.1
PRJNA445865_0347	GCA_003216715.1
PRJNA445865_0348	GCA_003216725.1
PRJNA445865_0349	GCA_003216695.1
PRJNA445865_0350	GCA_003216675.1
PRJNA445865_0351	GCA_003216635.1
PRJNA445865_0352	GCA_003216615.1
PRJNA445865_0353	GCA_003216595.1
PRJNA445865_0354	GCA_003216575.1
PRJNA445865_0355	GCA_003216535.1
PRJNA445865_0356	GCA_003216515.1
PRJNA445865_0357	GCA_003216465.1
PRJNA445865_0358	GCA_003216455.1
PRJNA445865_0359	GCA_003216435.1
PRJNA445865_0360	GCA_003216355.1
PRJNA445865_0361	GCA_003216415.1
PRJNA445865_0362	GCA_003216375.1
PRJNA445865_0363	GCA_003216335.1
PRJNA445865_0364	GCA_003216295.1
PRJNA445865_0365	GCA_003216275.1
PRJNA445865_0366	GCA_003216175.1
PRJNA445865_0367	GCA_003216155.1
PRJNA445865_0368	GCA_003216135.1
PRJNA445865_0369	GCA_003216095.1
PRJNA445865_0370	GCA_003216075.1
PRJNA445865_0371	GCA_003216055.1
PRJNA445865_0372	GCA_003216035.1
PRJNA445865_0373	GCA_003215985.1
PRJNA445865_0374	GCA_003215955.1
PRJNA445865_0375	GCA_003215975.1
PRJNA445865_0376	GCA_003215935.1
PRJNA445865_0377	GCA_003215895.1
PRJNA445865_0378	GCA_003215865.1
PRJNA445865_0379	GCA_003215855.1
PRJNA445865_0380	GCA_003215815.1
PRJNA445865_0381	GCA_003215795.1
PRJNA445865_0382	GCA_003215775.1
PRJNA445865_0383	GCA_003215725.1
PRJNA445865_0384	GCA_003215715.1
PRJNA445865_0385	GCA_003215695.1
PRJNA445865_0386	GCA_003215675.1
PRJNA445865_0387	GCA_003215655.1
PRJNA445865_0388	GCA_003215635.1
PRJNA445865_0389	GCA_003215595.1
PRJNA445865_0390	GCA_003215555.1
PRJNA445865_0391	GCA_003215545.1
PRJNA445865_0392	GCA_003215535.1
PRJNA445865_0393	GCA_003215475.1
PRJNA445865_0394	GCA_003215455.1
PRJNA445865_0395	GCA_003215435.1
PRJNA445865_0396	GCA_003215415.1
PRJNA445865_0397	GCA_003215355.1
PRJNA445865_0398	GCA_003215335.1
PRJNA445865_0399	GCA_003215295.1
PRJNA445865_0400	GCA_003215315.1
PRJNA445865_0401	GCA_003214955.1
PRJNA445865_0402	GCA_003214975.1
PRJNA445865_0403	GCA_003214935.1
PRJNA445865_0404	GCA_003214875.1
PRJNA445865_0405	GCA_003214855.1
PRJNA445865_0406	GCA_003214835.1
PRJNA445865_0407	GCA_003214815.1
PRJNA445865_0408	GCA_003214755.1
PRJNA445865_0409	GCA_003214735.1
PRJNA445865_0410	GCA_003214715.1
PRJNA445865_0411	GCA_003214695.1
PRJNA445865_0412	GCA_003214415.1
PRJNA445865_0413	GCA_003214355.1
PRJNA445865_0414	GCA_003214335.1
PRJNA445865_0415	GCA_003214315.1
PRJNA445865_0416	GCA_003214295.1
PRJNA445865_0417	GCA_003214235.1
PRJNA445865_0418	GCA_003214215.1
PRJNA445865_0419	GCA_003214195.1
PRJNA445865_0420	GCA_003214175.1
PRJNA445865_0421	GCA_003214115.1
PRJNA445865_0422	GCA_003214085.1
PRJNA445865_0423	GCA_003214075.1
PRJNA445865_0424	GCA_003214055.1
PRJNA445865_0425	GCA_003213995.1
PRJNA445865_0426	GCA_003213975.1
PRJNA445865_0427	GCA_003213955.1
PRJNA445865_0428	GCA_003213935.1
PRJNA445865_0429	GCA_003213875.1
PRJNA445865_0430	GCA_003213855.1
PRJNA445865_0431	GCA_003213795.1
PRJNA445865_0432	GCA_003213815.1
PRJNA445865_0433	GCA_003213375.1
PRJNA445865_0434	GCA_003210175.1
PRJNA445865_0435	GCA_003210155.1
PRJNA445865_0436	GCA_003213355.1
PRJNA445865_0437	GCA_003213315.1
PRJNA445865_0438	GCA_003213335.1
PRJNA445865_0439	GCA_003213295.1
PRJNA445865_0440	GCA_003213275.1
PRJNA445865_0441	GCA_003213255.1
PRJNA445865_0442	GCA_003213235.1
PRJNA445865_0443	GCA_003210135.1
PRJNA445865_0444	GCA_003209995.1
PRJNA445865_0445	GCA_003213055.1
PRJNA445865_0446	GCA_003213045.1
PRJNA445865_0447	GCA_003213035.1
PRJNA445865_0448	GCA_003209975.1
PRJNA445865_0449	GCA_003212955.1
PRJNA445865_0450	GCA_003212915.1
PRJNA445865_0451	GCA_003209855.1
PRJNA445865_0452	GCA_003212885.1
PRJNA445865_0453	GCA_003212855.1
PRJNA445865_0454	GCA_003209835.1
PRJNA445865_0455	GCA_003212875.1
PRJNA445865_0456	GCA_003212835.1
PRJNA445865_0457	GCA_003209815.1
PRJNA445865_0458	GCA_003212715.1
PRJNA445865_0459	GCA_003212755.1
PRJNA445865_0460	GCA_003212725.1
PRJNA445865_0461	GCA_003209795.1
PRJNA445865_0462	GCA_003212695.1
PRJNA445865_0463	GCA_003209755.1
PRJNA445865_0464	GCA_003212675.1
PRJNA445865_0465	GCA_003212655.1
PRJNA445865_0466	GCA_003212615.1
PRJNA445865_0467	GCA_003212595.1
PRJNA445865_0468	GCA_003212625.1
PRJNA445865_0469	GCA_003212575.1
PRJNA445865_0470	GCA_003212555.1
PRJNA445865_0471	GCA_003212515.1
PRJNA445865_0472	GCA_003209735.1
PRJNA445865_0473	GCA_003209775.1
PRJNA445865_0474	GCA_003212535.1
PRJNA445865_0475	GCA_003212475.1
PRJNA445865_0476	GCA_003212495.1
PRJNA445865_0477	GCA_003212455.1
PRJNA445865_0478	GCA_003212395.1
PRJNA445865_0479	GCA_003209715.1
PRJNA445865_0480	GCA_003209655.1
PRJNA445865_0481	GCA_003209675.1
PRJNA445865_0482	GCA_003212375.1
PRJNA445865_0483	GCA_003212245.1
PRJNA445865_0484	GCA_003212235.1
PRJNA445865_0485	GCA_003209615.1
PRJNA445865_0486	GCA_003209585.1
PRJNA445865_0487	GCA_003209565.1
PRJNA445865_0488	GCA_003212215.1
PRJNA445865_0489	GCA_003212195.1
PRJNA445865_0490	GCA_003212175.1
PRJNA445865_0491	GCA_003209535.1
PRJNA445865_0492	GCA_003212125.1
PRJNA445865_0493	GCA_003212115.1
PRJNA445865_0494	GCA_003212095.1
PRJNA445865_0495	GCA_003209495.1
PRJNA445865_0496	GCA_003212065.1
PRJNA445865_0497	GCA_003212055.1
PRJNA445865_0498	GCA_003209505.1
PRJNA445865_0499	GCA_003209475.1
PRJNA445865_0500	GCA_003209455.1
PRJNA445865_0501	GCA_003212035.1
PRJNA445865_0502	GCA_003209425.1
PRJNA445865_0503	GCA_003209415.1
PRJNA445865_0504	GCA_003211995.1
PRJNA445865_0505	GCA_003212005.1
PRJNA445865_0506	GCA_003209375.1
PRJNA445865_0507	GCA_003211975.1
PRJNA445865_0508	GCA_003211955.1
PRJNA445865_0509	GCA_003211925.1
PRJNA445865_0510	GCA_003211895.1
PRJNA445865_0511	GCA_003211875.1
PRJNA445865_0512	GCA_003211915.1
PRJNA445865_0513	GCA_003211855.1
PRJNA445865_0514	GCA_003211815.1
PRJNA445865_0515	GCA_003209355.1
PRJNA445865_0516	GCA_003211795.1
PRJNA445865_0517	GCA_003211775.1
PRJNA445865_0518	GCA_003211755.1
PRJNA445865_0519	GCA_003211725.1
PRJNA445865_0520	GCA_003211715.1
PRJNA445865_0521	GCA_003209295.1
PRJNA445865_0522	GCA_003209305.1
PRJNA445865_0523	GCA_003209275.1
PRJNA445865_0524	GCA_003209235.1
PRJNA445865_0525	GCA_003211675.1
PRJNA445865_0526	GCA_003211655.1
PRJNA445865_0527	GCA_003211635.1
PRJNA445865_0528	GCA_003211615.1
PRJNA445865_0529	GCA_003209115.1
PRJNA445865_0530	GCA_003211485.1
PRJNA445865_0531	GCA_003211475.1
PRJNA445865_0532	GCA_003211435.1
PRJNA445865_0533	GCA_003209095.1
PRJNA445865_0534	GCA_003211415.1
PRJNA445865_0535	GCA_003211395.1
PRJNA445865_0536	GCA_003209065.1
PRJNA445865_0537	GCA_003211375.1
PRJNA445865_0538	GCA_003211345.1
PRJNA445865_0539	GCA_003211335.1
PRJNA445865_0540	GCA_003209055.1
PRJNA445865_0541	GCA_003211315.1
PRJNA445865_0542	GCA_003211285.1
PRJNA445865_0543	GCA_003211195.1
PRJNA445865_0544	GCA_003211165.1
PRJNA445865_0545	GCA_003211155.1
PRJNA445865_0546	GCA_003211135.1
PRJNA445865_0547	GCA_003211095.1
PRJNA445865_0548	GCA_003211115.1
PRJNA445865_0549	GCA_003211075.1
PRJNA445865_0550	GCA_003211055.1
PRJNA445865_0551	GCA_003208995.1
PRJNA445865_0552	GCA_003210945.1
PRJNA445865_0553	GCA_003210915.1
PRJNA445865_0554	GCA_003210895.1
PRJNA445865_0555	GCA_003210875.1
PRJNA445865_0556	GCA_003208955.1
PRJNA445865_0557	GCA_003210835.1
PRJNA445865_0558	GCA_003210825.1
PRJNA445865_0559	GCA_003208935.1
PRJNA445865_0560	GCA_003210675.1
PRJNA445865_0561	GCA_003208885.1
PRJNA445865_0562	GCA_003210655.1
PRJNA445865_0563	GCA_003208875.1
PRJNA445865_0564	GCA_003210625.1
PRJNA445865_0565	GCA_003208845.1
PRJNA445865_0566	GCA_003210615.1
PRJNA445865_0567	GCA_003210595.1
PRJNA445865_0568	GCA_003210695.1
PRJNA445865_0569	GCA_003226275.1
PRJNA445865_0570	GCA_003210455.1
PRJNA445865_0571	GCA_003208795.1
PRJNA445865_0572	GCA_003210435.1
PRJNA445865_0573	GCA_003210415.1
PRJNA445865_0574	GCA_003208735.1
PRJNA445865_0575	GCA_003210285.1
PRJNA445865_0576	GCA_003210255.1
PRJNA445865_0577	GCA_003210275.1
PRJNA445865_0578	GCA_003210235.1
PRJNA445865_0579	GCA_003210215.1
PRJNA445865_0580	GCA_003208715.1
PRJNA445865_0581	GCA_003208695.1
PRJNA445865_0582	GCA_003210195.1
PRJNA445865_0583	GCA_003284265.1
PRJNA445865_0584	GCA_003283875.1
PRJNA445865_0585	GCA_003284565.1
PRJNA445865_0586	GCA_003282885.1
PRJNA445865_0587	GCA_003282865.1
PRJNA445865_0588	GCA_003282805.1
PRJNA445865_0589	GCA_003282435.1
PRJNA445865_0590	GCA_003279355.1
PRJNA445865_0591	GCA_003282145.1
PRJNA445865_0592	GCA_003280605.1
PRJNA445865_0593	GCA_003278095.1
PRJNA445865_0594	GCA_003210115.1
PRJNA445865_0595	GCA_003213175.1
PRJNA445865_0596	GCA_003210055.1
PRJNA445865_0597	GCA_003212345.1
PRJNA445865_0598	GCA_003212315.1
PRJNA445865_0599	GCA_003209665.1
PRJNA445865_0600	GCA_003215215.1
PRJNA445865_0601	GCA_003213095.1
PRJNA445865_0602	GCA_003209935.1
PRJNA445865_0603	GCA_003283915.1
PRJNA445865_0604	GCA_003283845.1
PRJNA445865_0605	GCA_003212435.1
PRJNA445865_0606	GCA_003284215.1
PRJNA445865_0607	GCA_003284195.1
PRJNA445865_0608	GCA_003283765.1
PRJNA445865_0609	GCA_003282105.1
PRJNA445865_0610	GCA_003278815.1
PRJNA445865_0611	GCA_003280455.1
PRJNA445865_0612	GCA_003278085.1
PRJNA445865_0613	GCA_003279605.1
PRJNA445865_0614	GCA_003215085.1
PRJNA445865_0615	GCA_003214995.1
PRJNA445865_0616	GCA_003213675.1
PRJNA445865_0617	GCA_003213595.1
PRJNA445865_0618	GCA_003213495.1
PRJNA445865_0619	GCA_003213455.1
PRJNA445865_0620	GCA_003213415.1
PRJNA445865_0621	GCA_003212335.1
PRJNA445865_0622	GCA_003283215.1
PRJNA445865_0623	GCA_003283205.1
PRJNA445865_0624	GCA_003283165.1
PRJNA445865_0625	GCA_003283135.1
PRJNA445865_0626	GCA_003283055.1
PRJNA445865_0627	GCA_003213755.1
PRJNA445865_0628	GCA_003212155.1
PRJNA445865_0629	GCA_003209555.1
PRJNA445865_0630	GCA_003211565.1
PRJNA445865_0631	GCA_003211535.1
PRJNA445865_0632	GCA_003209215.1
PRJNA445865_0633	GCA_003209165.1
PRJNA445865_0634	GCA_003209135.1
PRJNA445865_0635	GCA_003211515.1
PRJNA445865_0636	GCA_003209155.1
PRJNA445865_0637	GCA_003211455.1
PRJNA445865_0638	GCA_003211275.1
PRJNA445865_0639	GCA_003211255.1
PRJNA445865_0640	GCA_003211235.1
PRJNA445865_0641	GCA_003209035.1
PRJNA445865_0642	GCA_003209005.1
PRJNA445865_0643	GCA_003211205.1
PRJNA445865_0644	GCA_003211035.1
PRJNA445865_0645	GCA_003211015.1
PRJNA445865_0646	GCA_003210995.1
PRJNA445865_0647	GCA_003210975.1
PRJNA445865_0648	GCA_003210935.1
PRJNA445865_0649	GCA_003208975.1
PRJNA445865_0650	GCA_003210815.1
PRJNA445865_0651	GCA_003210775.1
PRJNA445865_0652	GCA_003210795.1
PRJNA445865_0653	GCA_003208915.1
PRJNA445865_0654	GCA_003210755.1
PRJNA445865_0655	GCA_003210735.1
PRJNA445865_0656	GCA_003210705.1
PRJNA445865_0657	GCA_003210565.1
PRJNA445865_0658	GCA_003210555.1
PRJNA445865_0659	GCA_003210535.1
PRJNA445865_0660	GCA_003208815.1
PRJNA445865_0661	GCA_003210515.1
PRJNA445865_0662	GCA_003208835.1
PRJNA445865_0663	GCA_003210495.1
PRJNA445865_0664	GCA_003210475.1
