genome_name	ncbi_acc
PRJNA348753_0063	GCA_002481865.1
PRJNA348753_0064	GCA_002506595.1
PRJNA348753_0065	GCA_002496425.1
PRJNA348753_0066	GCA_002331255.1
PRJNA348753_0067	GCA_002299395.1
PRJNA348753_0068	GCA_002451285.1
PRJNA348753_0069	GCA_002471415.1
PRJNA348753_0070	GCA_002501485.1
PRJNA348753_0071	GCA_002476785.1
PRJNA348753_0072	GCA_002308095.1
PRJNA348753_0073	GCA_002352645.1
PRJNA348753_0074	GCA_002389445.1
PRJNA348753_0075	GCA_002403855.1
PRJNA348753_0076	GCA_002418265.1
PRJNA348753_0077	GCA_002450985.1
PRJNA348753_0078	GCA_002346385.1
PRJNA348753_0079	GCA_002346915.1
PRJNA348753_0080	GCA_002367695.1
PRJNA348753_0081	GCA_002365785.1
PRJNA348753_0082	GCA_002382455.1
PRJNA348753_0083	GCA_002382415.1
PRJNA348753_0084	GCA_002341825.1
PRJNA348753_0085	GCA_002327665.1
PRJNA348753_0086	GCA_002328835.1
PRJNA348753_0087	GCA_002328195.1
PRJNA348753_0088	GCA_002347025.1
PRJNA348753_0089	GCA_002346545.1
PRJNA348753_0090	GCA_002346475.1
PRJNA348753_0091	GCA_002413505.1
PRJNA348753_0092	GCA_002456055.1
PRJNA348753_0093	GCA_002451015.1
PRJNA348753_0094	GCA_002478145.1
PRJNA348753_0095	GCA_002478115.1
PRJNA348753_0096	GCA_002296225.1
PRJNA348753_0097	GCA_002295025.1
PRJNA348753_0098	GCA_002307235.1
PRJNA348753_0099	GCA_002314435.1
PRJNA348753_0100	GCA_002377855.1
PRJNA348753_0101	GCA_002327945.1
PRJNA348753_0102	GCA_002321775.1
PRJNA348753_0103	GCA_002341785.1
PRJNA348753_0104	GCA_002341705.1
PRJNA348753_0105	GCA_002332605.1
PRJNA348753_0106	GCA_002367535.1
PRJNA348753_0107	GCA_002364895.1
PRJNA348753_0108	GCA_002389145.1
PRJNA348753_0109	GCA_002386695.1
PRJNA348753_0110	GCA_002439345.1
PRJNA348753_0111	GCA_002500525.1
PRJNA348753_0112	GCA_002379505.1
PRJNA348753_0113	GCA_002365955.1
PRJNA348753_0114	GCA_002333325.1
PRJNA348753_0115	GCA_002328335.1
PRJNA348753_0116	GCA_002380985.1
PRJNA348753_0117	GCA_002387225.1
PRJNA348753_0118	GCA_002321025.1
PRJNA348753_0119	GCA_002332985.1
PRJNA348753_0120	GCA_002332705.1
PRJNA348753_0121	GCA_002333295.1
PRJNA348753_0122	GCA_002333365.1
PRJNA348753_0123	GCA_002340465.1
PRJNA348753_0124	GCA_002338175.1
PRJNA348753_0125	GCA_002352835.1
PRJNA348753_0126	GCA_002365835.1
PRJNA348753_0127	GCA_002362715.1
PRJNA348753_0128	GCA_002322145.1
PRJNA348753_0129	GCA_002320905.1
PRJNA348753_0130	GCA_002331545.1
PRJNA348753_0131	GCA_002294545.1
PRJNA348753_0132	GCA_002295745.1
PRJNA348753_0133	GCA_002387805.1
PRJNA348753_0134	GCA_002385165.1
PRJNA348753_0135	GCA_002385085.1
PRJNA348753_0136	GCA_002384525.1
PRJNA348753_0137	GCA_002383085.1
PRJNA348753_0138	GCA_002381845.1
PRJNA348753_0139	GCA_002414745.1
PRJNA348753_0140	GCA_002452475.1
PRJNA348753_0141	GCA_002415405.1
PRJNA348753_0142	GCA_002418425.1
PRJNA348753_0143	GCA_002421165.1
PRJNA348753_0144	GCA_002421045.1
PRJNA348753_0145	GCA_002420985.1
PRJNA348753_0146	GCA_002420605.1
PRJNA348753_0147	GCA_002429525.1
PRJNA348753_0148	GCA_002430345.1
PRJNA348753_0149	GCA_002434135.1
PRJNA348753_0150	GCA_002431125.1
PRJNA348753_0151	GCA_002471165.1
PRJNA348753_0152	GCA_002478605.1
PRJNA348753_0153	GCA_002454625.1
PRJNA348753_0154	GCA_002397425.1
PRJNA348753_0155	GCA_002380965.1
PRJNA348753_0156	GCA_002339985.1
PRJNA348753_0157	GCA_002341885.1
PRJNA348753_0158	GCA_002341995.1
PRJNA348753_0159	GCA_002454705.1
PRJNA348753_0160	GCA_002482195.1
PRJNA348753_0161	GCA_002470045.1
PRJNA348753_0162	GCA_002477355.1
PRJNA348753_0163	GCA_002476915.1
PRJNA348753_0164	GCA_002381745.1
PRJNA348753_0165	GCA_002382245.1
PRJNA348753_0166	GCA_002376585.1
PRJNA348753_0167	GCA_002387345.1
PRJNA348753_0168	GCA_002386545.1
PRJNA348753_0169	GCA_002435665.1
PRJNA348753_0170	GCA_002421025.1
PRJNA348753_0171	GCA_002421385.1
PRJNA348753_0172	GCA_002416185.1
PRJNA348753_0173	GCA_002439355.1
PRJNA348753_0174	GCA_002438375.1
PRJNA348753_0175	GCA_002367075.1
PRJNA348753_0176	GCA_002331905.1
PRJNA348753_0177	GCA_002325085.1
PRJNA348753_0178	GCA_002320955.1
PRJNA348753_0179	GCA_002307975.1
PRJNA348753_0180	GCA_002304865.1
PRJNA348753_0181	GCA_002298825.1
PRJNA348753_0182	GCA_002365255.1
PRJNA348753_0183	GCA_002307755.1
PRJNA348753_0184	GCA_002324975.1
PRJNA348753_0185	GCA_002324955.1
PRJNA348753_0186	GCA_002333245.1
PRJNA348753_0187	GCA_002332475.1
PRJNA348753_0188	GCA_002340885.1
PRJNA348753_0189	GCA_002340245.1
PRJNA348753_0190	GCA_002339435.1
PRJNA348753_0191	GCA_002367915.1
PRJNA348753_0192	GCA_002367455.1
PRJNA348753_0193	GCA_002365665.1
PRJNA348753_0194	GCA_002365595.1
PRJNA348753_0195	GCA_002364825.1
PRJNA348753_0196	GCA_002378405.1
PRJNA348753_0197	GCA_002381195.1
PRJNA348753_0198	GCA_002387045.1
PRJNA348753_0199	GCA_002387485.1
PRJNA348753_0200	GCA_002387425.1
PRJNA348753_0201	GCA_002419905.1
PRJNA348753_0202	GCA_002419765.1
PRJNA348753_0203	GCA_002431005.1
PRJNA348753_0204	GCA_002430855.1
PRJNA348753_0205	GCA_002429935.1
PRJNA348753_0206	GCA_002429925.1
PRJNA348753_0207	GCA_002429585.1
PRJNA348753_0208	GCA_002434875.1
PRJNA348753_0209	GCA_002434085.1
PRJNA348753_0210	GCA_002455755.1
PRJNA348753_0211	GCA_002454215.1
PRJNA348753_0212	GCA_002471115.1
PRJNA348753_0213	GCA_002484285.1
PRJNA348753_0214	GCA_002483505.1
PRJNA348753_0215	GCA_002296945.1
PRJNA348753_0216	GCA_002296655.1
PRJNA348753_0217	GCA_002292065.1
PRJNA348753_0218	GCA_002386595.1
PRJNA348753_0219	GCA_002391885.1
PRJNA348753_0220	GCA_002434105.1
PRJNA348753_0221	GCA_002432925.1
PRJNA348753_0222	GCA_002476835.1
PRJNA348753_0223	GCA_002454515.1
PRJNA348753_0224	GCA_002501405.1
PRJNA348753_0225	GCA_002294685.1
PRJNA348753_0226	GCA_002294155.1
PRJNA348753_0227	GCA_002362745.1
PRJNA348753_0228	GCA_002337895.1
PRJNA348753_0229	GCA_002332885.1
PRJNA348753_0230	GCA_002345755.1
PRJNA348753_0231	GCA_002323285.1
PRJNA348753_0232	GCA_002298325.1
PRJNA348753_0233	GCA_002304935.1
PRJNA348753_0234	GCA_002323875.1
PRJNA348753_0235	GCA_002336785.1
PRJNA348753_0236	GCA_002336525.1
PRJNA348753_0237	GCA_002328745.1
PRJNA348753_0238	GCA_002347935.1
PRJNA348753_0239	GCA_002347725.1
PRJNA348753_0240	GCA_002347365.1
PRJNA348753_0241	GCA_002345925.1
PRJNA348753_0242	GCA_002341755.1
PRJNA348753_0243	GCA_002340925.1
PRJNA348753_0244	GCA_002339355.1
PRJNA348753_0245	GCA_002359715.1
PRJNA348753_0246	GCA_002348375.1
PRJNA348753_0247	GCA_002346945.1
PRJNA348753_0248	GCA_002346325.1
PRJNA348753_0249	GCA_002346305.1
PRJNA348753_0250	GCA_002346845.1
PRJNA348753_0251	GCA_002367715.1
PRJNA348753_0252	GCA_002367655.1
PRJNA348753_0253	GCA_002366845.1
PRJNA348753_0254	GCA_002366545.1
PRJNA348753_0255	GCA_002367305.1
PRJNA348753_0256	GCA_002365735.1
PRJNA348753_0257	GCA_002384085.1
PRJNA348753_0258	GCA_002390705.1
PRJNA348753_0259	GCA_002390365.1
PRJNA348753_0260	GCA_002386785.1
PRJNA348753_0261	GCA_002405235.1
PRJNA348753_0262	GCA_002404345.1
PRJNA348753_0263	GCA_002403965.1
PRJNA348753_0264	GCA_002413305.1
PRJNA348753_0265	GCA_002413185.1
PRJNA348753_0266	GCA_002420225.1
PRJNA348753_0267	GCA_002430075.1
PRJNA348753_0268	GCA_002430405.1
PRJNA348753_0269	GCA_002423585.1
PRJNA348753_0270	GCA_002470135.1
PRJNA348753_0271	GCA_002469525.1
PRJNA348753_0272	GCA_002479985.1
PRJNA348753_0273	GCA_002478275.1
PRJNA348753_0274	GCA_002293965.1
PRJNA348753_0275	GCA_002293025.1
PRJNA348753_0276	GCA_002383225.1
PRJNA348753_0277	GCA_002305415.1
PRJNA348753_0278	GCA_002304945.1
PRJNA348753_0279	GCA_002384805.1
PRJNA348753_0280	GCA_002338705.1
PRJNA348753_0281	GCA_002352865.1
PRJNA348753_0282	GCA_002365615.1
PRJNA348753_0283	GCA_002364215.1
PRJNA348753_0284	GCA_002364135.1
PRJNA348753_0285	GCA_002375625.1
PRJNA348753_0286	GCA_002384895.1
PRJNA348753_0287	GCA_002384345.1
PRJNA348753_0288	GCA_002415015.1
PRJNA348753_0289	GCA_002414725.1
PRJNA348753_0290	GCA_002414565.1
PRJNA348753_0291	GCA_002414635.1
PRJNA348753_0292	GCA_002414425.1
PRJNA348753_0293	GCA_002426065.1
PRJNA348753_0294	GCA_002453015.1
PRJNA348753_0295	GCA_002440555.1
PRJNA348753_0296	GCA_002476985.1
PRJNA348753_0297	GCA_002297625.1
PRJNA348753_0298	GCA_002339005.1
PRJNA348753_0299	GCA_002339905.1
PRJNA348753_0300	GCA_002335295.1
PRJNA348753_0301	GCA_002454325.1
PRJNA348753_0302	GCA_002454155.1
PRJNA348753_0303	GCA_002453905.1
PRJNA348753_0304	GCA_002432475.1
PRJNA348753_0305	GCA_002362435.1
PRJNA348753_0306	GCA_002414155.1
PRJNA348753_0307	GCA_002492685.1
PRJNA348753_0308	GCA_002493465.1
PRJNA348753_0309	GCA_002291675.1
PRJNA348753_0310	GCA_002291645.1
PRJNA348753_0311	GCA_002313665.1
PRJNA348753_0312	GCA_002307065.1
PRJNA348753_0313	GCA_002323995.1
PRJNA348753_0314	GCA_002323615.1
PRJNA348753_0315	GCA_002323895.1
PRJNA348753_0316	GCA_002323855.1
PRJNA348753_0317	GCA_002336445.1
PRJNA348753_0318	GCA_002336535.1
PRJNA348753_0319	GCA_002344525.1
PRJNA348753_0320	GCA_002344215.1
PRJNA348753_0321	GCA_002364575.1
PRJNA348753_0322	GCA_002358905.1
PRJNA348753_0323	GCA_002380675.1
PRJNA348753_0324	GCA_002386905.1
PRJNA348753_0325	GCA_002387565.1
PRJNA348753_0326	GCA_002396885.1
PRJNA348753_0327	GCA_002420315.1
PRJNA348753_0328	GCA_002420305.1
PRJNA348753_0329	GCA_002422425.1
PRJNA348753_0330	GCA_002436225.1
PRJNA348753_0331	GCA_002448655.1
PRJNA348753_0332	GCA_002471305.1
PRJNA348753_0333	GCA_002471255.1
PRJNA348753_0334	GCA_002470485.1
PRJNA348753_0335	GCA_002480375.1
PRJNA348753_0336	GCA_002501065.1
PRJNA348753_0337	GCA_002293145.1
PRJNA348753_0338	GCA_002292185.1
PRJNA348753_0339	GCA_002422175.1
PRJNA348753_0340	GCA_002292845.1
PRJNA348753_0341	GCA_002362965.1
PRJNA348753_0342	GCA_002392125.1
PRJNA348753_0343	GCA_002484125.1
PRJNA348753_0344	GCA_002484005.1
PRJNA348753_0345	GCA_002476455.1
PRJNA348753_0346	GCA_002354495.1
PRJNA348753_0347	GCA_002337725.1
PRJNA348753_0348	GCA_002313655.1
PRJNA348753_0349	GCA_002325465.1
PRJNA348753_0350	GCA_002323635.1
PRJNA348753_0351	GCA_002321635.1
PRJNA348753_0352	GCA_002321575.1
PRJNA348753_0353	GCA_002337505.1
PRJNA348753_0354	GCA_002337465.1
PRJNA348753_0355	GCA_002336005.1
PRJNA348753_0356	GCA_002331785.1
PRJNA348753_0357	GCA_002341375.1
PRJNA348753_0358	GCA_002341305.1
PRJNA348753_0359	GCA_002354605.1
PRJNA348753_0360	GCA_002354455.1
PRJNA348753_0361	GCA_002364155.1
PRJNA348753_0362	GCA_002363925.1
PRJNA348753_0363	GCA_002360695.1
PRJNA348753_0364	GCA_002375775.1
PRJNA348753_0365	GCA_002384455.1
PRJNA348753_0366	GCA_002384445.1
PRJNA348753_0367	GCA_002380185.1
PRJNA348753_0368	GCA_002380125.1
PRJNA348753_0369	GCA_002389055.1
PRJNA348753_0370	GCA_002388995.1
PRJNA348753_0371	GCA_002388345.1
PRJNA348753_0372	GCA_002388265.1
PRJNA348753_0373	GCA_002387965.1
PRJNA348753_0374	GCA_002415725.1
PRJNA348753_0375	GCA_002414605.1
PRJNA348753_0376	GCA_002413525.1
PRJNA348753_0377	GCA_002424965.1
PRJNA348753_0378	GCA_002433375.1
PRJNA348753_0379	GCA_002297715.1
PRJNA348753_0380	GCA_002376385.1
PRJNA348753_0381	GCA_002331945.1
PRJNA348753_0382	GCA_002378445.1
PRJNA348753_0383	GCA_002383145.1
PRJNA348753_0384	GCA_002434305.1
PRJNA348753_0385	GCA_002453435.1
PRJNA348753_0386	GCA_002484205.1
PRJNA348753_0387	GCA_002294305.1
PRJNA348753_0388	GCA_002320215.1
PRJNA348753_0389	GCA_002315055.1
PRJNA348753_0390	GCA_002338945.1
PRJNA348753_0391	GCA_002362235.1
PRJNA348753_0392	GCA_002358415.1
PRJNA348753_0393	GCA_002428825.1
PRJNA348753_0394	GCA_002492355.1
PRJNA348753_0395	GCA_002293665.1
PRJNA348753_0396	GCA_002293535.1
PRJNA348753_0397	GCA_002293505.1
PRJNA348753_0398	GCA_002293425.1
PRJNA348753_0399	GCA_002293345.1
PRJNA348753_0400	GCA_002291845.1
PRJNA348753_0401	GCA_002311005.1
PRJNA348753_0402	GCA_002310415.1
PRJNA348753_0403	GCA_002309215.1
PRJNA348753_0404	GCA_002308495.1
PRJNA348753_0405	GCA_002308655.1
PRJNA348753_0406	GCA_002307725.1
PRJNA348753_0407	GCA_002307315.1
PRJNA348753_0408	GCA_002306905.1
PRJNA348753_0409	GCA_002306855.1
PRJNA348753_0410	GCA_002306775.1
PRJNA348753_0411	GCA_002325265.1
PRJNA348753_0412	GCA_002323575.1
PRJNA348753_0413	GCA_002321255.1
PRJNA348753_0414	GCA_002337615.1
PRJNA348753_0415	GCA_002337525.1
PRJNA348753_0416	GCA_002337235.1
PRJNA348753_0417	GCA_002333045.1
PRJNA348753_0418	GCA_002340345.1
PRJNA348753_0419	GCA_002359345.1
PRJNA348753_0420	GCA_002353835.1
PRJNA348753_0421	GCA_002352285.1
PRJNA348753_0422	GCA_002349565.1
PRJNA348753_0423	GCA_002349185.1
PRJNA348753_0424	GCA_002348925.1
PRJNA348753_0425	GCA_002348585.1
PRJNA348753_0426	GCA_002348425.1
PRJNA348753_0427	GCA_002348365.1
PRJNA348753_0428	GCA_002348275.1
PRJNA348753_0429	GCA_002346765.1
PRJNA348753_0430	GCA_002346425.1
PRJNA348753_0431	GCA_002363775.1
PRJNA348753_0432	GCA_002363755.1
PRJNA348753_0433	GCA_002361365.1
PRJNA348753_0434	GCA_002378945.1
PRJNA348753_0435	GCA_002378605.1
PRJNA348753_0436	GCA_002378855.1
PRJNA348753_0437	GCA_002377535.1
PRJNA348753_0438	GCA_002377485.1
PRJNA348753_0439	GCA_002375465.1
PRJNA348753_0440	GCA_002373935.1
PRJNA348753_0441	GCA_002373615.1
PRJNA348753_0442	GCA_002373815.1
PRJNA348753_0443	GCA_002371155.1
PRJNA348753_0444	GCA_002372315.1
PRJNA348753_0445	GCA_002372275.1
PRJNA348753_0446	GCA_002393065.1
PRJNA348753_0447	GCA_002384365.1
PRJNA348753_0448	GCA_002390505.1
PRJNA348753_0449	GCA_002387605.1
PRJNA348753_0450	GCA_002386485.1
PRJNA348753_0451	GCA_002405795.1
PRJNA348753_0452	GCA_002405015.1
PRJNA348753_0453	GCA_002404635.1
PRJNA348753_0454	GCA_002415125.1
PRJNA348753_0455	GCA_002414925.1
PRJNA348753_0456	GCA_002414755.1
PRJNA348753_0457	GCA_002415575.1
PRJNA348753_0458	GCA_002413205.1
PRJNA348753_0459	GCA_002410125.1
PRJNA348753_0460	GCA_002431425.1
PRJNA348753_0461	GCA_002430515.1
PRJNA348753_0462	GCA_002430425.1
PRJNA348753_0463	GCA_002429315.1
PRJNA348753_0464	GCA_002428885.1
PRJNA348753_0465	GCA_002423155.1
PRJNA348753_0466	GCA_002422205.1
PRJNA348753_0467	GCA_002422795.1
PRJNA348753_0468	GCA_002422745.1
PRJNA348753_0469	GCA_002439085.1
PRJNA348753_0470	GCA_002440305.1
PRJNA348753_0471	GCA_002440235.1
PRJNA348753_0472	GCA_002440165.1
PRJNA348753_0473	GCA_002437805.1
PRJNA348753_0474	GCA_002437745.1
PRJNA348753_0475	GCA_002437665.1
PRJNA348753_0476	GCA_002438565.1
PRJNA348753_0477	GCA_002436795.1
PRJNA348753_0478	GCA_002436715.1
PRJNA348753_0479	GCA_002436595.1
PRJNA348753_0480	GCA_002434595.1
PRJNA348753_0481	GCA_002433405.1
PRJNA348753_0482	GCA_002433205.1
PRJNA348753_0483	GCA_002452175.1
PRJNA348753_0484	GCA_002299005.1
PRJNA348753_0485	GCA_002451575.1
PRJNA348753_0486	GCA_002452035.1
PRJNA348753_0487	GCA_002448595.1
PRJNA348753_0488	GCA_002492485.1
PRJNA348753_0489	GCA_002298745.1
PRJNA348753_0490	GCA_002471575.1
PRJNA348753_0491	GCA_002469865.1
PRJNA348753_0492	GCA_002477185.1
PRJNA348753_0493	GCA_002298515.1
PRJNA348753_0494	GCA_002477875.1
PRJNA348753_0495	GCA_002482765.1
PRJNA348753_0496	GCA_002297115.1
PRJNA348753_0497	GCA_002501105.1
PRJNA348753_0498	GCA_002500465.1
PRJNA348753_0499	GCA_002296855.1
PRJNA348753_0500	GCA_002296185.1
PRJNA348753_0501	GCA_002295635.1
PRJNA348753_0502	GCA_002291925.1
PRJNA348753_0503	GCA_002314215.1
PRJNA348753_0504	GCA_002313575.1
PRJNA348753_0505	GCA_002308075.1
PRJNA348753_0506	GCA_002306695.1
PRJNA348753_0507	GCA_002323905.1
PRJNA348753_0508	GCA_002336345.1
PRJNA348753_0509	GCA_002335925.1
PRJNA348753_0510	GCA_002339125.1
PRJNA348753_0511	GCA_002360835.1
PRJNA348753_0512	GCA_002448695.1
PRJNA348753_0513	GCA_002471965.1
PRJNA348753_0514	GCA_002471585.1
PRJNA348753_0515	GCA_002469715.1
PRJNA348753_0516	GCA_002480605.1
PRJNA348753_0517	GCA_002500055.1
PRJNA348753_0518	GCA_002296505.1
PRJNA348753_0519	GCA_002295415.1
PRJNA348753_0520	GCA_002294645.1
PRJNA348753_0521	GCA_002296105.1
PRJNA348753_0522	GCA_002296005.1
PRJNA348753_0523	GCA_002360575.1
PRJNA348753_0524	GCA_002358795.1
PRJNA348753_0525	GCA_002358715.1
PRJNA348753_0526	GCA_002341225.1
PRJNA348753_0527	GCA_002336065.1
PRJNA348753_0528	GCA_002331525.1
PRJNA348753_0529	GCA_002321865.1
PRJNA348753_0530	GCA_002314095.1
PRJNA348753_0531	GCA_002501245.1
PRJNA348753_0532	GCA_002470725.1
PRJNA348753_0533	GCA_002471465.1
PRJNA348753_0534	GCA_002471925.1
PRJNA348753_0535	GCA_002450605.1
PRJNA348753_0536	GCA_002436375.1
PRJNA348753_0537	GCA_002433285.1
PRJNA348753_0538	GCA_002393315.1
PRJNA348753_0539	GCA_002377105.1
PRJNA348753_0540	GCA_002380205.1
PRJNA348753_0541	GCA_002433325.1
PRJNA348753_0542	GCA_002500615.1
PRJNA348753_0543	GCA_002313715.1
PRJNA348753_0544	GCA_002320795.1
PRJNA348753_0545	GCA_002323435.1
PRJNA348753_0546	GCA_002340855.1
PRJNA348753_0547	GCA_002339095.1
PRJNA348753_0548	GCA_002291655.1
PRJNA348753_0549	GCA_002341625.1
PRJNA348753_0550	GCA_002338585.1
PRJNA348753_0551	GCA_002341685.1
PRJNA348753_0552	GCA_002316915.1
PRJNA348753_0553	GCA_002400205.1
PRJNA348753_0554	GCA_002398195.1
PRJNA348753_0555	GCA_002398115.1
PRJNA348753_0556	GCA_002397995.1
PRJNA348753_0557	GCA_002397715.1
PRJNA348753_0558	GCA_002396985.1
PRJNA348753_0559	GCA_002408705.1
PRJNA348753_0560	GCA_002411425.1
PRJNA348753_0561	GCA_002409905.1
PRJNA348753_0562	GCA_002407765.1
PRJNA348753_0563	GCA_002407665.1
PRJNA348753_0564	GCA_002424405.1
PRJNA348753_0565	GCA_002427125.1
PRJNA348753_0566	GCA_002424005.1
PRJNA348753_0567	GCA_002426185.1
PRJNA348753_0568	GCA_002432275.1
PRJNA348753_0569	GCA_002325615.1
PRJNA348753_0570	GCA_002429515.1
PRJNA348753_0571	GCA_002385485.1
PRJNA348753_0572	GCA_002433005.1
PRJNA348753_0573	GCA_002359915.1
PRJNA348753_0574	GCA_002311995.1
PRJNA348753_0575	GCA_002306055.1
PRJNA348753_0576	GCA_002305635.1
PRJNA348753_0577	GCA_002328785.1
PRJNA348753_0578	GCA_002347485.1
PRJNA348753_0579	GCA_002347705.1
PRJNA348753_0580	GCA_002347375.1
PRJNA348753_0581	GCA_002385985.1
PRJNA348753_0582	GCA_002381985.1
PRJNA348753_0583	GCA_002383615.1
PRJNA348753_0584	GCA_002403205.1
PRJNA348753_0585	GCA_002403105.1
PRJNA348753_0586	GCA_002403055.1
PRJNA348753_0587	GCA_002402725.1
PRJNA348753_0588	GCA_002400055.1
PRJNA348753_0589	GCA_002399605.1
PRJNA348753_0590	GCA_002399085.1
PRJNA348753_0591	GCA_002398025.1
PRJNA348753_0592	GCA_002397825.1
PRJNA348753_0593	GCA_002397785.1
PRJNA348753_0594	GCA_002412845.1
PRJNA348753_0595	GCA_002412595.1
PRJNA348753_0596	GCA_002409365.1
PRJNA348753_0597	GCA_002409255.1
PRJNA348753_0598	GCA_002409015.1
PRJNA348753_0599	GCA_002408985.1
PRJNA348753_0600	GCA_002411175.1
PRJNA348753_0601	GCA_002408015.1
PRJNA348753_0602	GCA_002410045.1
PRJNA348753_0603	GCA_002410005.1
PRJNA348753_0604	GCA_002407905.1
PRJNA348753_0605	GCA_002409625.1
PRJNA348753_0606	GCA_002424315.1
PRJNA348753_0607	GCA_002419545.1
PRJNA348753_0608	GCA_002417685.1
PRJNA348753_0609	GCA_002432795.1
PRJNA348753_0610	GCA_002436085.1
PRJNA348753_0611	GCA_002436005.1
PRJNA348753_0612	GCA_002423495.1
PRJNA348753_0613	GCA_002428455.1
PRJNA348753_0614	GCA_002435825.1
PRJNA348753_0615	GCA_002422245.1
PRJNA348753_0616	GCA_002452315.1
PRJNA348753_0617	GCA_002298885.1
PRJNA348753_0618	GCA_002483705.1
PRJNA348753_0619	GCA_002311455.1
PRJNA348753_0620	GCA_002329325.1
PRJNA348753_0621	GCA_002332795.1
PRJNA348753_0622	GCA_002328075.1
PRJNA348753_0623	GCA_002327925.1
PRJNA348753_0624	GCA_002348045.1
PRJNA348753_0625	GCA_002345645.1
PRJNA348753_0626	GCA_002345215.1
PRJNA348753_0627	GCA_002345105.1
PRJNA348753_0628	GCA_002344415.1
PRJNA348753_0629	GCA_002344295.1
PRJNA348753_0630	GCA_002344225.1
PRJNA348753_0631	GCA_002343775.1
PRJNA348753_0632	GCA_002343625.1
PRJNA348753_0633	GCA_002352035.1
PRJNA348753_0634	GCA_002346435.1
PRJNA348753_0635	GCA_002366755.1
PRJNA348753_0636	GCA_002366595.1
PRJNA348753_0637	GCA_002377585.1
PRJNA348753_0638	GCA_002391565.1
PRJNA348753_0639	GCA_002385675.1
PRJNA348753_0640	GCA_002380735.1
PRJNA348753_0641	GCA_002402475.1
PRJNA348753_0642	GCA_002402275.1
PRJNA348753_0643	GCA_002400365.1
PRJNA348753_0644	GCA_002415895.1
PRJNA348753_0645	GCA_002412925.1
PRJNA348753_0646	GCA_002412505.1
PRJNA348753_0647	GCA_002425105.1
PRJNA348753_0648	GCA_002418215.1
PRJNA348753_0649	GCA_002418205.1
PRJNA348753_0650	GCA_002428985.1
PRJNA348753_0651	GCA_002428565.1
PRJNA348753_0652	GCA_002423325.1
PRJNA348753_0653	GCA_002435875.1
PRJNA348753_0654	GCA_002455335.1
PRJNA348753_0655	GCA_002455305.1
PRJNA348753_0656	GCA_002455215.1
PRJNA348753_0657	GCA_002473085.1
PRJNA348753_0658	GCA_002296125.1
PRJNA348753_0659	GCA_002294405.1
PRJNA348753_0660	GCA_002372665.1
PRJNA348753_0661	GCA_002375825.1
PRJNA348753_0662	GCA_002328915.1
PRJNA348753_0663	GCA_002299825.1
PRJNA348753_0664	GCA_002341805.1
