genome_name	ncbi_acc
PRJNA392119_0073	GCA_003694545.1
PRJNA392119_0074	GCA_003694575.1
PRJNA392119_0075	GCA_003694565.1
PRJNA392119_0076	GCA_003693815.1
PRJNA392119_0077	GCA_003695395.1
PRJNA392119_0078	GCA_003695725.1
PRJNA392119_0079	GCA_002794705.1
PRJNA392119_0080	GCA_002794615.1
PRJNA392119_0081	GCA_002794555.1
PRJNA392119_0082	GCA_002794545.1
PRJNA392119_0083	GCA_002794515.1
PRJNA392119_0084	GCA_002794505.1
PRJNA392119_0085	GCA_002794595.1
PRJNA392119_0086	GCA_002794585.1
PRJNA392119_0087	GCA_002794695.1
PRJNA392119_0088	GCA_002794645.1
PRJNA392119_0089	GCA_003693775.1
PRJNA392119_0090	GCA_003694805.1
PRJNA392119_0091	GCA_003694495.1
PRJNA392119_0092	GCA_003694525.1
PRJNA392119_0093	GCA_003694385.1
PRJNA392119_0094	GCA_003695435.1
PRJNA392119_0095	GCA_003695265.1
PRJNA392119_0096	GCA_003695045.1
PRJNA392119_0097	GCA_002254845.1
PRJNA392119_0098	GCA_003695605.1
PRJNA392119_0099	GCA_003695455.1
PRJNA392119_0100	GCA_003695215.1
PRJNA392119_0101	GCA_003695675.1
PRJNA392119_0102	GCA_003695545.1
PRJNA392119_0103	GCA_003696565.1
PRJNA392119_0104	GCA_003696545.1
PRJNA392119_0105	GCA_003696605.1
PRJNA392119_0106	GCA_003696405.1
PRJNA392119_0107	GCA_003696945.1
PRJNA392119_0108	GCA_003697365.1
PRJNA392119_0109	GCA_003693955.1
PRJNA392119_0110	GCA_003694775.1
PRJNA392119_0111	GCA_003694395.1
PRJNA392119_0112	GCA_003696925.1
PRJNA392119_0113	GCA_003695985.1
PRJNA392119_0114	GCA_003695795.1
PRJNA392119_0115	GCA_003695655.1
PRJNA392119_0116	GCA_003695125.1
PRJNA392119_0117	GCA_003693975.1
PRJNA392119_0118	GCA_003695925.1
PRJNA392119_0119	GCA_003696105.1
PRJNA392119_0120	GCA_003695785.1
PRJNA392119_0121	GCA_003695205.1
PRJNA392119_0122	GCA_003695515.1
PRJNA392119_0123	GCA_003694725.1
PRJNA392119_0124	GCA_003696955.1
PRJNA392119_0125	GCA_003696505.1
PRJNA392119_0126	GCA_003694325.1
PRJNA392119_0127	GCA_003694345.1
PRJNA392119_0128	GCA_003694145.1
PRJNA392119_0129	GCA_003694255.1
PRJNA392119_0130	GCA_003696825.1
PRJNA392119_0131	GCA_003694965.1
PRJNA392119_0132	GCA_003695745.1
PRJNA392119_0133	GCA_003695825.1
PRJNA392119_0134	GCA_003695765.1
PRJNA392119_0135	GCA_003695085.1
PRJNA392119_0136	GCA_003696905.1
PRJNA392119_0137	GCA_003696665.1
PRJNA392119_0138	GCA_003696645.1
PRJNA392119_0139	GCA_003696465.1
PRJNA392119_0140	GCA_003694005.1
PRJNA392119_0141	GCA_003694425.1
PRJNA392119_0142	GCA_003694605.1
PRJNA392119_0143	GCA_003697105.1
PRJNA392119_0144	GCA_003695865.1
PRJNA392119_0145	GCA_003693835.1
PRJNA392119_0146	GCA_003694015.1
PRJNA392119_0147	GCA_003696125.1
PRJNA392119_0148	GCA_003696145.1
PRJNA392119_0149	GCA_003696065.1
PRJNA392119_0150	GCA_003696005.1
PRJNA392119_0151	GCA_003695915.1
PRJNA392119_0152	GCA_003694865.1
PRJNA392119_0153	GCA_003696975.1
PRJNA392119_0154	GCA_003693935.1
PRJNA392119_0155	GCA_003696385.1
PRJNA392119_0156	GCA_003697045.1
PRJNA392119_0157	GCA_003696625.1
PRJNA392119_0158	GCA_003696675.1
PRJNA392119_0159	GCA_003696725.1
PRJNA392119_0160	GCA_003694765.1
PRJNA392119_0161	GCA_003695305.1
PRJNA392119_0162	GCA_003696025.1
PRJNA392119_0163	GCA_003695705.1
PRJNA392119_0164	GCA_003695565.1
PRJNA392119_0165	GCA_003693915.1
PRJNA392119_0166	GCA_003694875.1
PRJNA392119_0167	GCA_003694415.1
PRJNA392119_0168	GCA_003694635.1
PRJNA392119_0169	GCA_003695185.1
PRJNA392119_0170	GCA_003694475.1
PRJNA392119_0171	GCA_003694825.1
PRJNA392119_0172	GCA_003695015.1
PRJNA392119_0173	GCA_003694935.1
PRJNA392119_0174	GCA_003695905.1
PRJNA392119_0175	GCA_003696765.1
PRJNA392119_0176	GCA_003696795.1
PRJNA392119_0177	GCA_003694285.1
