genome_name	ncbi_acc
PRJNA273161_0070	GCA_001001635.1
PRJNA273161_0071	GCA_000997955.1
PRJNA273161_0072	GCA_001000965.1
PRJNA273161_0073	GCA_001001485.1
PRJNA273161_0074	GCA_001001725.1
PRJNA273161_0075	GCA_000998965.1
PRJNA273161_0076	GCA_001000625.1
PRJNA273161_0077	GCA_001000865.1
PRJNA273161_0078	GCA_001000245.1
PRJNA273161_0079	GCA_001001475.1
PRJNA273161_0080	GCA_001001715.1
PRJNA273161_0081	GCA_000998715.1
PRJNA273161_0082	GCA_000994325.1
PRJNA273161_0083	GCA_001001125.1
PRJNA273161_0084	GCA_001002445.1
PRJNA273161_0085	GCA_000996665.1
PRJNA273161_0086	GCA_000997315.1
PRJNA273161_0087	GCA_001000565.1
PRJNA273161_0088	GCA_000995475.1
PRJNA273161_0089	GCA_001000745.1
PRJNA273161_0090	GCA_000995995.1
PRJNA273161_0091	GCA_000996145.1
PRJNA273161_0092	GCA_000994745.1
PRJNA273161_0093	GCA_000993855.1
PRJNA273161_0094	GCA_000996345.2
PRJNA273161_0095	GCA_000994225.1
PRJNA273161_0096	GCA_000996905.1
PRJNA273161_0097	GCA_000994045.1
PRJNA273161_0098	GCA_000999815.1
PRJNA273161_0099	GCA_000993165.1
PRJNA273161_0100	GCA_000996865.1
PRJNA273161_0101	GCA_000994385.1
PRJNA273161_0102	GCA_000991895.1
PRJNA273161_0103	GCA_000992925.1
PRJNA273161_0104	GCA_000997385.1
PRJNA273161_0105	GCA_000995645.1
PRJNA273161_0106	GCA_000992535.1
PRJNA273161_0107	GCA_000992645.1
PRJNA273161_0108	GCA_000995045.1
PRJNA273161_0109	GCA_000994545.1
PRJNA273161_0110	GCA_000997105.1
PRJNA273161_0111	GCA_000991695.1
PRJNA273161_0112	GCA_000995285.1
PRJNA273161_0113	GCA_000996555.1
PRJNA273161_0114	GCA_000997225.1
PRJNA273161_0115	GCA_000994095.1
PRJNA273161_0116	GCA_000995905.1
PRJNA273161_0117	GCA_000992885.1
PRJNA273161_0118	GCA_000993005.1
PRJNA273161_0119	GCA_000994905.1
PRJNA273161_0120	GCA_000996575.1
PRJNA273161_0121	GCA_000992575.2
PRJNA273161_0122	GCA_000992765.1
PRJNA273161_0123	GCA_000992745.1
PRJNA273161_0124	GCA_000992665.1
PRJNA273161_0125	GCA_000992615.1
PRJNA273161_0126	GCA_000992375.1
PRJNA273161_0127	GCA_000995525.1
PRJNA273161_0128	GCA_000999715.1
PRJNA273161_0129	GCA_000999145.1
PRJNA273161_0130	GCA_000998125.1
PRJNA273161_0131	GCA_000994865.1
PRJNA273161_0132	GCA_001000645.1
PRJNA273161_0133	GCA_000998625.1
PRJNA273161_0134	GCA_001001585.1
PRJNA273161_0135	GCA_001004655.1
PRJNA273161_0136	GCA_000999085.1
PRJNA273161_0137	GCA_001001105.1
PRJNA273161_0138	GCA_001002025.1
PRJNA273161_0139	GCA_001002485.1
PRJNA273161_0140	GCA_000999225.1
PRJNA273161_0141	GCA_001000005.1
PRJNA273161_0142	GCA_000994555.1
PRJNA273161_0143	GCA_000998195.1
PRJNA273161_0144	GCA_000998435.1
PRJNA273161_0145	GCA_000990205.1
PRJNA273161_0146	GCA_000998605.1
PRJNA273161_0147	GCA_000995105.1
PRJNA273161_0148	GCA_000999165.1
PRJNA273161_0149	GCA_001000895.1
PRJNA273161_0150	GCA_001003565.1
PRJNA273161_0151	GCA_000996425.1
PRJNA273161_0152	GCA_000998235.1
PRJNA273161_0153	GCA_000998355.1
PRJNA273161_0154	GCA_000999095.1
PRJNA273161_0155	GCA_001000775.1
PRJNA273161_0156	GCA_001003345.1
PRJNA273161_0157	GCA_000998825.1
PRJNA273161_0158	GCA_001000435.1
PRJNA273161_0159	GCA_001003965.1
PRJNA273161_0160	GCA_000995415.1
PRJNA273161_0161	GCA_000995465.1
PRJNA273161_0162	GCA_000993925.1
PRJNA273161_0163	GCA_001003475.1
PRJNA273161_0164	GCA_001003525.1
PRJNA273161_0165	GCA_001001265.1
PRJNA273161_0166	GCA_001002015.1
PRJNA273161_0167	GCA_001004035.1
PRJNA273161_0168	GCA_001004105.1
PRJNA273161_0169	GCA_001003655.1
PRJNA273161_0170	GCA_000997665.1
PRJNA273161_0171	GCA_001004185.1
PRJNA273161_0172	GCA_001003845.1
PRJNA273161_0173	GCA_001003925.1
PRJNA273161_0174	GCA_001004345.1
PRJNA273161_0175	GCA_001004985.1
PRJNA273161_0176	GCA_001004125.1
PRJNA273161_0177	GCA_001004425.1
PRJNA273161_0178	GCA_001003805.1
PRJNA273161_0179	GCA_001004525.1
PRJNA273161_0180	GCA_000998185.1
PRJNA273161_0181	GCA_000990055.1
PRJNA273161_0182	GCA_000993335.1
PRJNA273161_0183	GCA_000995025.1
PRJNA273161_0184	GCA_000995075.1
PRJNA273161_0185	GCA_000991365.1
PRJNA273161_0186	GCA_000989745.1
PRJNA273161_0187	GCA_000996065.1
PRJNA273161_0188	GCA_000994125.1
PRJNA273161_0189	GCA_000996635.1
PRJNA273161_0190	GCA_000990905.1
PRJNA273161_0191	GCA_000991465.1
PRJNA273161_0192	GCA_000992095.1
PRJNA273161_0193	GCA_000995305.1
PRJNA273161_0194	GCA_000996805.1
PRJNA273161_0195	GCA_000996225.1
PRJNA273161_0196	GCA_000989785.1
PRJNA273161_0197	GCA_000994635.1
PRJNA273161_0198	GCA_000992085.1
PRJNA273161_0199	GCA_000995575.1
PRJNA273161_0200	GCA_000997275.1
PRJNA273161_0201	GCA_000998685.1
PRJNA273161_0202	GCA_001000125.1
PRJNA273161_0203	GCA_001001655.1
PRJNA273161_0204	GCA_001002365.1
PRJNA273161_0205	GCA_001004165.1
PRJNA273161_0206	GCA_001004885.1
PRJNA273161_0207	GCA_000990225.1
PRJNA273161_0208	GCA_000990355.1
PRJNA273161_0209	GCA_000996105.1
PRJNA273161_0210	GCA_000996735.1
PRJNA273161_0211	GCA_000998635.1
PRJNA273161_0212	GCA_001001925.1
PRJNA273161_0213	GCA_000999365.1
PRJNA273161_0214	GCA_000996965.1
PRJNA273161_0215	GCA_000995125.1
PRJNA273161_0216	GCA_001001525.1
PRJNA273161_0217	GCA_000990595.1
PRJNA273161_0218	GCA_000992165.1
PRJNA273161_0219	GCA_000995965.1
PRJNA273161_0220	GCA_001001155.1
PRJNA273161_0221	GCA_000991495.1
PRJNA273161_0222	GCA_000989885.1
PRJNA273161_0223	GCA_000991325.1
PRJNA273161_0224	GCA_000991525.1
PRJNA273161_0225	GCA_000992235.1
PRJNA273161_0226	GCA_000992985.1
PRJNA273161_0227	GCA_000990515.1
PRJNA273161_0228	GCA_000991815.1
PRJNA273161_0229	GCA_000989265.1
PRJNA273161_0230	GCA_001003855.1
PRJNA273161_0231	GCA_000990485.1
PRJNA273161_0232	GCA_000990585.1
PRJNA273161_0233	GCA_000991645.1
PRJNA273161_0234	GCA_001003065.1
PRJNA273161_0235	GCA_000990175.1
PRJNA273161_0236	GCA_000990885.1
PRJNA273161_0237	GCA_000991615.1
PRJNA273161_0238	GCA_000991855.1
PRJNA273161_0239	GCA_000999765.1
PRJNA273161_0240	GCA_000990385.1
PRJNA273161_0241	GCA_000990805.1
PRJNA273161_0242	GCA_000990945.1
PRJNA273161_0243	GCA_000991935.1
PRJNA273161_0244	GCA_000992055.1
PRJNA273161_0245	GCA_000991155.1
PRJNA273161_0246	GCA_001000395.1
PRJNA273161_0247	GCA_000991045.1
PRJNA273161_0248	GCA_000991415.1
PRJNA273161_0249	GCA_000989615.1
PRJNA273161_0250	GCA_000994515.1
PRJNA273161_0251	GCA_000999245.1
PRJNA273161_0252	GCA_001002215.1
PRJNA273161_0253	GCA_000991125.1
PRJNA273161_0254	GCA_000993955.1
PRJNA273161_0255	GCA_000994305.1
PRJNA273161_0256	GCA_000996985.1
PRJNA273161_0257	GCA_000996455.1
PRJNA273161_0258	GCA_000999185.1
PRJNA273161_0259	GCA_000999885.1
PRJNA273161_0260	GCA_000990645.1
PRJNA273161_0261	GCA_000991735.1
PRJNA273161_0262	GCA_000990255.1
PRJNA273161_0263	GCA_000995785.1
PRJNA273161_0264	GCA_000994705.1
PRJNA273161_0265	GCA_000999465.1
PRJNA273161_0266	GCA_000999475.1
PRJNA273161_0267	GCA_000999925.1
PRJNA273161_0268	GCA_001000515.1
PRJNA273161_0269	GCA_000999515.1
PRJNA273161_0270	GCA_000992205.1
PRJNA273161_0271	GCA_000990815.1
PRJNA273161_0272	GCA_000991105.1
PRJNA273161_0273	GCA_000992005.1
PRJNA273161_0274	GCA_000995205.1
PRJNA273161_0275	GCA_000997645.1
PRJNA273161_0276	GCA_000998425.1
PRJNA273161_0277	GCA_001000355.1
PRJNA273161_0278	GCA_000991405.1
PRJNA273161_0279	GCA_000993455.1
PRJNA273161_0280	GCA_000989515.1
PRJNA273161_0281	GCA_000990495.1
PRJNA273161_0282	GCA_000991845.1
PRJNA273161_0283	GCA_000989355.1
PRJNA273161_0284	GCA_000990325.1
PRJNA273161_0285	GCA_000991285.1
PRJNA273161_0286	GCA_000995705.1
PRJNA273161_0287	GCA_000989365.1
PRJNA273161_0288	GCA_000990275.1
PRJNA273161_0289	GCA_000991655.1
PRJNA273161_0290	GCA_000996115.1
PRJNA273161_0291	GCA_000989175.1
PRJNA273161_0292	GCA_000990415.1
PRJNA273161_0293	GCA_000990965.1
PRJNA273161_0294	GCA_000991335.1
PRJNA273161_0295	GCA_000991485.1
PRJNA273161_0296	GCA_000995945.1
PRJNA273161_0297	GCA_000994625.1
PRJNA273161_0298	GCA_000999615.1
PRJNA273161_0299	GCA_001000035.1
PRJNA273161_0300	GCA_001002135.1
PRJNA273161_0301	GCA_001003265.1
PRJNA273161_0302	GCA_000991725.1
PRJNA273161_0303	GCA_000993185.1
PRJNA273161_0304	GCA_000989565.1
PRJNA273161_0305	GCA_000992775.1
PRJNA273161_0306	GCA_000999965.1
PRJNA273161_0307	GCA_000999445.1
PRJNA273161_0308	GCA_000999945.1
PRJNA273161_0309	GCA_001004835.1
PRJNA273161_0310	GCA_000989635.1
PRJNA273161_0311	GCA_000993595.1
PRJNA273161_0312	GCA_000995295.1
PRJNA273161_0313	GCA_000989585.1
PRJNA273161_0314	GCA_000992695.1
PRJNA273161_0315	GCA_000993615.1
PRJNA273161_0316	GCA_000999315.1
PRJNA273161_0317	GCA_001004735.1
PRJNA273161_0318	GCA_001004775.1
PRJNA273161_0319	GCA_000996505.1
PRJNA273161_0320	GCA_000989445.1
PRJNA273161_0321	GCA_000989935.1
PRJNA273161_0322	GCA_000990245.1
PRJNA273161_0323	GCA_000990565.1
PRJNA273161_0324	GCA_000991055.1
PRJNA273161_0325	GCA_000991535.1
PRJNA273161_0326	GCA_000990445.1
PRJNA273161_0327	GCA_000994655.1
PRJNA273161_0328	GCA_000991135.1
PRJNA273161_0329	GCA_000990305.1
PRJNA273161_0330	GCA_000990465.1
PRJNA273161_0331	GCA_000990725.1
PRJNA273161_0332	GCA_000997505.1
PRJNA273161_0333	GCA_001002185.1
PRJNA273161_0334	GCA_001029695.1
PRJNA273161_0335	GCA_001003725.1
PRJNA273161_0336	GCA_000992285.1
PRJNA273161_0337	GCA_000993215.1
PRJNA273161_0338	GCA_000992725.1
PRJNA273161_0339	GCA_000992605.1
PRJNA273161_0340	GCA_000989305.1
PRJNA273161_0341	GCA_000994285.1
PRJNA273161_0342	GCA_000998515.1
PRJNA273161_0343	GCA_001004575.1
PRJNA273161_0344	GCA_001004565.1
PRJNA273161_0345	GCA_000997445.1
PRJNA273161_0346	GCA_000997055.1
PRJNA273161_0347	GCA_000996765.1
PRJNA273161_0348	GCA_000994165.1
PRJNA273161_0349	GCA_000996355.1
PRJNA273161_0350	GCA_001004695.1
PRJNA273161_0351	GCA_000996685.1
PRJNA273161_0352	GCA_000996525.1
PRJNA273161_0353	GCA_001004485.1
PRJNA273161_0354	GCA_000995215.1
PRJNA273161_0355	GCA_000994735.1
PRJNA273161_0356	GCA_000996385.1
PRJNA273161_0357	GCA_001001645.1
PRJNA273161_0358	GCA_001002765.1
PRJNA273161_0359	GCA_000993535.1
PRJNA273161_0360	GCA_000994725.1
PRJNA273161_0361	GCA_000996715.1
PRJNA273161_0362	GCA_000997065.1
PRJNA273161_0363	GCA_000997135.1
PRJNA273161_0364	GCA_000995915.1
PRJNA273161_0365	GCA_001002565.1
PRJNA273161_0366	GCA_000989845.1
PRJNA273161_0367	GCA_000989925.1
PRJNA273161_0368	GCA_000990335.1
PRJNA273161_0369	GCA_000991215.1
PRJNA273161_0370	GCA_000992155.1
PRJNA273161_0371	GCA_000993025.1
PRJNA273161_0372	GCA_000993325.1
PRJNA273161_0373	GCA_000993365.1
PRJNA273161_0374	GCA_000993685.1
PRJNA273161_0375	GCA_000994895.1
PRJNA273161_0376	GCA_000995445.1
PRJNA273161_0377	GCA_000994035.1
PRJNA273161_0378	GCA_000994935.1
PRJNA273161_0379	GCA_000996545.1
PRJNA273161_0380	GCA_000997405.1
PRJNA273161_0381	GCA_000998925.1
PRJNA273161_0382	GCA_001001045.1
PRJNA273161_0383	GCA_001001865.1
PRJNA273161_0384	GCA_000989685.1
PRJNA273161_0385	GCA_000989855.1
PRJNA273161_0386	GCA_000994565.1
PRJNA273161_0387	GCA_000993945.1
PRJNA273161_0388	GCA_000998775.1
PRJNA273161_0389	GCA_000989325.1
PRJNA273161_0390	GCA_000989765.1
PRJNA273161_0391	GCA_000990005.1
PRJNA273161_0392	GCA_000992825.1
PRJNA273161_0393	GCA_000992855.1
PRJNA273161_0394	GCA_000993085.1
PRJNA273161_0395	GCA_000993115.1
PRJNA273161_0396	GCA_000993205.1
PRJNA273161_0397	GCA_000993305.1
PRJNA273161_0398	GCA_000993405.1
PRJNA273161_0399	GCA_000995725.1
PRJNA273161_0400	GCA_000995865.1
PRJNA273161_0401	GCA_000994415.1
PRJNA273161_0402	GCA_000999115.1
PRJNA273161_0403	GCA_001000385.1
PRJNA273161_0404	GCA_001000425.1
PRJNA273161_0405	GCA_001001755.1
PRJNA273161_0406	GCA_000989165.1
PRJNA273161_0407	GCA_000992425.1
PRJNA273161_0408	GCA_000995185.1
PRJNA273161_0409	GCA_000994885.1
PRJNA273161_0410	GCA_000989425.1
PRJNA273161_0411	GCA_000989595.1
PRJNA273161_0412	GCA_000994465.1
PRJNA273161_0413	GCA_001002085.1
PRJNA273161_0414	GCA_001001295.1
PRJNA273161_0415	GCA_000989245.1
PRJNA273161_0416	GCA_000992255.1
PRJNA273161_0417	GCA_000996475.1
PRJNA273161_0418	GCA_001001215.1
PRJNA273161_0419	GCA_000996165.1
PRJNA273161_0420	GCA_000990655.1
PRJNA273161_0421	GCA_000996975.1
PRJNA273161_0422	GCA_001001545.1
PRJNA273161_0423	GCA_000989405.1
PRJNA273161_0424	GCA_001029755.1
PRJNA273161_0425	GCA_000994255.1
PRJNA273161_0426	GCA_001002255.1
PRJNA273161_0427	GCA_000989485.1
PRJNA273161_0428	GCA_001002935.1
PRJNA273161_0429	GCA_001001115.1
PRJNA273161_0430	GCA_000999635.1
PRJNA273161_0431	GCA_000997755.1
PRJNA273161_0432	GCA_001003425.1
PRJNA273161_0433	GCA_000996445.1
PRJNA273161_0434	GCA_001029635.1
PRJNA273161_0435	GCA_001000305.1
PRJNA273161_0436	GCA_001002795.1
PRJNA273161_0437	GCA_000992045.1
PRJNA273161_0438	GCA_000994475.1
PRJNA273161_0439	GCA_001003095.1
PRJNA273161_0440	GCA_000993695.1
PRJNA273161_0441	GCA_001002585.1
PRJNA273161_0442	GCA_000998475.1
PRJNA273161_0443	GCA_001003645.1
PRJNA273161_0444	GCA_001000675.1
PRJNA273161_0445	GCA_001000945.1
PRJNA273161_0446	GCA_000993495.1
PRJNA273161_0447	GCA_000997305.1
PRJNA273161_0448	GCA_001000905.1
PRJNA273161_0449	GCA_001003405.1
PRJNA273161_0450	GCA_000996885.1
PRJNA273161_0451	GCA_001000265.1
PRJNA273161_0452	GCA_000994085.1
PRJNA273161_0453	GCA_001001195.1
PRJNA273161_0454	GCA_001003505.1
PRJNA273161_0455	GCA_000992225.1
PRJNA273161_0456	GCA_000997705.1
PRJNA273161_0457	GCA_000993585.1
PRJNA273161_0458	GCA_000995265.1
PRJNA273161_0459	GCA_000995635.1
PRJNA273161_0460	GCA_000995875.1
PRJNA273161_0461	GCA_001001065.1
PRJNA273161_0462	GCA_000999785.1
PRJNA273161_0463	GCA_001002295.1
PRJNA273161_0464	GCA_001002785.1
PRJNA273161_0465	GCA_001003415.1
PRJNA273161_0466	GCA_000998305.1
PRJNA273161_0467	GCA_000990825.1
PRJNA273161_0468	GCA_000993655.1
PRJNA273161_0469	GCA_000994105.1
PRJNA273161_0470	GCA_000999595.1
PRJNA273161_0471	GCA_001002355.1
PRJNA273161_0472	GCA_001002845.1
PRJNA273161_0473	GCA_001003305.1
PRJNA273161_0474	GCA_000994175.1
PRJNA273161_0475	GCA_000995665.1
PRJNA273161_0476	GCA_001001445.1
PRJNA273161_0477	GCA_001002885.1
PRJNA273161_0478	GCA_000989825.1
PRJNA273161_0479	GCA_000989865.1
PRJNA273161_0480	GCA_000990505.1
PRJNA273161_0481	GCA_000992125.1
PRJNA273161_0482	GCA_000992365.1
PRJNA273161_0483	GCA_000992455.1
PRJNA273161_0484	GCA_000993445.1
PRJNA273161_0485	GCA_000995345.1
PRJNA273161_0486	GCA_000995365.1
PRJNA273161_0487	GCA_000994395.1
PRJNA273161_0488	GCA_000996785.1
PRJNA273161_0489	GCA_000997595.1
PRJNA273161_0490	GCA_000998865.1
PRJNA273161_0491	GCA_000999065.1
PRJNA273161_0492	GCA_001000315.1
PRJNA273161_0493	GCA_001001055.1
PRJNA273161_0494	GCA_000998105.1
PRJNA273161_0495	GCA_000998385.1
PRJNA273161_0496	GCA_001002285.1
PRJNA273161_0497	GCA_001002345.1
PRJNA273161_0498	GCA_001002455.1
PRJNA273161_0499	GCA_001002035.1
PRJNA273161_0500	GCA_001003975.1
PRJNA273161_0501	GCA_001001985.1
PRJNA273161_0502	GCA_001002895.1
PRJNA273161_0503	GCA_000990105.1
PRJNA273161_0504	GCA_001000465.1
PRJNA273161_0505	GCA_001000205.1
PRJNA273161_0506	GCA_000992845.1
PRJNA273161_0507	GCA_001000345.1
PRJNA273161_0508	GCA_001002205.1
PRJNA273161_0509	GCA_001001575.1
PRJNA273161_0510	GCA_001002415.1
PRJNA273161_0511	GCA_001003385.1
PRJNA273161_0512	GCA_000990045.1
PRJNA273161_0513	GCA_000991295.1
PRJNA273161_0514	GCA_000992905.1
PRJNA273161_0515	GCA_000996205.1
PRJNA273161_0516	GCA_000996265.1
PRJNA273161_0517	GCA_000999545.1
PRJNA273161_0518	GCA_000999675.1
PRJNA273161_0519	GCA_001000595.1
PRJNA273161_0520	GCA_001001785.1
PRJNA273161_0521	GCA_001003005.1
PRJNA273161_0522	GCA_001003145.1
PRJNA273161_0523	GCA_000996605.1
PRJNA273161_0524	GCA_001003255.1
PRJNA273161_0525	GCA_001003515.1
PRJNA273161_0526	GCA_001003745.1
PRJNA273161_0527	GCA_001003905.1
PRJNA273161_0528	GCA_001004115.1
PRJNA273161_0529	GCA_001004285.1
PRJNA273161_0530	GCA_001004585.1
PRJNA273161_0531	GCA_001004805.1
PRJNA273161_0532	GCA_001004815.1
PRJNA273161_0533	GCA_001004905.1
PRJNA273161_0534	GCA_001005035.1
PRJNA273161_0535	GCA_001004995.1
PRJNA273161_0536	GCA_000996945.1
PRJNA273161_0537	GCA_000989335.1
PRJNA273161_0538	GCA_000989665.1
PRJNA273161_0539	GCA_000991205.1
PRJNA273161_0540	GCA_000991565.1
PRJNA273161_0541	GCA_000992015.1
PRJNA273161_0542	GCA_000992395.1
PRJNA273161_0543	GCA_000992445.2
PRJNA273161_0544	GCA_000992685.1
PRJNA273161_0545	GCA_000993645.1
PRJNA273161_0546	GCA_000996025.1
PRJNA273161_0547	GCA_000996035.1
PRJNA273161_0548	GCA_000996245.1
PRJNA273161_0549	GCA_000994675.1
PRJNA273161_0550	GCA_000993865.2
PRJNA273161_0551	GCA_000997765.1
PRJNA273161_0552	GCA_000998135.1
PRJNA273161_0553	GCA_000998345.1
PRJNA273161_0554	GCA_000998665.1
PRJNA273161_0555	GCA_000998745.1
PRJNA273161_0556	GCA_000994965.1
PRJNA273161_0557	GCA_000998805.1
PRJNA273161_0558	GCA_000999025.1
PRJNA273161_0559	GCA_000999255.1
PRJNA273161_0560	GCA_001000145.1
PRJNA273161_0561	GCA_001000505.1
PRJNA273161_0562	GCA_001000585.1
PRJNA273161_0563	GCA_001000715.1
PRJNA273161_0564	GCA_001001305.1
PRJNA273161_0565	GCA_001001385.1
PRJNA273161_0566	GCA_001001625.1
PRJNA273161_0567	GCA_001002165.1
PRJNA273161_0568	GCA_001002705.1
PRJNA273161_0569	GCA_001002825.1
PRJNA273161_0570	GCA_001002965.1
PRJNA273161_0571	GCA_001003045.1
PRJNA273161_0572	GCA_001003085.1
PRJNA273161_0573	GCA_001001935.1
PRJNA273161_0574	GCA_001003165.1
PRJNA273161_0575	GCA_001000545.1
PRJNA273161_0576	GCA_001001705.1
PRJNA273161_0577	GCA_000999035.1
PRJNA273161_0578	GCA_000999395.1
PRJNA273161_0579	GCA_001003325.1
PRJNA273161_0580	GCA_001003205.1
PRJNA273161_0581	GCA_001003225.1
PRJNA273161_0582	GCA_001003705.1
PRJNA273161_0583	GCA_001003885.1
PRJNA273161_0584	GCA_001004005.1
PRJNA273161_0585	GCA_001004055.1
PRJNA273161_0586	GCA_001004085.1
PRJNA273161_0587	GCA_001004265.1
PRJNA273161_0588	GCA_001004295.1
PRJNA273161_0589	GCA_001004505.1
PRJNA273161_0590	GCA_001004625.1
PRJNA273161_0591	GCA_001004925.1
PRJNA273161_0592	GCA_001004915.1
PRJNA273161_0593	GCA_000990895.1
PRJNA273161_0594	GCA_000991685.1
PRJNA273161_0595	GCA_000990145.1
PRJNA273161_0596	GCA_000993055.1
PRJNA273161_0597	GCA_000996085.1
PRJNA273161_0598	GCA_000994245.1
PRJNA273161_0599	GCA_000997045.1
PRJNA273161_0600	GCA_000997205.1
PRJNA273161_0601	GCA_000997345.1
PRJNA273161_0602	GCA_000997475.1
PRJNA273161_0603	GCA_000994995.1
PRJNA273161_0604	GCA_000999835.1
PRJNA273161_0605	GCA_000999875.1
PRJNA273161_0606	GCA_000999975.1
PRJNA273161_0607	GCA_001000105.1
PRJNA273161_0608	GCA_000999175.1
PRJNA273161_0609	GCA_001001185.1
PRJNA273161_0610	GCA_001001805.1
PRJNA273161_0611	GCA_001002005.1
PRJNA273161_0612	GCA_001002925.1
PRJNA273161_0613	GCA_001003625.1
PRJNA273161_0614	GCA_001003785.1
PRJNA273161_0615	GCA_001003935.1
PRJNA273161_0616	GCA_001004195.1
PRJNA273161_0617	GCA_001004435.1
PRJNA273161_0618	GCA_001004645.1
PRJNA273161_0619	GCA_001004855.1
PRJNA273161_0620	GCA_001004965.1
PRJNA273161_0621	GCA_001005015.1
PRJNA273161_0622	GCA_000994445.1
PRJNA273161_0623	GCA_000990165.1
PRJNA273161_0624	GCA_000990665.1
PRJNA273161_0625	GCA_000991075.1
PRJNA273161_0626	GCA_000991245.1
PRJNA273161_0627	GCA_000991975.1
PRJNA273161_0628	GCA_000992505.1
PRJNA273161_0629	GCA_000992565.1
PRJNA273161_0630	GCA_000992935.1
PRJNA273161_0631	GCA_000993415.1
PRJNA273161_0632	GCA_000994975.1
PRJNA273161_0633	GCA_000995485.1
PRJNA273161_0634	GCA_000995805.1
PRJNA273161_0635	GCA_000995985.1
PRJNA273161_0636	GCA_000997465.1
PRJNA273161_0637	GCA_000997825.1
PRJNA273161_0638	GCA_000998465.1
PRJNA273161_0639	GCA_000998845.1
PRJNA273161_0640	GCA_000998905.1
PRJNA273161_0641	GCA_000998935.1
PRJNA273161_0642	GCA_000999705.1
PRJNA273161_0643	GCA_000999865.1
PRJNA273161_0644	GCA_001000285.1
PRJNA273161_0645	GCA_000998585.1
PRJNA273161_0646	GCA_001001285.1
PRJNA273161_0647	GCA_001001345.1
PRJNA273161_0648	GCA_001002095.1
PRJNA273161_0649	GCA_001004305.1
PRJNA273161_0650	GCA_000989435.1
PRJNA273161_0651	GCA_000991445.1
PRJNA273161_0652	GCA_000992955.1
PRJNA273161_0653	GCA_000993375.1
PRJNA273161_0654	GCA_000993485.1
PRJNA273161_0655	GCA_000995625.1
PRJNA273161_0656	GCA_000993875.1
PRJNA273161_0657	GCA_000997835.1
PRJNA273161_0658	GCA_000997945.1
PRJNA273161_0659	GCA_000997985.1
PRJNA273161_0660	GCA_000997685.1
PRJNA273161_0661	GCA_001000795.1
PRJNA273161_0662	GCA_001000955.1
PRJNA273161_0663	GCA_001001425.1
PRJNA273161_0664	GCA_001001845.1
