genome_name	ncbi_acc
PRJNA434545_0149	GCA_003552425.1
PRJNA434545_0150	GCA_003551325.1
PRJNA434545_0151	GCA_003553125.1
PRJNA434545_0152	GCA_003566155.1
PRJNA434545_0153	GCA_003562845.1
PRJNA434545_0154	GCA_003563005.1
PRJNA434545_0155	GCA_003563495.1
PRJNA434545_0156	GCA_003567155.1
PRJNA434545_0157	GCA_003555465.1
PRJNA434545_0158	GCA_003553585.1
PRJNA434545_0159	GCA_003554845.1
PRJNA434545_0160	GCA_003554045.1
PRJNA434545_0161	GCA_003554235.1
PRJNA434545_0162	GCA_003553905.1
PRJNA434545_0163	GCA_003550625.1
PRJNA434545_0164	GCA_003561145.1
PRJNA434545_0165	GCA_003567495.1
PRJNA434545_0166	GCA_003557395.1
PRJNA434545_0167	GCA_003558815.1
PRJNA434545_0168	GCA_003558595.1
PRJNA434545_0169	GCA_003551305.1
PRJNA434545_0170	GCA_003551385.1
PRJNA434545_0171	GCA_003551565.1
PRJNA434545_0172	GCA_003552145.1
PRJNA434545_0173	GCA_003551785.1
PRJNA434545_0174	GCA_003566265.1
PRJNA434545_0175	GCA_003564155.1
PRJNA434545_0176	GCA_003564135.1
PRJNA434545_0177	GCA_003564855.1
PRJNA434545_0178	GCA_003551125.1
PRJNA434545_0179	GCA_003553825.1
PRJNA434545_0180	GCA_003558235.1
PRJNA434545_0181	GCA_003559395.1
PRJNA434545_0182	GCA_003556695.1
PRJNA434545_0183	GCA_003557835.1
PRJNA434545_0184	GCA_003560355.1
PRJNA434545_0185	GCA_003554185.1
PRJNA434545_0186	GCA_003554785.1
PRJNA434545_0187	GCA_003551285.1
PRJNA434545_0188	GCA_003560255.1
PRJNA434545_0189	GCA_003559655.1
PRJNA434545_0190	GCA_003562965.1
PRJNA434545_0191	GCA_003567195.1
PRJNA434545_0192	GCA_003565405.1
PRJNA434545_0193	GCA_003559175.1
PRJNA434545_0194	GCA_003557825.1
PRJNA434545_0195	GCA_003557915.1
PRJNA434545_0196	GCA_003552765.1
PRJNA434545_0197	GCA_003552485.1
PRJNA434545_0198	GCA_003556945.1
PRJNA434545_0199	GCA_003564805.1
PRJNA434545_0200	GCA_003566535.1
PRJNA434545_0201	GCA_003561715.1
PRJNA434545_0202	GCA_003554305.1
PRJNA434545_0203	GCA_003554445.1
PRJNA434545_0204	GCA_003554365.1
PRJNA434545_0205	GCA_003554795.1
PRJNA434545_0206	GCA_003554915.1
PRJNA434545_0207	GCA_003554905.1
PRJNA434545_0208	GCA_003555075.1
PRJNA434545_0209	GCA_003553025.1
PRJNA434545_0210	GCA_003552945.1
PRJNA434545_0211	GCA_003553505.1
PRJNA434545_0212	GCA_003553285.1
PRJNA434545_0213	GCA_003550975.1
PRJNA434545_0214	GCA_003551435.1
PRJNA434545_0215	GCA_003551425.1
PRJNA434545_0216	GCA_003551845.1
PRJNA434545_0217	GCA_003552105.1
PRJNA434545_0218	GCA_003567375.1
PRJNA434545_0219	GCA_003568135.1
PRJNA434545_0220	GCA_003567755.1
PRJNA434545_0221	GCA_003561655.1
PRJNA434545_0222	GCA_003562595.1
PRJNA434545_0223	GCA_003563095.1
PRJNA434545_0224	GCA_003566555.1
PRJNA434545_0225	GCA_003565065.1
PRJNA434545_0226	GCA_003565255.1
PRJNA434545_0227	GCA_003556925.1
PRJNA434545_0228	GCA_003556825.1
PRJNA434545_0229	GCA_003557325.1
PRJNA434545_0230	GCA_003557645.1
PRJNA434545_0231	GCA_003557585.1
PRJNA434545_0232	GCA_003557065.1
PRJNA434545_0233	GCA_003556525.1
PRJNA434545_0234	GCA_003559065.1
PRJNA434545_0235	GCA_003559335.1
PRJNA434545_0236	GCA_003559315.1
PRJNA434545_0237	GCA_003559635.1
PRJNA434545_0238	GCA_003558315.1
PRJNA434545_0239	GCA_003558455.1
PRJNA434545_0240	GCA_003560095.1
PRJNA434545_0241	GCA_003561035.1
PRJNA434545_0242	GCA_003561025.1
PRJNA434545_0243	GCA_003560665.1
PRJNA434545_0244	GCA_003560725.1
PRJNA434545_0245	GCA_003560605.1
PRJNA434545_0246	GCA_003566315.1
PRJNA434545_0247	GCA_003565945.1
PRJNA434545_0248	GCA_003562455.1
PRJNA434545_0249	GCA_003558655.1
PRJNA434545_0250	GCA_003558915.1
PRJNA434545_0251	GCA_003564875.1
PRJNA434545_0252	GCA_003554465.1
PRJNA434545_0253	GCA_003563585.1
PRJNA434545_0254	GCA_003557155.1
PRJNA434545_0255	GCA_003557185.1
PRJNA434545_0256	GCA_003557025.1
PRJNA434545_0257	GCA_003566255.1
PRJNA434545_0258	GCA_003566755.1
PRJNA434545_0259	GCA_003563675.1
PRJNA434545_0260	GCA_003563795.1
PRJNA434545_0261	GCA_003558765.1
PRJNA434545_0262	GCA_003557145.1
PRJNA434545_0263	GCA_003558735.1
PRJNA434545_0264	GCA_003554345.1
PRJNA434545_0265	GCA_003552725.1
PRJNA434545_0266	GCA_003558395.1
PRJNA434545_0267	GCA_003555225.1
PRJNA434545_0268	GCA_003558875.1
PRJNA434545_0269	GCA_003560545.1
PRJNA434545_0270	GCA_003557205.1
PRJNA434545_0271	GCA_003562145.1
PRJNA434545_0272	GCA_003561825.1
PRJNA434545_0273	GCA_003564925.1
PRJNA434545_0274	GCA_003552065.1
PRJNA434545_0275	GCA_003565365.1
PRJNA434545_0276	GCA_003565635.1
PRJNA434545_0277	GCA_003562255.1
PRJNA434545_0278	GCA_003555445.1
PRJNA434545_0279	GCA_003559675.1
PRJNA434545_0280	GCA_003559195.1
PRJNA434545_0281	GCA_003551705.1
PRJNA434545_0282	GCA_003561775.1
PRJNA434545_0283	GCA_003562815.1
PRJNA434545_0284	GCA_003568195.1
PRJNA434545_0285	GCA_003562955.1
PRJNA434545_0286	GCA_003562655.1
PRJNA434545_0287	GCA_003563985.1
PRJNA434545_0288	GCA_003563755.1
PRJNA434545_0289	GCA_003566675.1
PRJNA434545_0290	GCA_003559895.1
PRJNA434545_0291	GCA_003557005.1
PRJNA434545_0292	GCA_003557085.1
PRJNA434545_0293	GCA_003551365.1
PRJNA434545_0294	GCA_003551215.1
PRJNA434545_0295	GCA_003554565.1
PRJNA434545_0296	GCA_003552525.1
PRJNA434545_0297	GCA_003553525.1
PRJNA434545_0298	GCA_003554105.1
PRJNA434545_0299	GCA_003557105.1
PRJNA434545_0300	GCA_003560155.1
PRJNA434545_0301	GCA_003564795.1
PRJNA434545_0302	GCA_003563355.1
PRJNA434545_0303	GCA_003567975.1
PRJNA434545_0304	GCA_003565975.1
PRJNA434545_0305	GCA_003565995.1
PRJNA434545_0306	GCA_003560535.1
PRJNA434545_0307	GCA_003559095.1
PRJNA434545_0308	GCA_003559415.1
PRJNA434545_0309	GCA_003558925.1
PRJNA434545_0310	GCA_003554825.1
PRJNA434545_0311	GCA_003551965.1
PRJNA434545_0312	GCA_003563465.1
PRJNA434545_0313	GCA_003561695.1
PRJNA434545_0314	GCA_003565555.1
PRJNA434545_0315	GCA_003566715.1
PRJNA434545_0316	GCA_003564735.1
PRJNA434545_0317	GCA_003550805.1
PRJNA434545_0318	GCA_003556305.1
PRJNA434545_0319	GCA_003561295.1
PRJNA434545_0320	GCA_003567865.1
PRJNA434545_0321	GCA_003566575.1
PRJNA434545_0322	GCA_003566335.1
PRJNA434545_0323	GCA_003564835.1
PRJNA434545_0324	GCA_003566215.1
PRJNA434545_0325	GCA_003565295.1
PRJNA434545_0326	GCA_003552125.1
PRJNA434545_0327	GCA_003551205.1
PRJNA434545_0328	GCA_003555105.1
PRJNA434545_0329	GCA_003553195.1
PRJNA434545_0330	GCA_003552465.1
PRJNA434545_0331	GCA_003552785.1
PRJNA434545_0332	GCA_003562475.1
PRJNA434545_0333	GCA_003562555.1
PRJNA434545_0334	GCA_003564015.1
PRJNA434545_0335	GCA_003563865.1
PRJNA434545_0336	GCA_003563775.1
PRJNA434545_0337	GCA_003562995.1
PRJNA434545_0338	GCA_003563175.1
PRJNA434545_0339	GCA_003567995.1
PRJNA434545_0340	GCA_003567335.1
PRJNA434545_0341	GCA_003567555.1
PRJNA434545_0342	GCA_003567655.1
PRJNA434545_0343	GCA_003556385.1
PRJNA434545_0344	GCA_003557685.1
PRJNA434545_0345	GCA_003560735.1
PRJNA434545_0346	GCA_003567915.1
PRJNA434545_0347	GCA_003568005.1
PRJNA434545_0348	GCA_003562135.1
PRJNA434545_0349	GCA_003564955.1
PRJNA434545_0350	GCA_003560855.1
PRJNA434545_0351	GCA_003558945.1
PRJNA434545_0352	GCA_003553325.1
PRJNA434545_0353	GCA_003551985.1
PRJNA434545_0354	GCA_003559135.1
PRJNA434545_0355	GCA_003560955.1
PRJNA434545_0356	GCA_003557565.1
PRJNA434545_0357	GCA_003551145.1
PRJNA434545_0358	GCA_003551155.1
PRJNA434545_0359	GCA_003550685.1
PRJNA434545_0360	GCA_003553335.1
PRJNA434545_0361	GCA_003553695.1
PRJNA434545_0362	GCA_003553065.1
PRJNA434545_0363	GCA_003553105.1
PRJNA434545_0364	GCA_003554505.1
PRJNA434545_0365	GCA_003556265.1
PRJNA434545_0366	GCA_003564275.1
PRJNA434545_0367	GCA_003566065.1
PRJNA434545_0368	GCA_003565675.1
PRJNA434545_0369	GCA_003561395.1
PRJNA434545_0370	GCA_003563255.1
PRJNA434545_0371	GCA_003568265.1
PRJNA434545_0372	GCA_003563615.1
PRJNA434545_0373	GCA_003566455.1
PRJNA434545_0374	GCA_003557865.1
PRJNA434545_0375	GCA_003558575.1
PRJNA434545_0376	GCA_003562235.1
PRJNA434545_0377	GCA_003561875.1
PRJNA434545_0378	GCA_003552345.1
PRJNA434545_0379	GCA_003552625.1
PRJNA434545_0380	GCA_003565775.1
PRJNA434545_0381	GCA_003565235.1
PRJNA434545_0382	GCA_003564975.1
PRJNA434545_0383	GCA_003556235.1
PRJNA434545_0384	GCA_003556365.1
PRJNA434545_0385	GCA_003553795.1
PRJNA434545_0386	GCA_003553445.1
PRJNA434545_0387	GCA_003552215.1
PRJNA434545_0388	GCA_003558145.1
PRJNA434545_0389	GCA_003556865.1
PRJNA434545_0390	GCA_003557485.1
PRJNA434545_0391	GCA_003559455.1
PRJNA434545_0392	GCA_003565465.1
PRJNA434545_0393	GCA_003561815.1
PRJNA434545_0394	GCA_003552645.1
PRJNA434545_0395	GCA_003554285.1
PRJNA434545_0396	GCA_003564185.1
PRJNA434545_0397	GCA_003550365.1
PRJNA434545_0398	GCA_003564175.1
PRJNA434545_0399	GCA_003564095.1
PRJNA434545_0400	GCA_003564575.1
PRJNA434545_0401	GCA_003565395.1
PRJNA434545_0402	GCA_003564995.1
PRJNA434545_0403	GCA_003565625.1
PRJNA434545_0404	GCA_003566435.1
PRJNA434545_0405	GCA_003561495.1
PRJNA434545_0406	GCA_003562095.1
PRJNA434545_0407	GCA_003562535.1
PRJNA434545_0408	GCA_003563155.1
PRJNA434545_0409	GCA_003563135.1
PRJNA434545_0410	GCA_003562675.1
PRJNA434545_0411	GCA_003562715.1
PRJNA434545_0412	GCA_003568225.1
PRJNA434545_0413	GCA_003568335.1
PRJNA434545_0414	GCA_003567855.1
PRJNA434545_0415	GCA_003567685.1
PRJNA434545_0416	GCA_003567475.1
PRJNA434545_0417	GCA_003558275.1
PRJNA434545_0418	GCA_003560975.1
PRJNA434545_0419	GCA_003560635.1
PRJNA434545_0420	GCA_003560115.1
PRJNA434545_0421	GCA_003560295.1
PRJNA434545_0422	GCA_003559815.1
PRJNA434545_0423	GCA_003560015.1
PRJNA434545_0424	GCA_003557225.1
PRJNA434545_0425	GCA_003556835.1
PRJNA434545_0426	GCA_003558125.1
PRJNA434545_0427	GCA_003557665.1
PRJNA434545_0428	GCA_003556345.1
PRJNA434545_0429	GCA_003556165.1
PRJNA434545_0430	GCA_003556645.1
PRJNA434545_0431	GCA_003556425.1
PRJNA434545_0432	GCA_003556625.1
PRJNA434545_0433	GCA_003556545.1
PRJNA434545_0434	GCA_003556585.1
PRJNA434545_0435	GCA_003557525.1
PRJNA434545_0436	GCA_003556885.1
PRJNA434545_0437	GCA_003560065.1
PRJNA434545_0438	GCA_003558295.1
PRJNA434545_0439	GCA_003558615.1
PRJNA434545_0440	GCA_003559555.1
PRJNA434545_0441	GCA_003567615.1
PRJNA434545_0442	GCA_003562075.1
PRJNA434545_0443	GCA_003561635.1
PRJNA434545_0444	GCA_003561415.1
PRJNA434545_0445	GCA_003564555.1
PRJNA434545_0446	GCA_003564295.1
PRJNA434545_0447	GCA_003551025.1
PRJNA434545_0448	GCA_003550485.1
PRJNA434545_0449	GCA_003551085.1
PRJNA434545_0450	GCA_003551095.1
PRJNA434545_0451	GCA_003554225.1
PRJNA434545_0452	GCA_003555265.1
PRJNA434545_0453	GCA_003554685.1
PRJNA434545_0454	GCA_003553485.1
PRJNA434545_0455	GCA_003553225.1
PRJNA434545_0456	GCA_003553255.1
PRJNA434545_0457	GCA_003553785.1
PRJNA434545_0458	GCA_003553725.1
PRJNA434545_0459	GCA_003552825.1
PRJNA434545_0460	GCA_003564415.1
PRJNA434545_0461	GCA_003566945.1
PRJNA434545_0462	GCA_003561265.1
PRJNA434545_0463	GCA_003559515.1
PRJNA434545_0464	GCA_003557445.1
PRJNA434545_0465	GCA_003565535.1
PRJNA434545_0466	GCA_003551905.1
PRJNA434545_0467	GCA_003552705.1
PRJNA434545_0468	GCA_003554585.1
PRJNA434545_0469	GCA_003554145.1
PRJNA434545_0470	GCA_003550965.1
PRJNA434545_0471	GCA_003551665.1
PRJNA434545_0472	GCA_003550445.1
PRJNA434545_0473	GCA_003566415.1
PRJNA434545_0474	GCA_003562295.1
PRJNA434545_0475	GCA_003557885.1
PRJNA434545_0476	GCA_003550545.1
PRJNA434545_0477	GCA_003552795.1
PRJNA434545_0478	GCA_003553625.1
PRJNA434545_0479	GCA_003560175.1
PRJNA434545_0480	GCA_003568035.1
PRJNA434545_0481	GCA_003553885.1
PRJNA434545_0482	GCA_003554115.1
PRJNA434545_0483	GCA_003551725.1
PRJNA434545_0484	GCA_003552265.1
PRJNA434545_0485	GCA_003551525.1
PRJNA434545_0486	GCA_003554605.1
PRJNA434545_0487	GCA_003554325.1
PRJNA434545_0488	GCA_003551265.1
PRJNA434545_0489	GCA_003551945.1
PRJNA434545_0490	GCA_003568415.1
PRJNA434545_0491	GCA_003567775.1
PRJNA434545_0492	GCA_003561255.1
PRJNA434545_0493	GCA_003562775.1
PRJNA434545_0494	GCA_003563325.1
PRJNA434545_0495	GCA_003566855.1
PRJNA434545_0496	GCA_003560035.1
PRJNA434545_0497	GCA_003560935.1
PRJNA434545_0498	GCA_003561135.1
PRJNA434545_0499	GCA_003558245.1
PRJNA434545_0500	GCA_003557305.1
PRJNA434545_0501	GCA_003552165.1
PRJNA434545_0502	GCA_003551605.1
PRJNA434545_0503	GCA_003552565.1
PRJNA434545_0504	GCA_003557425.1
PRJNA434545_0505	GCA_003557695.1
PRJNA434545_0506	GCA_003555365.1
PRJNA434545_0507	GCA_003551805.1
PRJNA434545_0508	GCA_003558085.1
PRJNA434545_0509	GCA_003559825.1
PRJNA434545_0510	GCA_003560275.1
PRJNA434545_0511	GCA_003550375.1
PRJNA434545_0512	GCA_003552845.1
PRJNA434545_0513	GCA_003555025.1
PRJNA434545_0514	GCA_003550345.1
PRJNA434545_0515	GCA_003560875.1
PRJNA434545_0516	GCA_003557905.1
PRJNA434545_0517	GCA_003555005.1
PRJNA434545_0518	GCA_003559435.1
PRJNA434545_0519	GCA_003565715.1
PRJNA434545_0520	GCA_003555325.1
PRJNA434545_0521	GCA_003551755.1
PRJNA434545_0522	GCA_003552275.1
PRJNA434545_0523	GCA_003551405.1
PRJNA434545_0524	GCA_003551455.1
PRJNA434545_0525	GCA_003551005.1
PRJNA434545_0526	GCA_003550405.1
PRJNA434545_0527	GCA_003555335.1
PRJNA434545_0528	GCA_003554735.1
PRJNA434545_0529	GCA_003554485.1
PRJNA434545_0530	GCA_003554025.1
PRJNA434545_0531	GCA_003553945.1
PRJNA434545_0532	GCA_003554175.1
PRJNA434545_0533	GCA_003552925.1
PRJNA434545_0534	GCA_003553385.1
PRJNA434545_0535	GCA_003568345.1
PRJNA434545_0536	GCA_003568315.1
PRJNA434545_0537	GCA_003568115.1
PRJNA434545_0538	GCA_003566975.1
PRJNA434545_0539	GCA_003566505.1
PRJNA434545_0540	GCA_003559495.1
PRJNA434545_0541	GCA_003559585.1
PRJNA434545_0542	GCA_003559235.1
PRJNA434545_0543	GCA_003558515.1
PRJNA434545_0544	GCA_003558795.1
PRJNA434545_0545	GCA_003560995.1
PRJNA434545_0546	GCA_003560455.1
PRJNA434545_0547	GCA_003560395.1
PRJNA434545_0548	GCA_003558005.1
PRJNA434545_0549	GCA_003558105.1
PRJNA434545_0550	GCA_003557505.1
PRJNA434545_0551	GCA_003556785.1
PRJNA434545_0552	GCA_003561785.1
PRJNA434545_0553	GCA_003557335.1
PRJNA434545_0554	GCA_003559215.1
PRJNA434545_0555	GCA_003552885.1
PRJNA434545_0556	GCA_003554885.1
PRJNA434545_0557	GCA_003555125.1
PRJNA434545_0558	GCA_003552325.1
PRJNA434545_0559	GCA_003552045.1
PRJNA434545_0560	GCA_003552015.1
PRJNA434545_0561	GCA_003550915.1
PRJNA434545_0562	GCA_003555205.1
PRJNA434545_0563	GCA_003554005.1
PRJNA434545_0564	GCA_003553145.1
PRJNA434545_0565	GCA_003553685.1
PRJNA434545_0566	GCA_003558755.1
PRJNA434545_0567	GCA_003558485.1
PRJNA434545_0568	GCA_003558435.1
PRJNA434545_0569	GCA_003560415.1
PRJNA434545_0570	GCA_003557985.1
PRJNA434545_0571	GCA_003556145.1
PRJNA434545_0572	GCA_003561535.1
PRJNA434545_0573	GCA_003562035.1
PRJNA434545_0574	GCA_003561955.1
PRJNA434545_0575	GCA_003563915.1
PRJNA434545_0576	GCA_003563215.1
PRJNA434545_0577	GCA_003564215.1
PRJNA434545_0578	GCA_003564115.1
PRJNA434545_0579	GCA_003565155.1
PRJNA434545_0580	GCA_003568175.1
PRJNA434545_0581	GCA_003553565.1
PRJNA434545_0582	GCA_003550735.1
PRJNA434545_0583	GCA_003550425.1
PRJNA434545_0584	GCA_003551885.1
PRJNA434545_0585	GCA_003556955.1
PRJNA434545_0586	GCA_003558065.1
PRJNA434545_0587	GCA_003558675.1
PRJNA434545_0588	GCA_003559525.1
PRJNA434545_0589	GCA_003566375.1
PRJNA434545_0590	GCA_003566885.1
PRJNA434545_0591	GCA_003565515.1
PRJNA434545_0592	GCA_003550605.1
PRJNA434545_0593	GCA_003551625.1
PRJNA434545_0594	GCA_003567805.1
PRJNA434545_0595	GCA_003567595.1
PRJNA434545_0596	GCA_003567575.1
PRJNA434545_0597	GCA_003567235.1
PRJNA434545_0598	GCA_003567005.1
PRJNA434545_0599	GCA_003565745.1
PRJNA434545_0600	GCA_003565815.1
PRJNA434545_0601	GCA_003565915.1
PRJNA434545_0602	GCA_003566295.1
PRJNA434545_0603	GCA_003566475.1
PRJNA434545_0604	GCA_003565215.1
PRJNA434545_0605	GCA_003565195.1
PRJNA434545_0606	GCA_003565175.1
PRJNA434545_0607	GCA_003565035.1
PRJNA434545_0608	GCA_003565015.1
PRJNA434545_0609	GCA_003565095.1
PRJNA434545_0610	GCA_003564865.1
PRJNA434545_0611	GCA_003564385.1
PRJNA434545_0612	GCA_003564355.1
PRJNA434545_0613	GCA_003563855.1
PRJNA434545_0614	GCA_003563655.1
PRJNA434545_0615	GCA_003561965.1
PRJNA434545_0616	GCA_003562355.1
PRJNA434545_0617	GCA_003562335.1
PRJNA434545_0618	GCA_003562305.1
PRJNA434545_0619	GCA_003559275.1
PRJNA434545_0620	GCA_003558545.1
PRJNA434545_0621	GCA_003559975.1
PRJNA434545_0622	GCA_003559795.1
PRJNA434545_0623	GCA_003560565.1
PRJNA434545_0624	GCA_003556155.1
PRJNA434545_0625	GCA_003562395.1
PRJNA434545_0626	GCA_003565105.1
PRJNA434545_0627	GCA_003551485.1
PRJNA434545_0628	GCA_003552605.1
PRJNA434545_0629	GCA_003562195.1
PRJNA434545_0630	GCA_003558685.1
PRJNA434545_0631	GCA_003560485.1
PRJNA434545_0632	GCA_003557125.1
PRJNA434545_0633	GCA_003561085.1
PRJNA434545_0634	GCA_003564235.1
PRJNA434545_0635	GCA_003567095.1
PRJNA434545_0636	GCA_003552965.1
PRJNA434545_0637	GCA_003553245.1
PRJNA434545_0638	GCA_003551645.1
PRJNA434545_0639	GCA_003550495.1
PRJNA434545_0640	GCA_003550845.1
PRJNA434545_0641	GCA_003567525.1
PRJNA434545_0642	GCA_003564325.1
PRJNA434545_0643	GCA_003562015.1
PRJNA434545_0644	GCA_003561895.1
PRJNA434545_0645	GCA_003563515.1
PRJNA434545_0646	GCA_003563235.1
PRJNA434545_0647	GCA_003556405.1
PRJNA434545_0648	GCA_003559955.1
PRJNA434545_0649	GCA_003559755.1
PRJNA434545_0650	GCA_003553185.1
PRJNA434545_0651	GCA_003566615.1
PRJNA434545_0652	GCA_003562485.1
PRJNA434545_0653	GCA_003565575.1
PRJNA434545_0654	GCA_003566795.1
PRJNA434545_0655	GCA_003566915.1
PRJNA434545_0656	GCA_003567255.1
PRJNA434545_0657	GCA_003558025.1
PRJNA434545_0658	GCA_003559255.1
PRJNA434545_0659	GCA_003560715.1
PRJNA434545_0660	GCA_003558415.1
PRJNA434545_0661	GCA_003567055.1
PRJNA434545_0662	GCA_003562725.1
PRJNA434545_0663	GCA_003550905.1
PRJNA434545_0664	GCA_003550665.1
