genome_name	ncbi_acc
PRJNA391943_0205	GCA_002684235.1
PRJNA391943_0206	GCA_002684735.1
PRJNA391943_0207	GCA_002683055.1
PRJNA391943_0208	GCA_002686225.1
PRJNA391943_0209	GCA_002696065.1
PRJNA391943_0210	GCA_002693765.1
PRJNA391943_0211	GCA_002693575.1
PRJNA391943_0212	GCA_002694225.1
PRJNA391943_0213	GCA_002691125.1
PRJNA391943_0214	GCA_002690985.1
PRJNA391943_0215	GCA_002705105.1
PRJNA391943_0216	GCA_002729375.1
PRJNA391943_0217	GCA_002728805.1
PRJNA391943_0218	GCA_002730155.1
PRJNA391943_0219	GCA_002696485.1
PRJNA391943_0220	GCA_002702065.1
PRJNA391943_0221	GCA_002702705.1
PRJNA391943_0222	GCA_002699125.1
PRJNA391943_0223	GCA_002699585.1
PRJNA391943_0224	GCA_002730415.1
PRJNA391943_0225	GCA_002727295.1
PRJNA391943_0226	GCA_002724995.1
PRJNA391943_0227	GCA_002697475.1
PRJNA391943_0228	GCA_002685075.1
PRJNA391943_0229	GCA_002684455.1
PRJNA391943_0230	GCA_002694425.1
PRJNA391943_0231	GCA_002703425.1
PRJNA391943_0232	GCA_002706995.1
PRJNA391943_0233	GCA_002684275.1
PRJNA391943_0234	GCA_002686705.1
PRJNA391943_0235	GCA_002711565.1
PRJNA391943_0236	GCA_002714665.1
PRJNA391943_0237	GCA_002715105.1
PRJNA391943_0238	GCA_002720745.1
PRJNA391943_0239	GCA_002730655.1
PRJNA391943_0240	GCA_002689185.1
PRJNA391943_0241	GCA_002694685.1
PRJNA391943_0242	GCA_002696075.1
PRJNA391943_0243	GCA_002696035.1
PRJNA391943_0244	GCA_002684005.1
PRJNA391943_0245	GCA_002686065.1
PRJNA391943_0246	GCA_002688055.1
PRJNA391943_0247	GCA_002722705.1
PRJNA391943_0248	GCA_002712385.1
PRJNA391943_0249	GCA_002711205.1
PRJNA391943_0250	GCA_002683575.1
PRJNA391943_0251	GCA_002687555.1
PRJNA391943_0252	GCA_002701545.1
PRJNA391943_0253	GCA_002694485.1
PRJNA391943_0254	GCA_002692825.1
PRJNA391943_0255	GCA_002726865.1
PRJNA391943_0256	GCA_002698305.1
PRJNA391943_0257	GCA_002688035.1
PRJNA391943_0258	GCA_002687735.1
PRJNA391943_0259	GCA_002728275.1
PRJNA391943_0260	GCA_002716765.1
PRJNA391943_0261	GCA_002731795.1
PRJNA391943_0262	GCA_002731745.1
PRJNA391943_0263	GCA_002717785.1
PRJNA391943_0264	GCA_002717765.1
PRJNA391943_0265	GCA_002717695.1
PRJNA391943_0266	GCA_002717625.1
PRJNA391943_0267	GCA_002716525.1
PRJNA391943_0268	GCA_002715035.1
PRJNA391943_0269	GCA_002715465.1
PRJNA391943_0270	GCA_002717915.1
PRJNA391943_0271	GCA_002717875.1
PRJNA391943_0272	GCA_002717995.1
PRJNA391943_0273	GCA_002718475.1
PRJNA391943_0274	GCA_002718285.1
PRJNA391943_0275	GCA_002718585.1
PRJNA391943_0276	GCA_002718655.1
PRJNA391943_0277	GCA_002718555.1
PRJNA391943_0278	GCA_002718535.1
PRJNA391943_0279	GCA_002719095.1
PRJNA391943_0280	GCA_002719835.1
PRJNA391943_0281	GCA_002711465.1
PRJNA391943_0282	GCA_002710845.1
PRJNA391943_0283	GCA_002712245.1
PRJNA391943_0284	GCA_002712165.1
PRJNA391943_0285	GCA_002710515.1
PRJNA391943_0286	GCA_002711065.1
PRJNA391943_0287	GCA_002710085.1
PRJNA391943_0288	GCA_002713455.1
PRJNA391943_0289	GCA_002713385.1
PRJNA391943_0290	GCA_002714345.1
PRJNA391943_0291	GCA_002713885.1
PRJNA391943_0292	GCA_002727335.1
PRJNA391943_0293	GCA_002727245.1
PRJNA391943_0294	GCA_002726775.1
PRJNA391943_0295	GCA_002725695.1
PRJNA391943_0296	GCA_002730315.1
PRJNA391943_0297	GCA_002730835.1
PRJNA391943_0298	GCA_002731055.1
PRJNA391943_0299	GCA_002729035.1
PRJNA391943_0300	GCA_002729175.1
PRJNA391943_0301	GCA_002724475.1
PRJNA391943_0302	GCA_002724735.1
PRJNA391943_0303	GCA_002725545.1
PRJNA391943_0304	GCA_002722325.1
PRJNA391943_0305	GCA_002722105.1
PRJNA391943_0306	GCA_002720995.1
PRJNA391943_0307	GCA_002693365.1
PRJNA391943_0308	GCA_002695075.1
PRJNA391943_0309	GCA_002694025.1
PRJNA391943_0310	GCA_002695845.1
PRJNA391943_0311	GCA_002696525.1
PRJNA391943_0312	GCA_002695405.1
PRJNA391943_0313	GCA_002695285.1
PRJNA391943_0314	GCA_002695225.1
PRJNA391943_0315	GCA_002697595.1
PRJNA391943_0316	GCA_002696805.1
PRJNA391943_0317	GCA_002689835.1
PRJNA391943_0318	GCA_002689995.1
PRJNA391943_0319	GCA_002691785.1
PRJNA391943_0320	GCA_002691365.1
PRJNA391943_0321	GCA_002691285.1
PRJNA391943_0322	GCA_002698235.1
PRJNA391943_0323	GCA_002698765.1
PRJNA391943_0324	GCA_002698605.1
PRJNA391943_0325	GCA_002700705.1
PRJNA391943_0326	GCA_002701185.1
PRJNA391943_0327	GCA_002701165.1
PRJNA391943_0328	GCA_002701945.1
PRJNA391943_0329	GCA_002702225.1
PRJNA391943_0330	GCA_002701525.1
PRJNA391943_0331	GCA_002701645.1
PRJNA391943_0332	GCA_002701875.1
PRJNA391943_0333	GCA_002701785.1
PRJNA391943_0334	GCA_002703445.1
PRJNA391943_0335	GCA_002703505.1
PRJNA391943_0336	GCA_002703645.1
PRJNA391943_0337	GCA_002703375.1
PRJNA391943_0338	GCA_002703325.1
PRJNA391943_0339	GCA_002707535.1
PRJNA391943_0340	GCA_002707645.1
PRJNA391943_0341	GCA_002707765.1
PRJNA391943_0342	GCA_002708185.1
PRJNA391943_0343	GCA_002707905.1
PRJNA391943_0344	GCA_002708715.1
PRJNA391943_0345	GCA_002704875.1
PRJNA391943_0346	GCA_002704845.1
PRJNA391943_0347	GCA_002705525.1
PRJNA391943_0348	GCA_002705365.1
PRJNA391943_0349	GCA_002705605.1
PRJNA391943_0350	GCA_002705575.1
PRJNA391943_0351	GCA_002704685.1
PRJNA391943_0352	GCA_002704905.1
PRJNA391943_0353	GCA_002704605.1
PRJNA391943_0354	GCA_002704395.1
PRJNA391943_0355	GCA_002704245.1
PRJNA391943_0356	GCA_002704045.1
PRJNA391943_0357	GCA_002686675.1
PRJNA391943_0358	GCA_002686395.1
PRJNA391943_0359	GCA_002685605.1
PRJNA391943_0360	GCA_002591605.1
PRJNA391943_0361	GCA_002724795.1
PRJNA391943_0362	GCA_002731115.1
PRJNA391943_0363	GCA_002689985.1
PRJNA391943_0364	GCA_002690445.1
PRJNA391943_0365	GCA_002688875.1
PRJNA391943_0366	GCA_002688755.1
PRJNA391943_0367	GCA_002688015.1
PRJNA391943_0368	GCA_002687975.1
PRJNA391943_0369	GCA_002688165.1
PRJNA391943_0370	GCA_002688415.1
PRJNA391943_0371	GCA_002688335.1
PRJNA391943_0372	GCA_002686355.1
PRJNA391943_0373	GCA_002686195.1
PRJNA391943_0374	GCA_002687255.1
PRJNA391943_0375	GCA_002688985.1
PRJNA391943_0376	GCA_002689125.1
PRJNA391943_0377	GCA_002690285.1
PRJNA391943_0378	GCA_002689925.1
PRJNA391943_0379	GCA_002689645.1
PRJNA391943_0380	GCA_002689265.1
PRJNA391943_0381	GCA_002689245.1
PRJNA391943_0382	GCA_002691705.1
PRJNA391943_0383	GCA_002692325.1
PRJNA391943_0384	GCA_002692055.1
PRJNA391943_0385	GCA_002692475.1
PRJNA391943_0386	GCA_002704625.1
PRJNA391943_0387	GCA_002705405.1
PRJNA391943_0388	GCA_002708525.1
PRJNA391943_0389	GCA_002704185.1
PRJNA391943_0390	GCA_002700605.1
PRJNA391943_0391	GCA_002730245.1
PRJNA391943_0392	GCA_002725795.1
PRJNA391943_0393	GCA_002722165.1
PRJNA391943_0394	GCA_002716445.1
PRJNA391943_0395	GCA_002713895.1
PRJNA391943_0396	GCA_002714785.1
PRJNA391943_0397	GCA_002709695.1
PRJNA391943_0398	GCA_002726605.1
PRJNA391943_0399	GCA_002729415.1
PRJNA391943_0400	GCA_002729015.1
PRJNA391943_0401	GCA_002699335.1
PRJNA391943_0402	GCA_002697285.1
PRJNA391943_0403	GCA_002697225.1
PRJNA391943_0404	GCA_002691715.1
PRJNA391943_0405	GCA_002690165.1
PRJNA391943_0406	GCA_002687025.1
PRJNA391943_0407	GCA_002686625.1
PRJNA391943_0408	GCA_002684335.1
PRJNA391943_0409	GCA_002699225.1
PRJNA391943_0410	GCA_002726935.1
PRJNA391943_0411	GCA_002719175.1
PRJNA391943_0412	GCA_002689885.1
PRJNA391943_0413	GCA_002686515.1
PRJNA391943_0414	GCA_002686495.1
PRJNA391943_0415	GCA_002686855.1
PRJNA391943_0416	GCA_002687795.1
PRJNA391943_0417	GCA_002687275.1
PRJNA391943_0418	GCA_002686215.1
PRJNA391943_0419	GCA_002686295.1
PRJNA391943_0420	GCA_002685855.1
PRJNA391943_0421	GCA_002690055.1
PRJNA391943_0422	GCA_002688775.1
PRJNA391943_0423	GCA_002688315.1
PRJNA391943_0424	GCA_002730625.1
PRJNA391943_0425	GCA_002725495.1
PRJNA391943_0426	GCA_002686465.1
PRJNA391943_0427	GCA_002707785.1
PRJNA391943_0428	GCA_002704615.1
PRJNA391943_0429	GCA_002726445.1
PRJNA391943_0430	GCA_002686935.1
PRJNA391943_0431	GCA_002687335.1
PRJNA391943_0432	GCA_002686145.1
PRJNA391943_0433	GCA_002725925.1
PRJNA391943_0434	GCA_002726035.1
PRJNA391943_0435	GCA_002727165.1
PRJNA391943_0436	GCA_002727455.1
PRJNA391943_0437	GCA_002727435.1
PRJNA391943_0438	GCA_002727595.1
PRJNA391943_0439	GCA_002729045.1
PRJNA391943_0440	GCA_002728195.1
PRJNA391943_0441	GCA_002730795.1
PRJNA391943_0442	GCA_002730555.1
PRJNA391943_0443	GCA_002730715.1
PRJNA391943_0444	GCA_002731075.1
PRJNA391943_0445	GCA_002728525.1
PRJNA391943_0446	GCA_002725365.1
PRJNA391943_0447	GCA_002725155.1
PRJNA391943_0448	GCA_002724435.1
PRJNA391943_0449	GCA_002724335.1
PRJNA391943_0450	GCA_002724375.1
PRJNA391943_0451	GCA_002722155.1
PRJNA391943_0452	GCA_002722235.1
PRJNA391943_0453	GCA_002722455.1
PRJNA391943_0454	GCA_002723415.1
PRJNA391943_0455	GCA_002723125.1
PRJNA391943_0456	GCA_002721055.1
PRJNA391943_0457	GCA_002721445.1
PRJNA391943_0458	GCA_002721675.1
PRJNA391943_0459	GCA_002721615.1
PRJNA391943_0460	GCA_002721875.1
PRJNA391943_0461	GCA_002722025.1
PRJNA391943_0462	GCA_002721995.1
PRJNA391943_0463	GCA_002718455.1
PRJNA391943_0464	GCA_002718415.1
PRJNA391943_0465	GCA_002718395.1
PRJNA391943_0466	GCA_002718095.1
PRJNA391943_0467	GCA_002717805.1
PRJNA391943_0468	GCA_002717925.1
PRJNA391943_0469	GCA_002719715.1
PRJNA391943_0470	GCA_002719775.1
PRJNA391943_0471	GCA_002719675.1
PRJNA391943_0472	GCA_002719425.1
PRJNA391943_0473	GCA_002719215.1
PRJNA391943_0474	GCA_002719295.1
PRJNA391943_0475	GCA_002720715.1
PRJNA391943_0476	GCA_002720365.1
PRJNA391943_0477	GCA_002716425.1
PRJNA391943_0478	GCA_002716405.1
PRJNA391943_0479	GCA_002716605.1
PRJNA391943_0480	GCA_002716675.1
PRJNA391943_0481	GCA_002716645.1
PRJNA391943_0482	GCA_002717725.1
PRJNA391943_0483	GCA_002717585.1
PRJNA391943_0484	GCA_002717565.1
PRJNA391943_0485	GCA_002717465.1
PRJNA391943_0486	GCA_002717385.1
PRJNA391943_0487	GCA_002717345.1
PRJNA391943_0488	GCA_002717205.1
PRJNA391943_0489	GCA_002715665.1
PRJNA391943_0490	GCA_002715705.1
PRJNA391943_0491	GCA_002710215.1
PRJNA391943_0492	GCA_002712125.1
PRJNA391943_0493	GCA_002711965.1
PRJNA391943_0494	GCA_002711865.1
PRJNA391943_0495	GCA_002710905.1
PRJNA391943_0496	GCA_002710885.1
PRJNA391943_0497	GCA_002711005.1
PRJNA391943_0498	GCA_002714425.1
PRJNA391943_0499	GCA_002714085.1
PRJNA391943_0500	GCA_002713775.1
PRJNA391943_0501	GCA_002712965.1
PRJNA391943_0502	GCA_002712745.1
PRJNA391943_0503	GCA_002704785.1
PRJNA391943_0504	GCA_002707835.1
PRJNA391943_0505	GCA_002707955.1
PRJNA391943_0506	GCA_002707945.1
PRJNA391943_0507	GCA_002708065.1
PRJNA391943_0508	GCA_002708145.1
PRJNA391943_0509	GCA_002708865.1
PRJNA391943_0510	GCA_002707125.1
PRJNA391943_0511	GCA_002707185.1
PRJNA391943_0512	GCA_002699485.1
PRJNA391943_0513	GCA_002699165.1
PRJNA391943_0514	GCA_002698525.1
PRJNA391943_0515	GCA_002698485.1
PRJNA391943_0516	GCA_002698265.1
PRJNA391943_0517	GCA_002698345.1
PRJNA391943_0518	GCA_002703265.1
PRJNA391943_0519	GCA_002702975.1
PRJNA391943_0520	GCA_002701805.1
PRJNA391943_0521	GCA_002701625.1
PRJNA391943_0522	GCA_002701725.1
PRJNA391943_0523	GCA_002701495.1
PRJNA391943_0524	GCA_002696685.1
PRJNA391943_0525	GCA_002697005.1
PRJNA391943_0526	GCA_002697585.1
PRJNA391943_0527	GCA_002695315.1
PRJNA391943_0528	GCA_002695305.1
PRJNA391943_0529	GCA_002696265.1
PRJNA391943_0530	GCA_002695855.1
PRJNA391943_0531	GCA_002695245.1
PRJNA391943_0532	GCA_002694895.1
PRJNA391943_0533	GCA_002688175.1
PRJNA391943_0534	GCA_002729495.1
PRJNA391943_0535	GCA_002729875.1
PRJNA391943_0536	GCA_002730915.1
PRJNA391943_0537	GCA_002729695.1
PRJNA391943_0538	GCA_002724705.1
PRJNA391943_0539	GCA_002712945.1
PRJNA391943_0540	GCA_002714005.1
PRJNA391943_0541	GCA_002694415.1
PRJNA391943_0542	GCA_002693455.1
PRJNA391943_0543	GCA_002703435.1
PRJNA391943_0544	GCA_002706245.1
PRJNA391943_0545	GCA_002721215.1
PRJNA391943_0546	GCA_002714685.1
PRJNA391943_0547	GCA_002688835.1
PRJNA391943_0548	GCA_002701285.1
PRJNA391943_0549	GCA_002714715.1
PRJNA391943_0550	GCA_002711755.1
PRJNA391943_0551	GCA_002699365.1
PRJNA391943_0552	GCA_002731975.1
PRJNA391943_0553	GCA_002695265.1
PRJNA391943_0554	GCA_002716225.1
PRJNA391943_0555	GCA_002694745.1
PRJNA391943_0556	GCA_002687035.1
PRJNA391943_0557	GCA_002686655.1
PRJNA391943_0558	GCA_002694645.1
PRJNA391943_0559	GCA_002693775.1
PRJNA391943_0560	GCA_002696025.1
PRJNA391943_0561	GCA_002691605.1
PRJNA391943_0562	GCA_002690915.1
PRJNA391943_0563	GCA_002700285.1
PRJNA391943_0564	GCA_002699745.1
PRJNA391943_0565	GCA_002703575.1
PRJNA391943_0566	GCA_002703185.1
PRJNA391943_0567	GCA_002702365.1
PRJNA391943_0568	GCA_002705995.1
PRJNA391943_0569	GCA_002707155.1
PRJNA391943_0570	GCA_002716065.1
PRJNA391943_0571	GCA_002715905.1
PRJNA391943_0572	GCA_002715205.1
PRJNA391943_0573	GCA_002717605.1
PRJNA391943_0574	GCA_002717635.1
PRJNA391943_0575	GCA_002720375.1
PRJNA391943_0576	GCA_002711135.1
PRJNA391943_0577	GCA_002709305.1
PRJNA391943_0578	GCA_002714435.1
PRJNA391943_0579	GCA_002714325.1
PRJNA391943_0580	GCA_002713215.1
PRJNA391943_0581	GCA_002713405.1
PRJNA391943_0582	GCA_002721285.1
PRJNA391943_0583	GCA_002723085.1
PRJNA391943_0584	GCA_002723175.1
PRJNA391943_0585	GCA_002722795.1
PRJNA391943_0586	GCA_002724155.1
PRJNA391943_0587	GCA_002729115.1
PRJNA391943_0588	GCA_002727735.1
PRJNA391943_0589	GCA_002731615.1
PRJNA391943_0590	GCA_002715795.1
PRJNA391943_0591	GCA_002685435.1
PRJNA391943_0592	GCA_002682945.1
PRJNA391943_0593	GCA_002683585.1
PRJNA391943_0594	GCA_002730895.1
PRJNA391943_0595	GCA_002687115.1
PRJNA391943_0596	GCA_002691945.1
PRJNA391943_0597	GCA_002700895.1
PRJNA391943_0598	GCA_002701375.1
PRJNA391943_0599	GCA_002728955.1
PRJNA391943_0600	GCA_002714405.1
PRJNA391943_0601	GCA_002716545.1
PRJNA391943_0602	GCA_002700385.1
PRJNA391943_0603	GCA_002712765.1
PRJNA391943_0604	GCA_002710685.1
PRJNA391943_0605	GCA_002731895.1
PRJNA391943_0606	GCA_002715645.1
PRJNA391943_0607	GCA_002701955.1
PRJNA391943_0608	GCA_002727935.1
PRJNA391943_0609	GCA_002730395.1
PRJNA391943_0610	GCA_002688435.1
PRJNA391943_0611	GCA_002688105.1
PRJNA391943_0612	GCA_002690375.1
PRJNA391943_0613	GCA_002685815.1
PRJNA391943_0614	GCA_002732025.1
PRJNA391943_0615	GCA_002688445.1
PRJNA391943_0616	GCA_002697635.1
PRJNA391943_0617	GCA_002701225.1
PRJNA391943_0618	GCA_002702865.1
PRJNA391943_0619	GCA_002703495.1
PRJNA391943_0620	GCA_002699555.1
PRJNA391943_0621	GCA_002700125.1
PRJNA391943_0622	GCA_002708495.1
PRJNA391943_0623	GCA_002708395.1
PRJNA391943_0624	GCA_002708085.1
PRJNA391943_0625	GCA_002705245.1
PRJNA391943_0626	GCA_002730485.1
PRJNA391943_0627	GCA_002730755.1
PRJNA391943_0628	GCA_002729055.1
PRJNA391943_0629	GCA_002728715.1
PRJNA391943_0630	GCA_002727785.1
PRJNA391943_0631	GCA_002728115.1
PRJNA391943_0632	GCA_002728295.1
PRJNA391943_0633	GCA_002724585.1
PRJNA391943_0634	GCA_002725515.1
PRJNA391943_0635	GCA_002723375.1
PRJNA391943_0636	GCA_002716795.1
PRJNA391943_0637	GCA_002717085.1
PRJNA391943_0638	GCA_002717065.1
PRJNA391943_0639	GCA_002716865.1
PRJNA391943_0640	GCA_002710135.1
PRJNA391943_0641	GCA_002712465.1
PRJNA391943_0642	GCA_002712585.1
PRJNA391943_0643	GCA_002714525.1
PRJNA391943_0644	GCA_002731275.1
PRJNA391943_0645	GCA_002714625.1
PRJNA391943_0646	GCA_002713935.1
PRJNA391943_0647	GCA_002709835.1
PRJNA391943_0648	GCA_002717425.1
PRJNA391943_0649	GCA_002716165.1
PRJNA391943_0650	GCA_002719955.1
PRJNA391943_0651	GCA_002720785.1
PRJNA391943_0652	GCA_002724675.1
PRJNA391943_0653	GCA_002725895.1
PRJNA391943_0654	GCA_002725875.1
PRJNA391943_0655	GCA_002725675.1
PRJNA391943_0656	GCA_002726945.1
PRJNA391943_0657	GCA_002729515.1
PRJNA391943_0658	GCA_002730365.1
PRJNA391943_0659	GCA_002730075.1
PRJNA391943_0660	GCA_002704555.1
PRJNA391943_0661	GCA_002707655.1
PRJNA391943_0662	GCA_002707085.1
PRJNA391943_0663	GCA_002699765.1
PRJNA391943_0664	GCA_002688255.1
